ID;Descrizione;PK;x;y;z
Profilo Progetto;Profilo Progetto;2123748;1659008.92;8176713.28;2.22
Profilo Progetto;Profilo Progetto;2123758;1658999.08;8176715.04;1.93
Profilo Progetto;Profilo Progetto;2123768;1658989.29;8176717.08;1.63
Profilo Progetto;Profilo Progetto;2123778;1658979.55;8176719.35;1.34
Profilo Progetto;Profilo Progetto;2123788;1658969.86;8176721.81;1.05
Profilo Progetto;Profilo Progetto;2123798;1658960.2;8176724.42;0.75
Profilo Progetto;Profilo Progetto;2123808;1658950.58;8176727.14;0.46
Profilo Progetto;Profilo Progetto;2123818;1658940.98;8176729.93;0.17
Profilo Progetto;Profilo Progetto;2123828;1658931.38;8176732.75;-0.13
Profilo Progetto;Profilo Progetto;2123838;1658921.79;8176735.57;-0.42
Profilo Progetto;Profilo Progetto;2123848;1658912.2;8176738.4;-0.7
Profilo Progetto;Profilo Progetto;2123858;1658902.6;8176741.22;-0.96
Profilo Progetto;Profilo Progetto;2123868;1658893.01;8176744.05;-1.2
Profilo Progetto;Profilo Progetto;2123878;1658883.42;8176746.87;-1.41
Profilo Progetto;Profilo Progetto;2123888;1658873.83;8176749.7;-1.61
Profilo Progetto;Profilo Progetto;2123898;1658864.23;8176752.52;-1.79
Profilo Progetto;Profilo Progetto;2123908;1658854.64;8176755.35;-1.95
Profilo Progetto;Profilo Progetto;2123918;1658845.05;8176758.17;-2.09
Profilo Progetto;Profilo Progetto;2123928;1658835.46;8176761;-2.21
Profilo Progetto;Profilo Progetto;2123938;1658825.86;8176763.82;-2.32
Profilo Progetto;Profilo Progetto;2123948;1658816.27;8176766.64;-2.44
Profilo Progetto;Profilo Progetto;2123958;1658806.66;8176769.42;-2.55
Profilo Progetto;Profilo Progetto;2123968;1658797.04;8176772.14;-2.67
Profilo Progetto;Profilo Progetto;2123978;1658787.39;8176774.78;-2.78
Profilo Progetto;Profilo Progetto;2123988;1658777.72;8176777.3;-2.9
Profilo Progetto;Profilo Progetto;2123998;1658768;8176779.68;-3.01
Profilo Progetto;Profilo Progetto;2124008;1658758.25;8176781.89;-3.13
Profilo Progetto;Profilo Progetto;2124018;1658748.46;8176783.91;-3.24
Profilo Progetto;Profilo Progetto;2124028;1658738.62;8176785.71;-3.36
Profilo Progetto;Profilo Progetto;2124038;1658728.74;8176787.27;-3.47
Profilo Progetto;Profilo Progetto;2124048;1658718.83;8176788.57;-3.59
Profilo Progetto;Profilo Progetto;2124058;1658708.89;8176789.63;-3.7
Profilo Progetto;Profilo Progetto;2124068;1658698.92;8176790.45;-3.82
Profilo Progetto;Profilo Progetto;2124078;1658688.94;8176791.01;-3.93
Profilo Progetto;Profilo Progetto;2124088;1658678.94;8176791.33;-4.05
Profilo Progetto;Profilo Progetto;2124098;1658668.94;8176791.4;-4.16
Profilo Progetto;Profilo Progetto;2124108;1658658.94;8176791.21;-4.28
Profilo Progetto;Profilo Progetto;2124118;1658648.95;8176790.78;-4.39
Profilo Progetto;Profilo Progetto;2124128;1658638.98;8176790.1;-4.51
Profilo Progetto;Profilo Progetto;2124138;1658629.02;8176789.18;-4.62
Profilo Progetto;Profilo Progetto;2124148;1658619.09;8176788;-4.74
Profilo Progetto;Profilo Progetto;2124158;1658609.19;8176786.59;-4.85
Profilo Progetto;Profilo Progetto;2124168;1658599.33;8176784.95;-4.97
Profilo Progetto;Profilo Progetto;2124178;1658589.49;8176783.13;-5.07
Profilo Progetto;Profilo Progetto;2124188;1658579.69;8176781.14;-5.15
Profilo Progetto;Profilo Progetto;2124198;1658569.92;8176779.01;-5.21
Profilo Progetto;Profilo Progetto;2124208;1658560.18;8176776.78;-5.25
Profilo Progetto;Profilo Progetto;2124218;1658550.45;8176774.46;-5.28
Profilo Progetto;Profilo Progetto;2124228;1658540.73;8176772.09;-5.29
Profilo Progetto;Profilo Progetto;2124238;1658531.02;8176769.69;-5.29
Profilo Progetto;Profilo Progetto;2124248;1658521.32;8176767.29;-5.29
Profilo Progetto;Profilo Progetto;2124258;1658511.61;8176764.88;-5.29
Profilo Progetto;Profilo Progetto;2124268;1658501.9;8176762.48;-5.29
Profilo Progetto;Profilo Progetto;2124278;1658492.2;8176760.07;-5.29
Profilo Progetto;Profilo Progetto;2124288;1658482.49;8176757.67;-5.29
Profilo Progetto;Profilo Progetto;2124298;1658472.78;8176755.26;-5.29
Profilo Progetto;Profilo Progetto;2124308;1658463.08;8176752.86;-5.29
Profilo Progetto;Profilo Progetto;2124318;1658453.37;8176750.45;-5.29
Profilo Progetto;Profilo Progetto;2124328;1658443.67;8176748.05;-5.29
Profilo Progetto;Profilo Progetto;2124338;1658433.96;8176745.64;-5.29
Profilo Progetto;Profilo Progetto;2124348;1658424.25;8176743.24;-5.29
Profilo Progetto;Profilo Progetto;2124358;1658414.55;8176740.83;-5.29
Profilo Progetto;Profilo Progetto;2124368;1658404.84;8176738.43;-5.29
Profilo Progetto;Profilo Progetto;2124378;1658395.13;8176736.02;-5.29
Profilo Progetto;Profilo Progetto;2124388;1658385.43;8176733.62;-5.29
Profilo Progetto;Profilo Progetto;2124398;1658375.72;8176731.21;-5.29
Profilo Progetto;Profilo Progetto;2124408;1658366.01;8176728.81;-5.29
Profilo Progetto;Profilo Progetto;2124418;1658356.31;8176726.41;-5.29
Profilo Progetto;Profilo Progetto;2124428;1658346.6;8176724;-5.29
Profilo Progetto;Profilo Progetto;2124438;1658336.89;8176721.6;-5.29
Profilo Progetto;Profilo Progetto;2124448;1658327.19;8176719.19;-5.29
Profilo Progetto;Profilo Progetto;2124458;1658317.48;8176716.79;-5.29
