file_name;bldg_code;parcel;bldg_no;sc_lev;z_dem;z_top_tun;overburden_tun_dem;depth_fondation;z_fondation;overburden_tun_bldg;d_min_range;angle_bldg_tun;stories_underground_no;stories_overground_no;nb_de_niveaux;sc_vbr_lev;footprint;height_overground;typology;pk_min;pk_max;d_min;d_max
94002AE0083_01_SEN_ind01.pdf;94002AE0083_01;94002AE0083;1;1;35;5;30;3;32;27;Au dessus de l'axe;entre 60 et 90;1;1;;2;10 X 9;6;building;;;;
94002AE0084_01_SEN_ind01.pdf;94002AE0084_01;94002AE0084;1;1;35;5;30;2;33;28;Au dessus de l'axe;entre 60 et 90;1;0;1;2;9 X 6;5;building;;;;
94002AE0085_01_SEN_ind01.pdf;94002AE0085_01;94002AE0085;1;1;35;5;30;2;33;28;Au dessus de l'axe;entre 60 et 90;1;0;1;2;11 X 10;5;building;;;;
94002AE0087_01_SEN_ind01.pdf;94002AE0087_01;94002AE0087;1;1;35;5;30;1;34;29;Au dessus de l'axe;entre 60 et 90;1;0;1;2;11 X 10;5;building;;;;
94002AE0088_01_SEN_ind01.pdf;94002AE0088_01;94002AE0088;1;1;35;5;30;0;;non dtermin;Au dessus de l'axe;entre 60 et 90;Non dtermin;1;1;2;13 X 8;5;building;;;;
94002AE0088_02_SEN_ind01.pdf;94002AE0088_02;94002AE0088;2;1;35;5;30;0;35;30;Au-dessus de l'axe;entre 60 et 90;Non dtermin;1;1;2;13 X 8;5;building;;;;
94002AE0091_01_SEN_ind01.pdf;94002AE0091_01;94002AE0091;1;1;35;5;30;0;;non dtermin;40m < D <= 50m;entre 60 et 90;Non dtermin;1;;2;20 X 18;6;building;;;;
94002AE0099_01_SEN_ind01.pdf;94002AE0099_01;94002AE0099;1;1;35;5;30;0;;non dtermin;10m < D <= 20m;entre 60 et 90;Non dtermin;1;1;2;10 X 10;7;building;;;;
94002AE0100_01_SEN_ind01.pdf;94002AE0100_01;94002AE0100;1;1;35;5;30;1;34;29;10m < D <= 20m;<30;1;1;0;2;11 X 11;7;building;;;;
94002AE0101_01_SEN_ind01.pdf;94002AE0101_01;94002AE0101;1;2;35;5;30;3;32;27;10m < D <= 20m;entre 60 et 90;1;1;1;1;12 X 10;7;building;;;;
94002AE0174_01_SEN_ind01.pdf;94002AE0174_01;94002AE0174;1;1;35;5;30;0;35;30;30m < D <= 40m;entre 30 et 60;0;0;0;2;21 X 9;3;building;;;;
94002AE0175_01_SEN_ind01.pdf;94002AE0175_01;94002AE0175;1;1;35;5;30;3;32;27;20m < D <= 30m;entre 60 et 90;Non dtermin;4;0;2;30 X 25;16;building;;;;
94002AF0031_01_SEN_ind01.pdf;94002AF0031_01;94002AF0031;1;1;35;5;30;3;32;27;0m < D <= 10m;<30;1;1;;2;16 X 5;7;building;;;;
94002AF0033_01_SEN_ind01.pdf;94002AF0033_01;94002AF0033;1;1;35;5;30;0;35;30;10m < D <= 20m;;0;2;0;2;11 X 7;8;building;;;;
94002AF0034_01_SEN_ind01.pdf;94002AF0034_01;94002AF0034;1;2;35;5;30;0;;non dtermin;30m < D <= 40m;entre 60 et 90;Non dtermin;1;1;1;11 X 9;6;building;;;;
94002AF0035_01_SEN_ind01.pdf;94002AF0035_01;94002AF0035;1;2;35;5;30;3;32;27;40m < D <= 50m;entre 60 et 90;1;1;0;1;9 X 9;5;building;;;;
94002AF0051_01_SEN_ind01.pdf;94002AF0051_01;94002AF0051;1;1;35;5;30;0;;non dtermin;30m < D <= 40m;<30;Non dtermin;1;1;2;12 X 9;6;building;;;;
94002AF0051_02_SEN_ind01.pdf;94002AF0051_02;94002AF0051;2;1;35;5;30;0;;non dtermin;40m < D <= 50m;<30;Non dtermin;1;1;2;7 X 7;6;building;;;;
94002AF0054_01_SEN_ind01.pdf;94002AF0054_01;94002AF0054;1;1;35;5;30;0;35;30;0m < D <= 10m;<30;0;1;1;2;10 X 10;5;building;;;;
94002AF0055_01_SEN_ind01.pdf;94002AF0055_01;94002AF0055;1;1;35;5;30;0;35;30;0m < D <= 10m;<30;0;1;1;2;10 X 10;5;building;;;;
94002AF0057_01_SEN_ind01.pdf;94002AF0057_01;94002AF0057;1;1;35;5;30;0;;non dtermin;30m < D <= 40m;entre 60 et 90;Non dtermin;2;;2;10 X 7;9;building;;;;
94002AF0058_01_SEN_ind01.pdf;94002AF0058_01;94002AF0058;1;1;35;5;30;0;35;30;0m < D <= 10m;entre 60 et 90;0;0;0;2;23 X 6;3;building;;;;
94002AF0060_01_SEN_ind01.pdf;94002AF0060_01;94002AF0060;1;1;35;5;30;0;;non dtermin;20m < D <= 30m;entre 60 et 90;Non dtermin;1;;2;10 X 5;7;building;;;;
94002AF0125_01_SEN_ind01.pdf;94002AF0125_01;94002AF0125;1;1;35;5;30;1;34;29;20m < D <= 30m;<30;1;2;1;2;11 X 9;7;building;;;;
94002AF0128_01_SEN_ind01.pdf;94002AF0128_01;94002AF0128;1;1;35;5;30;0;35;30;0m < D <= 10m;entre 30 et 60;0;2;0;2;11 X 10;8;building;;;;
94002AF0134_01_SEN_ind01.pdf;94002AF0134_01;94002AF0134;1;1;35;5;30;1;34;29;0m < D <= 10m;<30;1;0;0;2;14 X 4;4;building;;;;
94002AF0137_01_SEN_ind01.pdf;94002AF0137_01;94002AF0137;1;1;35;5;30;1;34;29;Au-dessus de l'axe;<30;1;0;1;2;10 X 7;6;building;;;;
94002AF0155_01_SEN_ind01.pdf;94002AF0155_01;94002AF0155;1;2;35;5;30;3;32;27;40m < D <= 50m;entre 60 et 90;1;2;0;1;10 X 10;6;building;;;;
94002AF0156_01_SEN_ind01.pdf;94002AF0156_01;94002AF0156;1;1;35;5;30;1;34;29;40m < D <= 50m;<30;1;0;1;2;12 X 9;4;building;;;;
94002AF0161_01_SEN_ind01.pdf;94002AF0161_01;94002AF0161;1;1;35;5;30;0;35;30;40m < D <= 50m;<30;0;1;1;2;15 X 11;6;building;;;;
94002AJ0014_01_SEN_ind01.pdf;94002AJ0014_01;94002AJ0014;1;2;34;5;29;3;31;26;40m < D <= 50m;entre 60 et 90;Nous navons pas pu accder au site;1;1;1;10 X 10;8;building;;;;
94002AJ0015_01_SEN_ind01.pdf;94002AJ0015_01;94002AJ0015;1;1;35;5;30;8;27;22;20m < D <= 30m;entre 30 et 60;2;4;;2;40 X 12;16;building;;;;
94002AJ0016_01_SEN_ind01.pdf;94002AJ0016_01;94002AJ0016;1;1;35;5;30;8;27;22;10m < D <= 20m;entre 30 et 60;2;4;;2;40 X 12;16;building;;;;
94002AJ0059_01_SEN_ind01.pdf;94002AJ0059_01;94002AJ0059;1;1;35;5;30;4;31;26;30m < D <= 40m;entre 60 et 90;1;6;;2;45 X 30;23;building;;;;
94002AJ0059_02_SEN_ind01.pdf;94002AJ0059_02;94002AJ0059;2;1;35;5;30;4;31;26;20m < D <= 30m;entre 60 et 90;1;6;;2;45 X 30;23;building;;;;
94002AJ0060_01_SEN_ind01.pdf;94002AJ0060_01;94002AJ0060;1;1;35;5;30;4;31;26;30m < D <= 40m;entre 60 et 90;1;5;;2;45 X 30;20;building;;;;
94002AJ0061_01_SEN_ind01.pdf;94002AJ0061_01;94002AJ0061;1;1;35;5;30;4;31;26;30m < D <= 40m;entre 60 et 90;1;5;;2;45 X 30;20;building;;;;
94002AJ0062_01_SEN_ind01.pdf;94002AJ0062_01;94002AJ0062;1;1;35;5;30;4;31;26;30m < D <= 40m;entre 60 et 90;1;5;;2;45 X 30;20;building;;;;
94002AJ0085_01_SEN_ind01.pdf;94002AJ0085_01;94002AJ0085;1;3;35;5;30;3;32;27;0m < D <= 10m;entre 60 et 90;1;1;0;3;20 X 11;7;building;;;;
94002AJ0085_02_SEN_ind01.pdf;94002AJ0085_02;94002AJ0085;2;3;35;5;30;0;35;30;0m < D <= 10m;entre 60 et 90;0;0;0;3;30 X 6;3;building;;;;
94002AJ0085_03_SEN_ind01.pdf;94002AJ0085_03;94002AJ0085;3;3;35;5;30;3;32;27;0m < D <= 10m;entre 60 et 90;1;1;0;3;20 X 11;7;building;;;;
94002AJ0086_01_SEN_ind01.pdf;94002AJ0086_01;94002AJ0086;1;1;35;5;30;3;32;27;Au dessus de l'axe;entre 60 et 90;1;1;1;2;15 X 6;7;building;;;;
94002AJ0101_01_SEN_ind01.pdf;94002AJ0101_01;94002AJ0101;1;2;34;5;29;3;31;26;Au dessus de l'axe;entre 60 et 90;1;1;;1;15 X 15;5;building;;;;
94002AJ0131_01_SEN_ind01.pdf;94002AJ0131_01;94002AJ0131;1;1;34;5;29;5;29;24;30m < D <= 40m;entre 30 et 60;1;4;;2;60 X 40;15;building;;;;
94002AJ0131_02_SEN_ind01.pdf;94002AJ0131_02;94002AJ0131;2;1;34;5;29;5;29;24;D > 50m;entre 30 et 60;1;4;;2;60 X 40;15;building;;;;
94002AK0073_01_SEN_ind01.pdf;94002AK0073_01;94002AK0073;1;1;35;6;29;4;31;25;40m < D <= 50m;<30;1;3;;2;60 X 18;13;building;;;;
94002AK0073_02_SEN_ind01.pdf;94002AK0073_02;94002AK0073;2;1;35;6;29;3;32;26;40m < D <= 50m;<30;1;6;;2;60 X 18;21;building;;;;
940280D0020_01_SEN_ind01.pdf;940280D0020_01;940280D0020;1;1;45;19;26;2;43;24;40m < D <= 50m;entre 60 et 90;1;1;1;2;16 X 10;10;building;;;;
940280D0021_01_SEN_ind01.pdf;940280D0021_01;940280D0021;1;2;45;19;26;3;42;23;20m < D <= 30m;entre 60 et 90;1;1;0;1;8 X 4;6;building;;;;
940280D0025_01_SEN_ind01.pdf;940280D0025_01;940280D0025;1;2;45;19;26;3;42;23;10m < D <= 20m;<30;1;1;;1;10 X 7;6;building;;;;
940280D0026_01_SEN_ind01.pdf;940280D0026_01;940280D0026;1;1;45;20;25;3;42;22;20m < D <= 30m;<30;1;3;;2;30 X 12;12;building;;;;
940280D0026_02_SEN_ind01.pdf;940280D0026_02;940280D0026;2;1;45;20;25;3;42;22;30m < D <= 40m;<30;1;3;;2;30 X 23;12;building;;;;
940280D0035_01_SEN_ind01.pdf;940280D0035_01;940280D0035;1;3;45;19;26;1,5;43,5;24,5;30m < D <= 40m;entre 60 et 90;1 (semi-enterr);1;0;3;16 X 5;6;building;;;;
940280D0049_01_SEN_ind01.pdf;940280D0049_01;940280D0049;1;1;45;19;26;2;43;24;10m < D <= 20m;entre 60 et 90;1;4;0;2;60 X 9;16;building;;;;
940280L0003_01_SEN_ind01.pdf;940280L0003_01;940280L0003;1;2;45;19;26;0;45;26;Au dessus de l'axe;<30;0;1;1;1;13 X 8;6;building;;;;
940280L0004_01_SEN_ind01.pdf;940280L0004_01;940280L0004;1;1;45;19;26;0;45;26;20m < D <= 30m;<30;0;1;0;2;14 X 13;6;building;;;;
940280L0004_02_SEN_ind01.pdf;940280L0004_02;940280L0004;2;1;45;19;26;0;45;26;20m < D <= 30m;<30;0;0;1;2;12 X 10;3;building;;;;
940280L0005_01_SEN_ind01.pdf;940280L0005_01;940280L0005;1;2;45;19;26;2;43;24;Au dessus de l'axe;<30;1;0;1;1;12 X 12;3;building;;;;
940280L0006_01_SEN_ind01.pdf;940280L0006_01;940280L0006;1;1;45;20;25;1;44;24;0m < D <= 10m;<30;1;1;1;2;9 X 8;8;building;;;;
940280L0057_01_SEN_ind01.pdf;940280L0057_01;940280L0057;1;2;45;20;25;2;43;23;40m < D <= 50m;<30;1;1;1;1;12 X 10;6;building;;;;
940280L0092_01_SEN_ind01.pdf;940280L0092_01;940280L0092;1;1;45;20;25;0;45;25;D > 50m;entre 30 et 60;0;2;0;2;36 X 10;9;building;;;;
940280L0095_01_SEN_ind01.pdf;940280L0095_01;940280L0095;1;1;45;19;26;2;43;24;40m < D <= 50m;<30;1;1;1;2;12 X 9;6;building;;;;
940280L0098_01_SEN_ind01.pdf;940280L0098_01;940280L0098;1;1;45;19;26;2;43;24;40m < D <= 50m;<30;1;1;1;2;14 X 8;6;building;;;;
940280L0099_01_SEN_ind01.pdf;940280L0099_01;940280L0099;1;1;45;19;26;2;43;24;30m < D <= 40m;entre 60 et 90;1;1;1;2;12 X 9;6;building;;;;
940280L0100_01_SEN_ind01.pdf;940280L0100_01;940280L0100;1;1;45;19;26;2;43;24;30m < D <= 40m;<30;1;0;1;2;12 X 5;4;building;;;;
940280L0100_02_SEN_ind01.pdf;940280L0100_02;940280L0100;2;3;45;19;26;0;45;26;40m < D <= 50m;entre 60 et 90;0;1;1;3;10 X 6;6;building;;;;
940280L0100_03_SEN_ind01.pdf;940280L0100_03;940280L0100;3;3;45;19;26;0;45;26;30m < D <= 40m;<30;0;0;1;3;15 X 5;4;building;;;;
940280L0101_01_SEN_ind01.pdf;940280L0101_01;940280L0101;1;1;45;19;26;2;43;24;D > 50m;<30;1;1;0;2;13 X 8;6;building;;;;
940280L0109_01_SEN_ind01.pdf;940280L0109_01;940280L0109;1;1;45;19;26;3;42;23;10m < D <= 20m;<30;1;4;0;2;23 X 20;15;building;;;;
940280L0113_01_SEN_ind01.pdf;940280L0113_01;940280L0113;1;1;45;19;26;3;42;23;10m < D <= 20m;<30;1;4;0;2;32 X 22;15;building;;;;
940280N0079_01_SEN_ind01.pdf;940280N0079_01;940280N0079;1;1;45;20;25;3;42;22;D > 50m;<30;1;3;0;2;30 X 20;12;building;;;;
940280N0114_01_SEN_ind01.pdf;940280N0114_01;940280N0114;1;1;45;20;25;3;42;22;10m < D <= 20m;<30;1;2;0;2;76 X 21;10;building;;;;
940280N0114_02_SEN_ind01.pdf;940280N0114_02;940280N0114;2;1;45;21;24;3;42;21;10m < D <= 20m;<30;1;2;0;2;19 X 18;10;building;;;;
940280N0114_03_SEN_ind01.pdf;940280N0114_03;940280N0114;3;1;45;21;24;3;42;21;30m < D <= 40m;<30;1;1;0;2;25 X 25;7;building;;;;
940280N0114_04_SEN_ind01.pdf;940280N0114_04;940280N0114;4;1;45;20;25;0;45;25;40m < D <= 50m;<30;0;1;0;2;28 X 28;6;building;;;;
94028BC0117_01_SEN_ind01.pdf;94028BC0117_01;94028BC0117;1;2;35;26;9;3;32;6;0m < D <= 10m;entre 60 et 90;4;8;0;1;40 X 17;30;building;;;;
94028BC0117_02_SEN_ind01.pdf;94028BC0117_02;94028BC0117;2;2;35;26;9;3;32;6;0m < D <= 10m;entre 60 et 90;4;8;0;1;30 X 15;30;building;;;;
94028BC0117_03_SEN_ind01.pdf;94028BC0117_03;94028BC0117;3;3;35;26;9;3;32;6;0m < D <= 10m;entre 60 et 90;4;8;0;1;35 X 21;30;building;;;;
94028BC0255_01_SEN_ind01.pdf;94028BC0255_01;94028BC0255;1;1;35;25;10;0;;non dtermin;10m < D <= 20m;entre 60 et 90;Non dtermin;5;0;2;80 X 60;18;building;;;;
94028BC0255_02_SEN_ind01.pdf;94028BC0255_02;94028BC0255;2;1;35;23;12;0;;non dtermin;10m < D <= 20m;entre 60 et 90;Non dtermin;7;0;2;80 X 60;25;building;;;;
94028BC0255_03_SEN_ind01.pdf;94028BC0255_03;94028BC0255;3;1;35;25;10;0;;non dtermin;10m < D <= 20m;entre 60 et 90;Non dtermin;9;0;2;80 X 60;32;building;;;;
94028BC0255_04_SEN_ind01.pdf;94028BC0255_04;94028BC0255;4;1;35;23;12;0;;non dtermin;10m < D <= 20m;entre 60 et 90;Non dtermin;0;0;2;80 X 60;4;building;;;;
94028BC0255_05_SEN_ind01.pdf;94028BC0255_05;94028BC0255;5;1;35;25;10;0;;non dtermin;10m < D <= 20m;entre 60 et 90;Non dtermin;0;0;2;80 X 60;4;building;;;;
94028BC0259_01_SEN_ind03.pdf;94028BC0259_01;94028BC0259;1;2;;ND2;ND3;0;;ND6;ND7;ND8;;ND10;ND11;2;;7;building;;;;
94028BC0276_01_SEN_ind01.pdf;94028BC0276_01;94028BC0276;1;2;42;26;16;12;30;4;40m < D <= 50m;<30;4;1;0;1;71 X 70;6;building;;;;
94028BC0277_01_SEN_ind01.pdf;94028BC0277_01;94028BC0277;1;2;37;26;11;7;30;4;10m < D <= 20m;entre 60 et 90;4;9;0;1;36 X 27;36,8;building;;;;
94028BC0277_02_SEN_ind01.pdf;94028BC0277_02;94028BC0277;2;2;36;26;10;7;29;3;10m < D <= 20m;<30;4;9;0;1;35 X 17;36,8;building;;;;
94028BC0281_01_SEN_ind01.pdf;94028BC0281_01;94028BC0281;1;3;39;25;14;9;30;5;20m < D <= 30m;<30;4;6;0;3;65 X 16;25;building;;;;
94028BC0300_01_SEN_ind01.pdf;94028BC0300_01;94028BC0300;1;1;35;25;10;3;32;7;0m < D <= 10m;entre 60 et 90;1;8;0;2;40 X 35;24;building;;;;
94028BC0300_02_SEN_ind01.pdf;94028BC0300_02;94028BC0300;2;1;35;25;10;0;;non dtermin;0m < D <= 10m;entre 60 et 90;Non dtermin;1;0;2;40 X 35;3;building;;;;
94028BC0310_01_SEN_ind01.pdf;94028BC0310_01;94028BC0310;1;2;35;26;9;3;32;6;0m < D <= 10m;<30;1;2;0;2;70 X 32;10;building;;;;
94028BC0310_02_SEN_ind01.pdf;94028BC0310_02;94028BC0310;2;1;44;24;20;0;44;20;20m < D <= 30m;entre 60 et 90;0;1;0;2;14 X 5;6;building;;;;
94028BC0310_03_SEN_ind01.pdf;94028BC0310_03;94028BC0310;3;1;43;24;19;0;43;19;30m < D <= 40m;entre 60 et 90;0;1;0;2;26 X 14;6;building;;;;
94028BC0310_04_SEN_ind01.pdf;94028BC0310_04;94028BC0310;4;2;41;24;17;7;34;10;10m < D <= 20m;entre 60 et 90;2;3;0;2;74 X 20;15;building;;;;
94028BC0310_05_SEN_ind01.pdf;94028BC0310_05;94028BC0310;5;2;40;25;15;7;33;8;10m < D <= 20m;entre 60 et 90;2;3;0;2;74 X 20;15;building;;;;
94028BC0310_06_SEN_ind01.pdf;94028BC0310_06;94028BC0310;6;3;38;25;13;7;31;6;10m < D <= 20m;entre 60 et 90;2;3;0;1;85 X 20;12;building;;;;
94028BC0310_07_SEN_ind01.pdf;94028BC0310_07;94028BC0310;7;2;43;24;19;0;43;19;20m < D <= 30m;entre 60 et 90;0;4;0;1;28 X 10;20;building;;;;
94028BC0310_08_SEN_ind01.pdf;94028BC0310_08;94028BC0310;8;2;35;26;9;3;32;6;30m < D <= 40m;<30;1;1;0;2;25 X 20;8;building;;;;
94028BD0046_01_SEN_ind01.pdf;94028BD0046_01;94028BD0046;1;1;35;21;14;0;35;14;40m < D <= 50m;entre 60 et 90;0;0;0;2;6 X 4;3;building;;;;
94028BD0047_01_SEN_ind01.pdf;94028BD0047_01;94028BD0047;1;2;35;21;14;3;32;11;30m < D <= 40m;entre 60 et 90;1;0;1;1;20 X 15;5;building;;;;
94028BD0048_01_SEN_ind01.pdf;94028BD0048_01;94028BD0048;1;2;35;21;14;3;32;11;30m < D <= 40m;entre 60 et 90;1;0;1;1;20 X 15;5;building;;;;
94028BD0049_01_SEN_ind01.pdf;94028BD0049_01;94028BD0049;1;3;35;22;13;3;32;10;10m < D <= 20m;entre 60 et 90;1;0;1;3;25 X 10;4;building;;;;
94028BD0049_02_SEN_ind01.pdf;94028BD0049_02;94028BD0049;2;1;35;22;13;0;35;13;20m < D <= 30m;entre 60 et 90;0;0;0;2;8 X 3;3;building;;;;
94028BD0050_01_SEN_ind01.pdf;94028BD0050_01;94028BD0050;1;3;35;22;13;3;32;10;10m < D <= 20m;entre 60 et 90;1;0;1;3;25 X 10;4;building;;;;
94028BD0055_01_SEN_ind01.pdf;94028BD0055_01;94028BD0055;1;2;35;22;13;3;32;10;40m < D <= 50m;entre 60 et 90;1;0;1;1;18 X 10;5;building;;;;
94028BD0056_01_SEN_ind01.pdf;94028BD0056_01;94028BD0056;1;2;35;22;13;3;32;10;30m < D <= 40m;entre 60 et 90;1;0;1;1;18 X 10;5;building;;;;
94028BD0057_01_SEN_ind01.pdf;94028BD0057_01;94028BD0057;1;3;35;22;13;3;32;10;10m < D <= 20m;entre 60 et 90;1;0;1;3;18 X 10;4;building;;;;
94028BD0057_02_SEN_ind01.pdf;94028BD0057_02;94028BD0057;2;2;35;22;13;0;35;13;20m < D <= 30m;entre 60 et 90;0;0;0;1;10 X 4;3;building;;;;
94028BD0058_01_SEN_ind01.pdf;94028BD0058_01;94028BD0058;1;2;35;22;13;3;32;10;10m < D <= 20m;entre 60 et 90;1;1;0;1;18 X 10;7;building;;;;
94028BD0058_02_SEN_ind01.pdf;94028BD0058_02;94028BD0058;2;3;35;22;13;0;35;13;20m < D <= 30m;entre 60 et 90;0;0;0;3;7 X 3;3;building;;;;
94028BD0060_01_SEN_ind01.pdf;94028BD0060_01;94028BD0060;1;2;35;22;13;3;32;10;10m < D <= 20m;entre 60 et 90;1;0;1;1;18 X 10;4;building;;;;
94028BD0060_02_SEN_ind01.pdf;94028BD0060_02;94028BD0060;2;2;35;22;13;0;35;13;10m < D <= 20m;entre 60 et 90;0;0;0;1;5 X 3;3;building;;;;
94028BD0064_01_SEN_ind01.pdf;94028BD0064_01;94028BD0064;1;2;35;21;14;3;32;11;20m < D <= 30m;entre 60 et 90;1;0;0;1;20 X 10;3;building;;;;
94028BD0065_01_SEN_ind01.pdf;94028BD0065_01;94028BD0065;1;2;35;21;14;3;32;11;30m < D <= 40m;entre 60 et 90;1;1;1;1;13 X 10;7;building;;;;
94028BD0065_02_SEN_ind01.pdf;94028BD0065_02;94028BD0065;2;3;35;21;14;0;35;14;30m < D <= 40m;entre 60 et 90;0;0;0;3;5 X 8;3;building;;;;
94028BD0098_01_SEN_ind01.pdf;94028BD0098_01;94028BD0098;1;2;35;21;14;3;32;11;0m < D <= 10m;entre 60 et 90;1;0;1;1;20 X 10;5;building;;;;
94028BD0100_01_SEN_ind01.pdf;94028BD0100_01;94028BD0100;1;2;35;21;14;3;32;11;10m < D <= 20m;entre 60 et 90;1;0;1;1;20 X 10;5;building;;;;
94028BD0100_02_SEN_ind01.pdf;94028BD0100_02;94028BD0100;2;2;35;21;14;0;35;14;10m < D <= 20m;entre 60 et 90;0;0;0;1;10 X 5;3;building;;;;
94028BD0183_01_SEN_ind01.pdf;94028BD0183_01;94028BD0183;1;2;35;22;13;3;32;10;10m < D <= 20m;entre 60 et 90;1;0;1;1;18 X 10;4;building;;;;
94028BD0210_01_SEN_ind01.pdf;94028BD0210_01;94028BD0210;1;2;35;22;13;3;32;10;10m < D <= 20m;entre 60 et 90;1;2;0;1;20 X 10;12;building;;;;
94028BD0272_01_SEN_ind01.pdf;94028BD0272_01;94028BD0272;1;2;35;21;14;3;32;11;Au dessus de l'axe;entre 60 et 90;1;0;1;1;16 X 10;5;building;;;;
94028BD0294_01_SEN_ind01.pdf;94028BD0294_01;94028BD0294;1;2;35;20;15;3;32;12;40m < D <= 50m;entre 60 et 90;1;1;0;1;15 X 10;6;building;;;;
94028BD0295_01_SEN_ind01.pdf;94028BD0295_01;94028BD0295;1;2;35;20;15;3;32;12;40m < D <= 50m;entre 60 et 90;1;0;1;1;12 X 10;5;building;;;;
94028BE0188_01_SEN_ind01.pdf;94028BE0188_01;94028BE0188;1;2;35;16;19;3;32;16;0m < D <= 10m;entre 60 et 90;1;13;0;1;18 X 18;40;building;;;;
94028BE0490_01_SEN_ind01.pdf;94028BE0490_01;94028BE0490;1;1;35;17;18;2;33;16;0m < D <= 10m;entre 60 et 90;1;0;0;2;36 X 22;3;building;;;;
94028BE0490_02_SEN_ind01.pdf;94028BE0490_02;94028BE0490;2;1;35;17;18;2;33;16;0m < D <= 10m;entre 60 et 90;1;0;0;2;36 X 22;3;building;;;;
94028BE0493_01_SEN_ind01.pdf;94028BE0493_01;94028BE0493;1;1;35;17;18;2;33;16;Au dessus de l'axe;entre 60 et 90;1;0;0;2;18 X 15;3;building;;;;
94028BE0516_01_SEN_ind01.pdf;94028BE0516_01;94028BE0516;1;1;35;20;15;3;32;12;Au dessus de l'axe;entre 60 et 90;1;0;0;2;36 X 26;10;building;;;;
94028BE0518_01_SEN_ind01.pdf;94028BE0518_01;94028BE0518;1;1;35;17;18;2;33;16;0m < D <= 10m;entre 60 et 90;1;0;0;2;44 X 44;3;building;;;;
94028BE0518_02_SEN_ind01.pdf;94028BE0518_02;94028BE0518;2;1;35;17;18;2;33;16;0m < D <= 10m;entre 60 et 90;1;1;0;2;56 X 34;6;building;;;;
94028BE0518_03_SEN_ind01.pdf;94028BE0518_03;94028BE0518;3;1;35;17;18;2;33;16;0m < D <= 10m;entre 60 et 90;1;3;0;2;58 X 25;12;building;;;;
94028BE0518_04_SEN_ind01.pdf;94028BE0518_04;94028BE0518;4;1;35;17;18;2;33;16;0m < D <= 10m;entre 60 et 90;1;2;0;2;30 X 13;9;building;;;;
94028BE0518_05_SEN_ind01.pdf;94028BE0518_05;94028BE0518;5;1;35;17;18;2;33;16;0m < D <= 10m;entre 60 et 90;1;1;0;2;44 X 44;6;building;;;;
94028BE0518_06_SEN_ind01.pdf;94028BE0518_06;94028BE0518;6;1;35;17;18;2;33;16;0m < D <= 10m;entre 60 et 90;1;2;0;2;55 X 35;9;building;;;;
94028BE0523_01_SEN_ind01.pdf;94028BE0523_01;94028BE0523;1;1;35;20;15;0;35;15;20m < D <= 30m;entre 60 et 90;0;0;0;2;66 X 42;9;building;;;;
94028BE0523_02_SEN_ind01.pdf;94028BE0523_02;94028BE0523;2;1;35;20;15;3;32;12;D > 50m;entre 60 et 90;1;2;0;2;36 X 20;12;building;;;;
94028BE0523_03_SEN_ind01.pdf;94028BE0523_03;94028BE0523;3;1;35;20;15;0;35;15;D > 50m;entre 60 et 90;0;0;0;2;11 X 8;4;building;;;;
94028BE0534_01_SEN_ind01.pdf;94028BE0534_01;94028BE0534;1;2;35;16;19;3;32;16;40m < D <= 50m;entre 60 et 90;1;11;;1;40 X 35;33;building;;;;
94028BE0534_02_SEN_ind01.pdf;94028BE0534_02;94028BE0534;2;2;35;16;19;3;32;16;D > 50 m;entre 60 et 90;1;9;;1;40 X 35;27;building;;;;
94028BE0644_01_SEN_ind01.pdf;94028BE0644_01;94028BE0644;1;3;35;15;20;4;31;16;20m < D <= 30m;entre 60 et 90;1;0;0;3;43 X 42;11;building;;;;
94028BF0087_01_SEN_ind01.pdf;94028BF0087_01;94028BF0087;1;3;35;13;22;1;34;21;40m < D <= 50m;entre 60 et 90;1;5;0;3;90 X 80;20;building;;;;
94028BF0087_02_SEN_ind01.pdf;94028BF0087_02;94028BF0087;2;3;35;13;22;1;34;21;D > 50 m;entre 60 et 90;1;4;0;3;90 X 80;16;building;;;;
94028BF0157_01_SEN_ind01.pdf;94028BF0157_01;94028BF0157;1;1;35;8;27;3;32;24;40m < D <= 50m;entre 60 et 90;1;2;0;2;30 X 23;9;building;;;;
94028BF0157_02_SEN_ind01.pdf;94028BF0157_02;94028BF0157;2;2;35;8;27;3;32;24;D > 50m;entre 60 et 90;0;0;0;1;55 X 11;7;building;;;;
94028BF0158_01_SEN_ind01.pdf;94028BF0158_01;94028BF0158;1;1;35;8;27;4;31;23;0m < D <= 10m;entre 60 et 90;1;1;0;2;60 X 41;10;building;;;;
94028BF0158_02_SEN_ind01.pdf;94028BF0158_02;94028BF0158;2;1;35;8;27;0;35;27;40m < D <= 50m;entre 60 et 90;0;0;0;2;10 X 7;8;building;;;;
94028BF0159_01_SEN_ind01.pdf;94028BF0159_01;94028BF0159;1;1;35;8;27;4;31;23;Au dessus de l'axe;entre 60 et 90;1;1;0;2;60 X 41;10;building;;;;
94028BF0159_02_SEN_ind01.pdf;94028BF0159_02;94028BF0159;2;2;35;8;27;0;35;27;0m < D <= 10m;entre 60 et 90;;1;0;1;30 X 10;10;building;;;;
94028BF0159_03_SEN_ind01.pdf;94028BF0159_03;94028BF0159;3;1;35;8;27;4;31;23;20m < D <= 30m;entre 60 et 90;1;0;0;2;12 X 12;4;building;;;;
