BLDG_CODE;PK_MIN;PK_MAX;D_MIN;D_MAX
2151214.19322119;2151214.19322119;2151214.19322119;90.9713129753982;143.481376042457
2150391.91008785;2150391.91008785;2150394.63419988;-2557.370096222;-2471.69611350398
2151119.93869922;2151119.93869922;2151138.58389047;-1109.20702065619;-998.667973422764
2150334.12032623;2150334.12032623;2150382.18807286;-629.623302121888;-533.467003273441
2151155.77077819;2151155.77077819;2151171.32736306;-497.343025627765;-414.717665918661
2151126.13991884;2151126.13991884;2151156.06936134;-871.421679523105;-748.34967359204
2151126.37130997;2151126.37130997;2151134.36807821;-1777.71329179272;-1766.67500053339
2151130.24995201;2151130.24995201;2151135.41155574;-1896.54016119918;-1881.2317241546
2151117.02178408;2151117.02178408;2151118.62305082;-3324.84086937556;-3309.17145231875
2151118.52353439;2151118.52353439;2151118.79126935;-3319.25026074879;-3314.7223154028
2151118.67641425;2151118.67641425;2151119.29527407;-3320.00468610443;-3311.58381207562
2151118.02297438;2151118.02297438;2151152.48076842;-1809.63314140409;-1779.43747733782
2151106.27354934;2151106.27354934;2151106.94205814;-4079.12691965312;-4071.52997039931
2151106.14812892;2151106.14812892;2151106.45542115;-4092.41069848944;-4076.74191735018
2151113.18524979;2151113.18524979;2151115.21927631;-3363.37448720467;-3322.98568184347
2151114.28974963;2151114.28974963;2151115.40022329;-3341.51517822151;-3321.63241311516
2151140.07398811;2151140.07398811;2151142.62489813;-2262.99252671224;-2247.45576528513
2151137.62175627;2151137.62175627;2151140.14512987;-2260.75758261808;-2245.82249574335
2151141.94977801;2151141.94977801;2151145.46013658;-2102.72861161111;-2067.17378225823
2151141.21818061;2151141.21818061;2151144.12970254;-2106.85682254625;-2072.99431790497
2151134.70728921;2151134.70728921;2151138.7379669;-827.265429724824;-803.520642445207
2151197.70986192;2151197.70986192;2151214.19322119;-196.752996564822;191.929884563131
2151200.71256272;2151200.71256272;2151214.19322119;-173.698451131838;169.21266852217
2151174.69922654;2151174.69922654;2151214.19322119;-311.598584602118;300.823604785425
2151164.72505402;2151164.72505402;2151175.35176866;-429.995980311795;-402.786041461284
2151123.79206864;2151123.79206864;2151125.91923199;-1284.45747470494;-1271.62409008127
2151200.03541581;2151200.03541581;2151214.19322119;-266.806610421593;282.057028020742
2151214.19322119;2151214.19322119;2151214.19322119;92.4986293344149;121.326070652391
2151116.13959545;2151116.13959545;2151126.95709283;-821.825178987028;-766.334731549756
2151125.1629267;2151125.1629267;2151128.90516728;-774.408911543906;-756.94639082225
2151127.13844546;2151127.13844546;2151130.09774603;-807.766713479777;-792.929270495061
2151122.13969764;2151122.13969764;2151127.23018037;-761.543028695421;-735.723410301732
2151115.71525634;2151115.71525634;2151119.78909893;-820.007463552094;-799.351004716739
2151118.98117586;2151118.98117586;2151122.78850087;-848.512649931027;-828.690233344081
2151116.65963725;2151116.65963725;2151119.04404592;-845.827647032188;-833.455755063429
2150275.74607663;2150275.74607663;2150275.96284249;-387.314135499642;-386.571422795713
2150188.16318876;2150188.16318876;2150208.57157292;28.8548525546459;50.940855831622
2150145.13794506;2150145.13794506;2150188.16745267;53.2609771761137;90.4090390318482
2150180.11097936;2150180.11097936;2150248.88085291;57.8180261484635;86.3390074095423
2150200.95294223;2150200.95294223;2150259.66668665;21.9350831930984;85.8153720918866
2150008.19718681;2150008.19718681;2150848.21620135;83.7228328750227;245.454468089482
2150000;2150000.0;2150000.0;147.882540049297;165.473769430558
2150000;2150000.0;2151214.19322119;172.696402414997;185.467649286227
2150457.59006386;2150457.59006386;2150458.56374196;-1532.98503390316;-1524.76357595198
2150458.18609709;2150458.18609709;2150459.40952012;-1535.4927276262;-1521.99643583588
2150418.39010783;2150418.39010783;2150418.98978287;-1991.14854001635;-1982.13374335196
2150393.00957898;2150393.00957898;2150394.15869125;-2589.55067029438;-2578.27291430615
2151131.1708288;2151131.1708288;2151136.3041015;-2268.71042842363;-2223.76651904555
2151139.46287757;2151139.46287757;2151140.26385045;-2230.84585394321;-2220.7704837084
2151110.06720896;2151110.06720896;2151112.00029972;-3429.42497303325;-3398.57142044809
2151108.74142488;2151108.74142488;2151111.07243567;-3451.01214650249;-3414.08228134676
2151133.61610979;2151133.61610979;2151133.86710704;-3153.1106229281;-3148.63641168147
2151153.0437939;2151153.0437939;2151155.19957831;-2662.05674380117;-2630.5649278274
