WKT;bldg_code;Address;City;typology;pk_min;pk_max;d_min;d_max
MULTIPOLYGON (((1656402.7292031574 8176047.7593304832,1656399.0807468896 8176060.4646730889,1656404.1622251249 8176061.8705610679,1656407.6637298975 8176049.1663702084,1656402.7292031574 8176047.7593304832)));94081CI0190_02;33 rue de Choisy;94081 Vitry-sur-Seine;building;2126556.4868495;2126564.19475881;97.7986453930334;111.761918343064
MULTIPOLYGON (((1657341.1053344582 8176456.6152631789,1657345.2264249076 8176467.036560405,1657351.8188186348 8176464.3173485603,1657347.6985888607 8176454.0072401278,1657341.1053344582 8176456.6152631789)));94081DI0027_15;18 rue des fusills;94400 Vitry-sur-Seine;building;2125449.7853161;2125463.57931499;94.8266887970687;107.216001008668
MULTIPOLYGON (((1655665.6904526376 8175948.8175832937,1655651.8103552382 8175940.6990862945,1655644.9940673197 8175952.206914722,1655658.8750302484 8175960.43658817,1655665.6904526376 8175948.8175832937)));94081CN0096_01;8, Rue de Bourgogne;94081 Vitry-sur-Seine;building;2127308.79325713;2127328.68132323;-24.3091890625467;-3.38706564043758
MULTIPOLYGON (((1654504.5460871584 8176933.9516457058,1654510.8372355027 8176939.5715645943,1654515.7887161341 8176934.0823519826,1654508.979652886 8176928.0218491964,1654504.5460871584 8176933.9516457058)));94081AR0452_01;62, Avenue du Moulin de Saquet;94081 Vitry-sur-Seine;building;2128956.64881961;2128967.36767544;-11.3508340449929;-0.962526129921423
MULTIPOLYGON (((1654514.7555215 8176978.5710321171,1654520.8035364982 8176981.4129288839,1654525.4683664988 8176976.8156669047,1654520.9505013255 8176972.4044789011,1654514.7555215 8176978.5710321171)));94081AR0340_02;1, Rue des Blanches;94081 Vitry-sur-Seine;building;2128934.08247838;2128943.7079365;27.0564892599476;35.6584686299393
MULTIPOLYGON (((1656183.237017035 8175974.0852972111,1656218.1460403437 8175983.8192301374,1656220.8624327853 8175974.1234889664,1656185.9524806147 8175964.2783457311,1656183.237017035 8175974.0852972111)));94081CI0191_06;23/25, Rue du Bel Air;94081 Vitry-sur-Seine;building;2126748.40824575;2126785.92972915;30.8769063623041;47.9382961976886
MULTIPOLYGON (((1656095.812754055 8176005.2415487831,1656094.0282241036 8176011.9276108528,1656100.5085991872 8176013.6558137881,1656102.2196547114 8176006.9703320246,1656095.812754055 8176005.2415487831)));94081CI0026_01;33 rue de Choisy;94081 Vitry-sur-Seine;building;2126864.2410176;2126872.03593528;78.5109233911674;86.5477276261649
MULTIPOLYGON (((1654492.3220277228 8176921.5968997059,1654497.9492555896 8176926.888619395,1654503.5592399451 8176921.0604219306,1654496.673049358 8176914.5557606136,1654492.3220277228 8176921.5968997059)));94081AR0413_01;64, Avenue du Moulin de Saquet;94081 Vitry-sur-Seine;building;2128972.33910653;2128982.84403064;-20.2893704207079;-8.97531897177722
MULTIPOLYGON (((1654418.6054540263 8176900.9595310465,1654421.9267819754 8176884.8082955414,1654413.982022115 8176883.6500167735,1654411.4607048321 8176898.7939122859,1654418.6054540263 8176900.9595310465)));94081AR0503_01;8, Rue Camelinat;94081 Vitry-sur-Seine;building;2129059.31630105;2129069.12431408;-25.1518061034597;-8.59340580197991
MULTIPOLYGON (((1654273.9940611783 8176854.5493397098,1654276.5715429385 8176846.2993604643,1654269.9409614049 8176844.1297070803,1654267.3644000906 8176852.4908825597,1654273.9940611783 8176854.5493397098)));94081AQ0091_01;26, Rue Camelinat;94081 Vitry-sur-Seine;building;2129211.18789077;2129218.29811381;-16.2394477691085;-7.47764126523592
MULTIPOLYGON (((1655205.0545064399 8176532.0741986455,1655195.019971489 8176526.92837092,1655177.5089299229 8176560.6516042408,1655187.5434211208 8176565.7974006357,1655205.0545064399 8176532.0741986455)));94081BP0134_01;20, Avenue Youri Gagarine;94081 Vitry-sur-Seine;building;2128065.78659078;2128104.06916671;-28.0322427812326;-15.967757353675
MULTIPOLYGON (((1656211.4402690809 8175915.9285079138,1656219.1008053848 8175918.2035866706,1656220.3842263082 8175913.1895030327,1656213.3115465469 8175910.9098082324,1656211.4402690809 8175915.9285079138)));94081CI0191_09;23/25, Rue du Bel Air;94081 Vitry-sur-Seine;building;2126753.47313699;2126762.18547066;-24.4001416761601;-17.5629721645785
MULTIPOLYGON (((1656275.2829263622 8175941.7821947439,1656286.7043697087 8175908.2214109646,1656265.2641849613 8175901.1614427371,1656253.6967620128 8175934.8346160902,1656275.2829263622 8175941.7821947439)));94081CI0191_03;23/25, Rue du Bel Air;94081 Vitry-sur-Seine;building;2126687.71533183;2126718.62539113;-38.0326233707755;1.71845364955299
MULTIPOLYGON (((1654069.426478924 8176790.6217759186,1654068.4226044097 8176793.6324613653,1654073.6390617276 8176793.5895062573,1654074.4225252483 8176790.5806366149,1654069.426478924 8176790.6217759186)));94081AQ0113_02;63, Rue Camelinat;94081 Vitry-sur-Seine;building;2129420.55642111;2129425.49743261;-5.89958046785779;-1.12343641372792
MULTIPOLYGON (((1656368.9695901659 8175959.3966902057,1656422.0901210171 8175976.884703855,1656429.0493874 8175955.2574999193,1656376.0021565268 8175937.7688457314,1656368.9695901659 8175959.3966902057)));94081CI0191_01;23/25, Rue du Bel Air;94081 Vitry-sur-Seine;building;2126542.23279569;2126601.83038168;-9.8671864285771;25.6674259982724
MULTIPOLYGON (((1654405.6923511869 8176921.1923941188,1654415.9209764723 8176923.1103989873,1654417.3285725766 8176915.5372510068,1654407.2468732502 8176913.6180424234,1654405.6923511869 8176921.1923941188)));94081AR0153_01;10, Rue Camlinat;94081 Vitry-sur-Seine;building;2129054.934106;2129066.1430568;5.4726994537924;14.485217519006
MULTIPOLYGON (((1654085.5702657634 8176779.1463880921,1654081.0122914484 8176778.8503087228,1654080.5465094233 8176784.7477798043,1654085.3230623053 8176784.8196580466,1654085.5702657634 8176779.1463880921)));94081AQ0225_02;172, Avenue du Colonel Fabien;94081 Vitry-sur-Seine;building;2129412.203681;2129418.16597193;-20.2480765791503;-13.3558996214967
MULTIPOLYGON (((1657283.8024677297 8176438.9281740133,1657287.9971538731 8176449.3488660902,1657295.689124397 8176446.2875678008,1657291.6422537048 8176435.9769384377,1657283.8024677297 8176438.9281740133)));94081DI0027_10;18 rue des fusills;94400 Vitry-sur-Seine;building;2125509.49530085;2125523.66165544;108.16904388279;121.539709948405
MULTIPOLYGON (((1654770.1006332277 8176972.4912523031,1654772.4737109067 8176966.1335744672,1654765.2512078111 8176963.4121317063,1654762.8790389919 8176969.8810058795,1654770.1006332277 8176972.4912523031)));94081AU0033_01;27, Rue des Flandres;94081 Vitry-sur-Seine;building;2128692.35253168;2128702.4731539;-0.414982101777669;9.70684059112232
MULTIPOLYGON (((1654841.7480935599 8176973.8011001451,1654845.3576210227 8176965.87663488,1654837.8358757393 8176962.4903175663,1654834.3007259918 8176970.5253860196,1654841.7480935599 8176973.8011001451)));94081AU0092_01;11, Voie Bouchardon;94081 Vitry-sur-Seine;building;2128629.86321476;2128640.57405859;27.9035106067181;39.6761374076944
