WKT;bldg_code;Address;City;typology;pk_min;pk_max;d_min;d_max
POLYGON ((1656228.2444658158 8175903.4534002449,1656238.0447398431 8175906.8237184426,1656240.9186391965 8175898.4611556735,1656231.2653184661 8175895.0896793613,1656228.2444658158 8175903.4534002449));94081CI0191_08;23/25, Rue du Bel Air;94081 Vitry-sur-Seine;building;2150004.50381224;2150947.09452511;-43.3158747130444;379.42801771849
POLYGON ((1656002.6283332685 8175911.5666807583,1656010.3038689941 8175915.731760025,1656013.6384860079 8175909.9230508637,1656005.8877081329 8175905.5361598125,1656002.6283332685 8175911.5666807583));94081CH0162_01;12, Rue Georges Martin;94081 Vitry-sur-Seine;building;2150172.65653604;2150179.1662757;-99.8689231830075;-89.1704264679671
POLYGON ((1656462.4429409904 8176232.2189553613,1656454.6359783823 8176229.9446889348,1656448.9822203193 8176249.3376708301,1656456.7174158744 8176251.834889912,1656462.4429409904 8176232.2189553613));94081CJ0068_01;14 villa Broussais;94081 Vitry-sur-Seine;building;2150937.66033609;2150958.14623174;-34.6063943060341;-14.9381524363883
POLYGON ((1656147.1692520219 8176349.7808896694,1656153.8819452918 8176343.72330401,1656148.6939634876 8176338.0928706899,1656141.9812689307 8176344.1504625594,1656147.1692520219 8176349.7808896694));94081CK0108_01;55, Rue des Ardoines;94081 Vitry-sur-Seine;building;2150618.3332864;2150629.31633141;-15.6051371397806;-3.86636722010212
POLYGON ((1656049.8840112591 8176219.7749905474,1656041.7077120366 8176217.281809954,1656038.98737379 8176226.4216735754,1656047.0893061173 8176228.8042357685,1656049.8840112591 8176219.7749905474));94081CL0174_01;8, Avenue Andre Maginot;94081 Vitry-sur-Seine;building;2150448.48826751;2150463.29367886;22.3862794528394;35.1417579932657
POLYGON ((1656062.3131780457 8176295.7380894562,1656053.9410903412 8176296.3600427527,1656054.6759747199 8176305.6950798929,1656063.048048472 8176305.0731276944,1656062.3131780457 8176295.7380894562));94081CL0043_01;43, Avenue Ernest Havet;94081 Vitry-sur-Seine;building;2150522.38172157;2150534.32062931;-16.8851667042272;-4.34814586183717
POLYGON ((1655963.9407572816 8176149.3957900451,1655943.7361820964 8176140.5481007546,1655938.6733967166 8176150.818517603,1655959.5410151184 8176159.8833542559,1655963.9407572816 8176149.3957900451));94081CM0093_01;79 rue de Choisy;94081 Vitry-sur-Seine;building;2150354.69526645;2150371.23046057;-55.3355577603312;-30.0298710954115
POLYGON ((1656420.5080736617 8176272.9121075701,1656411.743327999 8176270.3117834395,1656409.2385015148 8176278.8937771162,1656417.9297569795 8176281.4946714193,1656420.5080736617 8176272.9121075701));94081CJ0052_01;7 villa Broussais;94081 Vitry-sur-Seine;building;2150888.29393264;2150901.02099297;-39.2114378748461;-26.4494130540377
POLYGON ((1656400.7386753673 8176244.3769254107,1656397.9404096499 8176243.6203957601,1656395.146024324 8176252.7606602833,1656398.0186333626 8176253.6278076516,1656400.7386753673 8176244.3769254107));94081CJ0073_01;4 villa Broussais;94081 Vitry-sur-Seine;building;2150890.18734472;2150899.37233418;-5.02799051774448;3.50092311159487
POLYGON ((1656287.5495608302 8175931.6780387992,1656361.4474390377 8175956.0083216,1656368.339103552 8175935.1599711832,1656294.2931445122 8175910.7195556015,1656287.5495608302 8175931.6780387992));94081CI0191_02;23/25, Rue du Bel Air;94081 Vitry-sur-Seine;building;2150000;2150985.94634365;129.472723730673;340.753152041
POLYGON ((1656323.6086032444 8176304.1388588529,1656326.3459079596 8176297.1118090684,1656320.0785297304 8176294.3808760364,1656317.1207983515 8176301.4096551184,1656323.6086032444 8176304.1388588529));94081CK0018_01;27, Rue Gabriel Peri;94081 Vitry-sur-Seine;building;2150798.23814965;2150808.33916265;-8.44440742154643;1.70177409258119
POLYGON ((1656164.9735777942 8176333.8505027071,1656170.8833007948 8176328.4664498903,1656165.6192235108 8176322.5029979395,1656159.7094991386 8176327.8870563032,1656164.9735777942 8176333.8505027071));94081CK0106_01;51 rue des Ardoines;94081 Vitry-sur-Seine;building;2150632.1224364;2150643.77697456;3.30068195863527;14.617751321266
POLYGON ((1656083.6033260934 8175985.2104045255,1656082.7460546033 8175988.3307613442,1656088.0481256773 8175989.7346257558,1656088.9062751702 8175986.7254631361,1656083.6033260934 8175985.2104045255));94081CI0275_02;34, Rue de Choisy;94081 Vitry-sur-Seine;building;2150159.94097399;2150166.33199225;10.6190416393517;16.8818333748835
POLYGON ((1656443.2610331173 8176165.9821557589,1656449.4671058864 8176142.0256482661,1656430.3206672654 8176136.8375495411,1656424.0420594804 8176160.9058456784,1656443.2610331173 8176165.9821557589));94081CJ0154_01;2, Rue Gabriel Peri;94081 Vitry-sur-Seine;building;2150963.3599033;2150995.59039425;45.3361715884912;76.910141417375
POLYGON ((1656068.9931989976 8175940.2893297747,1656060.0676624535 8175936.0228157518,1656055.6570544343 8175945.1759814555,1656064.5825798742 8175949.4424884608,1656068.9931989976 8175940.2893297747));94081CI0109_01;25, Rue de Choisy;94081 Vitry-sur-Seine;building;2150151.51499177;2150163.18799624;-43.2662335913562;-29.6015855913466
POLYGON ((1656000.8865575255 8176082.0504682967,1656003.9850205677 8176083.582834173,1656006.8786439905 8176077.7775972951,1656003.7066978775 8176076.2458093632,1656000.8865575255 8176082.0504682967));94081CM0156_01;50, Rue de Choisy;94081 Vitry-sur-Seine;building;2150289.62902855;2150296.58466596;-1.16928000545149;3.27450677495338
POLYGON ((1656335.5301227614 8176287.5878856666,1656338.1983246529 8176281.1173842773,1656332.74180404 8176278.7136909897,1656329.9275219238 8176285.2965389211,1656335.5301227614 8176287.5878856666));94081CK0175_01;23  rue Gabriel Peri;94081 Vitry-sur-Seine;building;2150817.63660506;2150826.86536933;-0.723323827165331;8.2803140176546
POLYGON ((1656119.7273211982 8176308.1853798768,1656112.5737461916 8176304.9056490781,1656107.8108398952 8176315.9519556165,1656114.7422216341 8176319.0110277217,1656119.7273211982 8176308.1853798768));94081CL0008_01;43 avenue de la Bruyere;94081 Vitry-sur-Seine;building;2150576.69604671;2150585.23000139;3.52442979936392;15.575565814153
POLYGON ((1656023.7262666991 8175996.3573396783,1656022.2461128475 8175995.0346049117,1656017.8286012972 8176003.2982539972,1656019.5265689406 8176004.2856694525,1656023.7262666991 8175996.3573396783));94081CM0024_02;6, Rue Gretillat;94081 Vitry-sur-Seine;building;2150213.82144773;2150222.07035128;-24.0885892391581;-20.3925616780559
POLYGON ((1655975.2458674524 8176138.6313260561,1655978.0650741924 8176132.7154604588,1655959.8496904233 8176124.5192168299,1655957.1057344552 8176130.6568981949,1655975.2458674524 8176138.6313260561));94081CM0156_02;49 rue de Choisy;94081 Vitry-sur-Seine;building;2150341.07666259;2150353.08859546;-36.7983726518067;-15.7819288989881
POLYGON ((1656153.5887953902 8176362.518460487,1656159.0015500686 8176368.7031332022,1656166.4455069087 8176362.1950138602,1656161.0327543388 8176356.0103339627,1656153.5887953902 8176362.518460487));94081CK0187_01;54 rue des Ardoines;94081 Vitry-sur-Seine;building;2150632.23423565;2150643.45715504;-32.05205026817;-19.1982317545317
POLYGON ((1656479.1357783792 8175922.9520590957,1656477.365509988 8175931.5282865632,1656483.4732386118 8175932.5926401177,1656485.2452507378 8175924.2388014672,1656479.1357783792 8175922.9520590957));94081DJ0088_04;110/112, Rue Leon Geffroy;94081 Vitry-sur-Seine;building;2151214.19322119;2151214.19322119;125.465143080706;134.938371273496
POLYGON ((1655997.1767617168 8175919.1712992312,1656006.034152692 8175924.1054522814,1656009.3661295993 8175917.9631604152,1656000.5822147764 8175913.0284225177,1655997.1767617168 8175919.1712992312));94081CH0313_01;10, Rue Georges Martin;94081 Vitry-sur-Seine;building;2150178.4382443;2150185.31074349;-97.4839298656453;-85.5359203887716
POLYGON ((1656402.7292031574 8176047.7593304832,1656399.0807468896 8176060.4646730889,1656404.1622251249 8176061.8705610679,1656407.6637298975 8176049.1663702084,1656402.7292031574 8176047.7593304832));94081CI0190_02;33 rue de Choisy;94081 Vitry-sur-Seine;building;2150997.81981777;2151049.09141707;154.219054445949;166.35944090123
POLYGON ((1656350.5537558806 8176244.8806006406,1656347.4516127587 8176252.2440936314,1656354.6025042983 8176255.1905451007,1656357.631176709 8176247.8276309473,1656350.5537558806 8176244.8806006406));94081CK0014_01;15, Rue Gabriel Peri;94081 Vitry-sur-Seine;building;2150850.0105171;2150860.98386428;16.6487806834371;27.5378884823373
POLYGON ((1656325.3758966341 8176295.2289991565,1656334.1493489742 8176298.9411222506,1656337.6127443418 8176290.7963915709,1656328.8392816251 8176287.0842630612,1656325.3758966341 8176295.2289991565));94081CK0017_01;25  rue Gabriel Peri;94081 Vitry-sur-Seine;building;2150808.51400356;2150821.24072464;-9.62066944160527;3.24866046953138
POLYGON ((1656278.6344337596 8176294.3719615992,1656287.34402638 8176299.3077149671,1656292.0556055584 8176291.041973969,1656283.4194822893 8176286.1056374265,1656278.6344337596 8176294.3719615992));94081CK0203_01;14, Rue Talma;94081 Vitry-sur-Seine;building;2150767.9554512;2150782.22986703;14.6207836251447;28.0037264621998
POLYGON ((1656350.5537558806 8176244.8806006406,1656357.631176709 8176247.8276309473,1656360.7342056637 8176240.5753371073,1656353.5832988115 8176237.6288778186,1656350.5537558806 8176244.8806006406));94081CK0013_01;15, Rue Gabriel Peri;94081 Vitry-sur-Seine;building;2150856.54272994;2150867.45791436;21.2887926266872;32.0831358033652
POLYGON ((1656206.5655090651 8176315.2869601175,1656211.533020515 8176320.9191775527,1656217.8819216162 8176315.3093268899,1656212.9144117143 8176309.6771038324,1656206.5655090651 8176315.2869601175));94081CK0092_01;40 rue des Ardoines;94081 Vitry-sur-Seine;building;2150682.36837218;2150695.07879974;17.4794039898573;28.5155783601427
POLYGON ((1656183.237017035 8175974.0852972111,1656218.1460403437 8175983.8192301374,1656220.8624327853 8175974.1234889664,1656185.9524806147 8175964.2783457311,1656183.237017035 8175974.0852972111));94081CI0191_06;23/25, Rue du Bel Air;94081 Vitry-sur-Seine;building;2150010.89049597;2150053.58130746;25.3933496169204;45.9254146082979
POLYGON ((1656095.812754055 8176005.2415487831,1656094.0282241036 8176011.9276108528,1656100.5085991872 8176013.6558137881,1656102.2196547114 8176006.9703320246,1656095.812754055 8176005.2415487831));94081CI0026_01;33 rue de Choisy;94081 Vitry-sur-Seine;building;2150160.55660693;2150172.3811705;34.0059832498699;43.5658541981966
POLYGON ((1656018.2841876987 8176144.9638432041,1656009.4455697332 8176142.364730888,1656007.3760398687 8176150.1650733687,1656016.0668104312 8176152.654147787,1656018.2841876987 8176144.9638432041));94081CL0105_01;58, Rue Broussais;94081 Vitry-sur-Seine;building;2150357.03170891;2150368.7107939;13.3101571391989;24.444208932588
POLYGON ((1656211.4402690809 8175915.9285079138,1656219.1008053848 8175918.2035866706,1656220.3842263082 8175913.1895030327,1656213.3115465469 8175910.9098082324,1656211.4402690809 8175915.9285079138));94081CI0191_09;23/25, Rue du Bel Air;94081 Vitry-sur-Seine;building;2150013.53044804;2150021.78709748;-26.8822577200177;-19.6910529548654
POLYGON ((1656275.2829263622 8175941.7821947439,1656286.7043697087 8175908.2214109646,1656265.2641849613 8175901.1614427371,1656253.6967620128 8175934.8346160902,1656275.2829263622 8175941.7821947439));94081CI0191_03;23/25, Rue du Bel Air;94081 Vitry-sur-Seine;building;2150938.6609819;2150980.7551967;324.480216512077;364.239420454212
POLYGON ((1656027.5663207748 8176203.8268295852,1656020.9365543677 8176201.7662894893,1656019.2186459154 8176207.5622502202,1656025.7749271968 8176209.6233675359,1656027.5663207748 8176203.8268295852));94081CL0166_01;11 avenue Andre Maginot;94081 Vitry-sur-Seine;building;2150423.07579462;2150433.00150389;12.5845091109106;21.7188739752726
POLYGON ((1656462.3011946422 8176261.1321264505,1656454.6420968231 8176258.9679064248,1656452.4941731058 8176266.2126908666,1656460.1532618788 8176268.3769079577,1656462.3011946422 8176261.1321264505));94081CJ0067_01;16 villa Broussais;94081 Vitry-sur-Seine;building;2150931.6983886;2150942.70762128;-50.4563185671379;-39.5565188601062
POLYGON ((1656368.9695901659 8175959.3966902057,1656422.0901210171 8175976.884703855,1656429.0493874 8175955.2574999193,1656376.0021565268 8175937.7688457314,1656368.9695901659 8175959.3966902057));94081CI0191_01;23/25, Rue du Bel Air;94081 Vitry-sur-Seine;building;2150000;2151214.19322119;137.401635518104;163.236348872859
POLYGON ((1656261.3324280609 8176318.1932632867,1656268.3459162819 8176322.3638846418,1656272.2605261146 8176315.5499783084,1656265.2479041803 8176311.4905455112,1656261.3324280609 8176318.1932632867));94081CK0053_01;16 rue Talma;94081 Vitry-sur-Seine;building;2150740.06136703;2150751.63103091;2.28987390827331;13.5243617558475
POLYGON ((1655980.2054834345 8176199.0851576049,1655971.1333305319 8176194.8199445102,1655966.2883494413 8176204.7550167395,1655975.3613676443 8176209.1314153913,1655980.2054834345 8176199.0851576049));94081CL0147_01;70 rue de Choisy;94081 Vitry-sur-Seine;building;2150402.58110421;2150415.59512577;-36.6988661402354;-21.7620621437692
POLYGON ((1656426.0488154998 8176286.1016536076,1656434.592227556 8176288.5925283786,1656437.3149172314 8176279.6752440818,1656428.6980147974 8176277.1849391079,1656426.6944821952 8176284.0950052971,1656426.0488154998 8176286.1016536076));94081CJ0054_01;11 villa Broussais;94081 Vitry-sur-Seine;building;2150898.73228776;2150911.69203101;-54.0591501096647;-41.2613701115917
POLYGON ((1656123.5542887473 8176299.5928524639,1656114.778945093 8176295.6586737577,1656110.9519882184 8176304.251207158,1656112.5737461916 8176304.9056490781,1656119.7273211982 8176308.1853798768,1656123.5542887473 8176299.5928524639));94081CL0009_01;41 avenue de la Bruyere;94081 Vitry-sur-Seine;building;2150574.31119214;2150585.29458485;15.406243832601;24.9816193008145
POLYGON ((1656318.9236464405 8176325.192396665,1656314.9436753769 8176323.6667607436,1656311.2567409896 8176322.0276322318,1656310.0311392499 8176325.039639147,1656317.6980412968 8176328.2044019056,1656318.9236464405 8176325.192396665));94081CK0021_01;33 rue Gabriel Peri;94081 Vitry-sur-Seine;building;2150780.03790525;2150787.27089848;-25.7500849533998;-17.1208348191382
POLYGON ((1656025.433592903 8176035.819984124,1656021.4507048719 8176033.9609779017,1656018.7783630562 8176039.8756623222,1656024.5318075272 8176042.6103109885,1656027.3511164656 8176036.6944708433,1656025.433592903 8176035.819984124));94081CM0019_02;41, Rue de Choisy;94081 Vitry-sur-Seine;building;2150243.18717448;2150250.35124767;-1.92953994007301;5.12449423351034
POLYGON ((1656090.7778298249 8176271.1610830911,1656082.8465709793 8176271.7795226295,1656083.3417161766 8176278.67004361,1656089.583846085 8176278.1761014126,1656091.2729652633 8176278.0516047729,1656090.7778298249 8176271.1610830911));94081CL0170_02;42 avenue Ernest Havet;94081 Vitry-sur-Seine;building;2150528.46071883;2150540.62629629;22.1724758291027;32.6716238194146
POLYGON ((1656415.6506492768 8175867.5139946472,1656404.2416006059 8175865.1567390338,1656402.9906438033 8175864.9441148657,1656397.650118802 8175896.2331159394,1656410.3057117979 8175898.2470165296,1656415.6506492768 8175867.5139946472));94081CI0221_01;6, Rue Bel Air;94081 Vitry-sur-Seine;building;2150000;2150000;169.880158972902;195.871690741078
POLYGON ((1656010.3504804494 8176024.1516743144,1655999.4340166049 8176019.0113555808,1655997.4072350147 8176022.9193529785,1656004.9302230622 8176026.3961856076,1656007.8066932859 8176027.7301440258,1656008.4706557961 8176028.0585088031,1656010.3504804494 8176024.1516743144));94081CM0021_01;37, Rue de Choisy;94081 Vitry-sur-Seine;building;2150241.56506668;2150246.68103296;-28.5150851086838;-16.0898719571701
POLYGON ((1656409.2385015148 8176278.8937771162,1656411.743327999 8176270.3117834395,1656404.452482356 8176268.2559549473,1656397.3820658084 8176266.1984129129,1656394.9498682672 8176274.6686451463,1656409.2385015148 8176278.8937771162));94081CJ0051_01;3 villa Broussais;94081 Vitry-sur-Seine;building;2150878.41398322;2150894.96512013;-32.4008858740487;-15.3520943842281
POLYGON ((1656093.1729744773 8176295.3838974666,1656085.3143522651 8176295.8905617232,1656085.8820950561 8176302.6693112003,1656087.0568628472 8176302.548862529,1656093.73983253 8176302.0514543168,1656093.1729744773 8176295.3838974666));94081CL0037_01;46, Avenue Ernest Havet;94081 Vitry-sur-Seine;building;2150546.71951893;2150557.64794079;4.20613793784113;14.2913654005747
POLYGON ((1655983.6326544234 8176046.7136888085,1655977.6587504593 8176043.9808219709,1655976.6265049246 8176043.5441669645,1655973.5203496707 8176050.3518995587,1655980.3051720939 8176053.4119636947,1655983.6326544234 8176046.7136888085));94081CM0065_02;47 rue de Choisy;94081 Vitry-sur-Seine;building;2150270.60850486;2150277.18325864;-37.4992523636122;-29.5960898751588
POLYGON ((1656024.1259066008 8176149.588200097,1656020.1492354199 8176148.5075483667,1656018.2922415582 8176155.3054083046,1656022.2689082846 8176156.386058717,1656023.2686950143 8176152.7085665464,1656024.1259066008 8176149.588200097));94081CL0068_01;56, Rue Broussais;94081 Vitry-sur-Seine;building;2150364.30630301;2150373.57091034;23.8132071363238;30.064660397829
POLYGON ((1656022.9071217028 8176134.8081677807,1656028.4064285476 8176114.6375609701,1656024.6440379708 8176112.7768146759,1656019.1421127035 8176132.6138449758,1656018.8569598671 8176133.7280962775,1656022.9071217028 8176134.8081677807));94081CL0158_01;51, Rue Broussais;94081 Vitry-sur-Seine;building;2150322.59286773;2150348.45174928;25.021749718642;32.8345567636062
POLYGON ((1656029.9849050159 8176025.8872816516,1656022.0199919043 8176022.28045897,1656017.467814174 8176032.1019745246,1656021.4507048719 8176033.9609779017,1656025.433592903 8176035.819984124,1656029.9849050159 8176025.8872816516));94081CM0020_01;39, Rue de Choisy;94081 Vitry-sur-Seine;building;2150232.55688018;2150244.42501353;-7.78878814977925;2.43772726629677
POLYGON ((1656298.1278648069 8176268.8655419638,1656300.7117951079 8176270.4021026157,1656304.9944304172 8176273.0373605276,1656310.6516951281 8176263.5410250789,1656303.8594715232 8176259.47981745,1656298.1278648069 8176268.8655419638));94081CK0191_01;8, Rue Talma;94081 Vitry-sur-Seine;building;2150799.37198354;2150812.8146394;27.7952597633162;39.8949703968203
POLYGON ((1656247.9457868682 8176307.1782173533,1656252.8033845413 8176298.8000970436,1656245.8642051953 8176294.7401124211,1656241.0066142648 8176303.1182387406,1656244.9192483469 8176305.422752372,1656247.9457868682 8176307.1782173533));94081CK0213_01;13, Rue Talma;94081 Vitry-sur-Seine;building;2150723.99096379;2150738.73738322;23.5586555517501;36.0245090789378
POLYGON ((1656011.3073036445 8176247.9903473035,1656006.151537 8176246.4742030445,1656001.2896813506 8176244.9557452444,1655998.7137487151 8176253.7608893886,1656008.5835231941 8176256.6854523979,1656011.3073036445 8176247.9903473035));94081CL0074_01;19 avenue Andre Maginot;94081 Vitry-sur-Seine;building;2150454.10894654;2150466.69832442;-26.1570560485875;-12.3798258536304
POLYGON ((1656019.770465354 8175942.0115853064,1656023.3125245743 8175943.8740658555,1656023.673800735 8175943.0928158257,1656028.0817287555 8175933.6060447339,1656024.3926995206 8175931.744719713,1656019.770465354 8175942.0115853064));94081CI0015_01;5, Rue Georges Martin;94081 Vitry-sur-Seine;building;2150175.13171743;2150184.06603266;-67.8553971560176;-59.2806429735054
POLYGON ((1656293.1069562922 8176265.7912727911,1656288.391868287 8176273.6122388961,1656296.2906125656 8176278.2207595622,1656300.7117951079 8176270.4021026157,1656298.1278648069 8176268.8655419638,1656293.1069562922 8176265.7912727911));94081CK0190_01;10, Rue Talma;94081 Vitry-sur-Seine;building;2150788.49104553;2150800.74938219;28.0103401445563;40.2388639686894
POLYGON ((1656343.3782183453 8176266.9544075392,1656340.9447359114 8176265.861450756,1656335.4147234713 8176263.4583299896,1656332.1673956835 8176271.0453688772,1656340.1308818732 8176274.5414418159,1656343.3782183453 8176266.9544075392));94081CK0016_01;21  rue Gabriel Peri;94081 Vitry-sur-Seine;building;2150827.08664908;2150838.76217295;7.90409211705508;19.8025356908986
POLYGON ((1656024.1994979633 8176102.9946925668,1656016.0116189895 8176099.0560358455,1656012.3254968673 8176106.8691227855,1656019.4067803642 8176110.2604971081,1656020.4398868824 8176110.8083534492,1656024.1994979633 8176102.9946925668));94081CL0162_01;54, Rue de Choisy;94081 Vitry-sur-Seine;building;2150309.17157818;2150321.1191808;15.7079163063027;26.6154251670728
POLYGON ((1656041.9699797772 8176073.3865506984,1656041.3725077647 8176073.1021381328,1656034.365372896 8176069.7991116205,1656033.8564275824 8176069.5584822493,1656029.5851464258 8176078.6549726622,1656032.4763676752 8176079.99994737,1656034.5345398588 8176081.0067682508,1656037.8534358763 8176082.5374155305,1656041.9699797772 8176073.3865506984));94081CL0110_01;7, Avenue Ernest Havet;94081 Vitry-sur-Seine;building;2150271.44450888;2150283.86999892;25.0054328202861;34.5410929022996
POLYGON ((1656470.1081105978 8176263.4064036747,1656462.3011946422 8176261.1321264505,1656460.1532618788 8176268.3769079577,1656467.9601686413 8176270.6511821924,1656468.2480068302 8176269.8705341369,1656470.1081105978 8176263.4064036747));94081CJ0066_02;18 villa Broussais;94081 Vitry-sur-Seine;building;2150937.04758594;2150948.12388297;-56.5213241793145;-45.4498752984394
POLYGON ((1656066.1050354019 8176282.6977860751,1656061.7724633615 8176283.0655125678,1656059.12900881 8176283.3087360486,1656059.7037916926 8176290.9770301105,1656066.7541623597 8176290.4766955571,1656066.1050354019 8176282.6977860751));94081CL0042_01;41 avenue Ernest Havet;94081 Vitry-sur-Seine;building;2150517.51074517;2150528.11542825;-2.44414671630494;7.99746413705231
POLYGON ((1656044.8229511764 8175959.8285747319,1656048.0735816339 8175952.6861443724,1656037.7457496163 8175947.6523127602,1656036.9514643317 8175949.4377768878,1656034.3507938024 8175955.1294875108,1656044.8229511764 8175959.8285747319));94081CI0019_02;27, Rue de Choisy;94081 Vitry-sur-Seine;building;2150172.09023926;2150182.21190988;-47.0884565499697;-33.1879991063993
POLYGON ((1656382.5477608249 8176239.1815241408,1656375.5507778618 8176237.1234352849,1656373.0959891912 8176242.7026468106,1656373.7712097198 8176244.4765701285,1656380.4007919959 8176246.5375296623,1656382.5477608249 8176239.1815241408));94081CJ0074_01;26 rue Gabriel Peri;94081 Vitry-sur-Seine;building;2150876.44793787;2150886.6968434;10.3194557321972;20.8732925631518
POLYGON ((1656022.4870252269 8176016.2719612615,1656016.8822692132 8176013.7585427929,1656014.8563502368 8176017.7777272137,1656023.6330761781 8176021.8229410294,1656025.7342344578 8176018.0255672922,1656022.4870252269 8176016.2719612615));94081CM0142_01;4, Rue Gretillat;94081 Vitry-sur-Seine;building;2150228.65284811;2150234.35495893;-16.8724833094398;-6.71723819581287
POLYGON ((1656364.1430109588 8176281.8039688738,1656359.7238936359 8176280.504136784,1656356.1861115962 8176288.5382350916,1656360.2430535685 8176290.508099393,1656360.8213075311 8176289.2803725461,1656363.2769325925 8176283.8123488333,1656364.1430109588 8176281.8039688738));94081CJ0048_01;34 rue Gabriel Peri;94081 Vitry-sur-Seine;building;2150838.1895257;2150848.50577807;-16.2930880109772;-7.53348880218317
POLYGON ((1656476.3284790111 8176004.884040229,1656580.4364466683 8176011.5231552124,1656583.4315670691 8175971.4677705131,1656563.5066736841 8175970.1772778025,1656555.9336900378 8175969.6802490707,1656503.356655875 8175966.2424327089,1656500.709565137 8175966.040673051,1656479.048457033 8175964.5082600638,1656476.3284790111 8176004.884040229));94081DJ0123_01;118/122, Rue Leon Geffroy;94081 Vitry-sur-Seine;building;2151211.83486129;2151214.19322119;1.31230002222313;112.597145680744
POLYGON ((1656051.9724072223 8176251.6730260383,1656053.9554471653 8176251.546202478,1656054.1977824185 8176254.3243011348,1656063.4499217654 8176253.4730162732,1656062.6459472899 8176244.6945242761,1656051.4842298562 8176245.6720553096,1656051.9724072223 8176251.6730260383));94081CL0039_01;35 avenue Ernest Havet;94081 Vitry-sur-Seine;building;2150482.10730173;2150497.60636664;19.0710485076576;31.7663112970256
POLYGON ((1656071.3224052803 8175890.7868657224,1656093.4601100842 8175902.3998117736,1656097.074752145 8175894.8097450444,1656093.4592039327 8175892.9477961073,1656080.5462618556 8175886.2662280966,1656075.1592258362 8175883.417435674,1656071.3224052803 8175890.7868657224));94081CI0265_01;15, Rue de Choisy;94081 Vitry-sur-Seine;building;2150114.82816752;2150131.06852532;-81.9966672972768;-57.2228009010434
POLYGON ((1656057.5895867243 8175957.2815887164,1656048.5162276183 8175952.9050573949,1656048.0735816339 8175952.6861443724,1656044.8229511764 8175959.8285747319,1656040.4158924513 8175969.4265262131,1656049.7840355157 8175973.9119220581,1656057.5895867243 8175957.2815887164));94081CI0019_01;27, Rue de Choisy;94081 Vitry-sur-Seine;building;2150167.97825488;2150186.38289516;-36.7134907270025;-19.2436028377643
POLYGON ((1656021.0645467839 8176218.0005261786,1655999.1143582128 8176211.3904075716,1655996.9661282534 8176218.5241736388,1656020.2424151415 8176225.5686294371,1656021.5317192047 8176221.3328524036,1656020.2064713447 8176221.0096999025,1656021.0645467839 8176218.0005261786));94081CL0148_01;13 avenue Andr Maginot;94081 Vitry-sur-Seine;building;2150424.64505359;2150445.98370666;-12.1429051691023;10.2149290655602
POLYGON ((1656067.0629755608 8175993.791865482,1656074.4391701207 8175997.2921878509,1656077.5481051367 8175990.8180919569,1656070.7623857709 8175987.6467163451,1656069.4616040315 8175990.436967033,1656068.7976407257 8175990.1085950071,1656067.0629755608 8175993.791865482));94081CI0275_01;33 rue de Choisy;94081 Vitry-sur-Seine;building;2150172.33878337;2150182.80417055;4.77186266369852;14.5510745965834
POLYGON ((1656030.4815276598 8176182.1197894933,1656022.2316853041 8176179.6272167312,1656019.4378803568 8176188.7676688544,1656023.6954095471 8176190.0573863098,1656021.0808343997 8176198.6293031583,1656027.87225835 8176200.6885691211,1656030.4942784545 8176192.1277168589,1656028.7190483536 8176191.5857086228,1656029.8657910682 8176187.9070590856,1656028.8344526479 8176187.5815877598,1656030.4815276598 8176182.1197894933));94081CL0168_01;7, Avenue Andr Maginot;94081 Vitry-sur-Seine;building;2150399.89249332;2150424.59702591;17.4139506696117;31.2038354478062
POLYGON ((1656429.272811065 8176275.5124454768,1656420.5080736617 8176272.9121075701,1656417.9297569795 8176281.4946714193,1656426.6944821952 8176284.0950052971,1656428.6980147974 8176277.1849391079,1656429.1275920277 8176275.7359803002,1656429.272811065 8176275.5124454768));94081CJ0053_01;9 villa Broussais;94081 Vitry-sur-Seine;building;2150894.28717502;2150907.07685151;-46.0604393377518;-33.298417083145
POLYGON ((1656430.983486698 8176249.923024836,1656425.7543605326 8176248.4070666591,1656426.5400399128 8176245.5097226826,1656425.2883004462 8176245.1858999627,1656421.852545833 8176256.8887668876,1656428.3342701276 8176258.8397380179,1656430.983486698 8176249.923024836));94081CJ0070_01;10 villa Broussais;94081 Vitry-sur-Seine;building;2150910.65053837;2150922.0851544;-25.5097531070175;-12.3159065450726
POLYGON ((1656036.7064338187 8176254.0173279149,1656039.2859313614 8176245.6569749471,1656036.1184708332 8176244.6811353751,1656035.7607186206 8176245.9071584595,1656031.4884513717 8176244.6064282171,1656029.2667152078 8176251.740761254,1656036.7064338187 8176254.0173279149));94081CL0062_01;12, Avenue Andre Maginot;94081 Vitry-sur-Seine;building;2150468.83369694;2150479.87763298;0.740691590178499;12.4441430446293
POLYGON ((1656153.5887953902 8176362.518460487,1656145.9996485941 8176369.2501391992,1656146.6670592376 8176370.0232942915,1656152.0789404181 8176376.0967668938,1656159.5954821454 8176369.4768673377,1656159.0015500686 8176368.7031332022,1656153.5887953902 8176362.518460487));94081CK0186_01;56 rue des Ardoines;94081 Vitry-sur-Seine;building;2150626.88849359;2150638.37428642;-40.4673387497165;-26.8344637196472
