BLDG_CODE;PK_MIN;PK_MAX;D_MIN;D_MAX
94081AQ0111_01_SEN_ind01.pdf;2129436.98;2129442.531;16.90815995;30.82750756
94081AU0031_01_SEN_ind01.pdf;2128672.117;2128684.129;8.323403748;20.97476101
94081AU0029_01_SEN_ind01.pdf;2128656.191;2128669.531;26.35600053;37.38587488
94081AR0401_01_SEN_ind01.pdf;2128979.431;2128993.776;2.720193754;17.29509038
94081AQ0099_01_SEN_ind01.pdf;2129309.413;2129324.197;-1.254650675;18.43148237
94081CH0251_01_SEN_ind01.pdf;2127117.183;2127128.289;-18.10905843;-6.334482913
94081CM0022_01_SEN_ind01.pdf;2126930.768;2126940.755;86.10389748;103.6679762
94081AQ0129_01_SEN_ind01.pdf;2129410.451;2129433.407;-34.27741325;-23.50606655
94081CH0245_01_SEN_ind01.pdf;2127154.88;2127166.879;-54.17196234;-35.75668516
94081AU0104_01_SEN_ind01.pdf;2128665.821;2128696.269;-33.47915657;-11.78842179
94081CI0022_01_SEN_ind01.pdf;2126914.739;2126926.186;63.68541814;76.87812693
94081AR0502_01_SEN_ind01.pdf;2129033.568;2129049.559;-24.98210616;-16.76633268
94081CI0009_01_SEN_ind01.pdf;2126921.359;2126943.1;-28.06837327;3.19556986
94081CH0244_01_SEN_ind01.pdf;2127156.874;2127180.202;-68.37264828;-42.7277526
94081DI0027_08_SEN_ind01.pdf;2125387.681;2125536.645;-29.33153083;84.28499857
94081AQ0251_02_SEN_ind01.pdf;2129320.64;2129331.95;25.09660504;38.34798686
94081DI0027_17_SEN_ind02.pdf;2125480.378;2125513.792;123.621948;145.0447436
94081DJ0131_06_SEN_ind01.pdf;2125922.15;2125975.528;-27.23537087;20.23208396
94081CH0250_01_SEN_ind01.pdf;2127123.359;2127134.591;-22.87017514;-11.14841922
94081CI0020_01_SEN_ind01.pdf;2126926.341;2126941.356;46.991813;68.18542929
94081CI0014_01_SEN_ind01.pdf;2126928.76;2126947.78;1.644554064;17.9735054
94081AQ0121_02_SEN_ind01.pdf;2129371.666;2129388.5;-17.89336246;18.25764884
94081DI0027_02_SEN_ind02.pdf;2125498.51;2125564.964;47.57696912;111.9401303
94081AR0532_01_SEN_ind01.pdf;2129177.27;2129192.831;8.246247217;18.82535891
94081CH0248_01_SEN_ind01.pdf;2127140.147;2127151.777;-36.47793888;-23.8630352
94081AR0129_01_SEN_ind01.pdf;2128999.778;2129012.329;-28.16049691;-10.43555841
94081AR0529_01_SEN_ind01.pdf;2129122.222;2129131.963;-24.1762155;0.371263567
94081CU0314_03_SEN_ind01.pdf;2128206.811;2128250.119;37.81147248;59.74552907
94081CN0003_03_SEN_ind01.pdf;2127491.484;2127506.338;-12.88491185;3.858888267
94081DI0027_18_SEN_ind02.pdf;2125520.864;2125565.333;146.5074708;173.6333922
94081CH0246_01_SEN_ind01.pdf;2127146.411;2127157.968;-41.49966283;-29.31063111
94081CM0115_03_SEN_ind01.pdf;2127174.196;2127218.918;-15.21161906;25.70807126
94081AQ0092_02_SEN_ind01.pdf;2129218.136;2129231.162;-16.91350697;-7.705772174
94081CO0177_01_SEN_ind01.pdf;2127760.959;2127826.407;50.43505624;75.84406944
94081CU0314_01_SEN_ind01.pdf;2128073.427;2128120.577;28.25454031;78.38234544
94081AS0115_03_SEN_ind01.pdf;2128749.633;2128774.644;-8.55996551;36.07833609
94081AQ0103_01_SEN_ind01.pdf;2129344.591;2129355.659;11.1912255;28.67282934
94081CI0012_01_SEN_ind01.pdf;2126894.72;2126917.578;5.514747558;17.24218697
94081CI0008_01_SEN_ind01.pdf;2126884.745;2126931.295;-33.0707489;-9.043245293
94081CH0249_01_SEN_ind01.pdf;2127129.618;2127141.786;-28.31487482;-15.8518652
94081AU0188_01_SEN_ind01.pdf;2128396.163;2128424.637;34.63166727;61.99358976
94081DJ0131_05_SEN_ind01.pdf;2126042.066;2126228.046;-54.08867225;120.6836339
94081DJ0122_01_SEN_ind01.pdf;2126376.657;2126476.051;-144.3572001;-76.53246641
94081DI0027_05_SEN_ind02.pdf;2125493.848;2125510.62;55.42201094;73.48194836
94081BP0126_01_SEN_ind01.pdf;2128131.358;2128197.211;-106.1238457;-62.798751
94081DI0024_04_SEN_ind01.pdf;2125872.664;2125938.489;-74.01890436;-18.92087502
94081CN0092_02_SEN_ind01.pdf;2127216.272;2127267.659;-58.62650358;-8.684783652
94081CU0288_01_SEN_ind01.pdf;2128199.239;2128248.461;57.88111537;106.7719186
94081CM0115_04_SEN_ind01.pdf;2127122.419;2127168.796;-0.863407285;57.93262285
94081DI0005_02_SEN_ind01.pdf;2125729.529;2125847.536;-87.29631919;-11.00034221
94081BP0203_01_SEN_ind01.pdf;2128345.238;2128379.737;-80.59524376;-10.79146899
94081CN0096_17_SEN_ind01.pdf;2127377.955;2127458.094;-78.34719845;101.2817587
94081BT0134_03_SEN_ind01.pdf;2127661.029;2127677.485;-37.58331446;-20.17762808
94081CI0231_01_SEN_ind01.pdf;2126552.236;2126592.173;-32.38535406;-10.10330223
94081CN0002_02_SEN_ind01.pdf;2127479.359;2127545.202;10.05512006;148.0074413
94081BQ0220_01_SEN_ind01.pdf;2127755.998;2127887.267;-107.3864824;-11.08636901
94081BT0134_04_SEN_ind01.pdf;2127661.854;2127678.367;-139.374416;-39.05375292
94081AU0171_01_SEN_ind01.pdf;2128455.21;2128516.175;34.62950415;76.5647723
