PK;bldg_code;vulnerability;sc_lev;damage_class;settlement_max;tilt_max;esp_h_max
2127158.0;94081CH0253_01;1.0;1.0;1.0;0.0004008532805677133;5.5306649626554836e-05;4.7577477065315985e-05
2127158.0;94081CH0254_01;1.0;1.0;1.0;0.00013551095325185276;2.1620576570309376e-05;2.4340761721168333e-05
2127158.0;94081CH0255_01;1.0;1.0;1.0;7.957437215786682e-06;1.6226610999852117e-06;2.704010560539717e-06
2127158.0;94081CH0256_01;1.0;1.0;1.0;2.628808132879391e-06;5.762813386940983e-07;1.0656296131773502e-06
2127168.0;94081CM0115_02;1.0;1.0;1.0;0.004516226704640834;0.00025856987031215584;6.264711711124125e-05
2127168.0;94081CM0115_03;1.0;1.0;1.0;0.005594015936630896;0.00023503373818271336;0.00013972387093014703
2127168.0;94081CM0115_04;1.0;1.0;1.0;0.006453312418175615;0.0002701503102220124;0.00016509080685986736
2127168.0;94081CM0115_05;1.0;1.0;1.0;0.003522844964254616;0.00020960130648623837;6.447384073867595e-05
2127168.0;94081CM0156_03;1.0;1.0;1.0;9.2064887058268e-09;2.5926969094267184e-09;6.723764450023926e-09
2127168.0;94081CH0190_01;1.0;1.0;1.0;9.790859252269647e-06;1.961706737516053e-06;3.054751421281891e-06
2127168.0;94081CH0192_01;1.0;1.0;1.0;1.8105265317909796e-07;4.5301502643207536e-08;1.0028769305559598e-07
2127168.0;94081CH0241_01;1.0;1.0;1.0;1.4986734903134197e-06;3.37308010431367e-07;6.358906317726736e-07
2127168.0;94081CH0244_01;1.0;1.0;1.0;0.00011264819320647084;1.821921164614274e-05;2.1232790414275683e-05
2127168.0;94081CH0245_01;1.0;1.0;1.0;0.0003246254694571448;4.5932152138773734e-05;4.202045703989991e-05
2127168.0;94081CH0246_01;1.0;1.0;1.0;0.0006930855591612926;8.552546731888661e-05;5.025071423270965e-05
2127168.0;94081CH0248_01;1.0;1.0;1.0;0.0012946253569750426;0.00013691807475751477;5.364699619387925e-05
2127168.0;94081CH0249_01;1.0;1.0;1.0;0.002692277632220689;0.00020497071797576804;5.364700233599554e-05
2127168.0;94081CH0250_01;1.0;1.0;1.0;0.0036761766755149822;0.00021113378595380986;5.0574537421342245e-05
2127168.0;94081CH0255_01;1.0;1.0;1.0;8.616563424509888e-06;1.7353914425868278e-06;2.865438283869136e-06
2127168.0;94081CH0256_01;1.0;1.0;1.0;2.8861200179160516e-06;6.248222321503993e-07;1.1450405663561242e-06
2127178.0;94081CM0115_02;1.0;1.0;1.0;0.0045352901729739945;0.00025678282363189575;6.225975781785273e-05
2127178.0;94081CM0115_03;1.0;1.0;1.0;0.0056054295049710115;0.00023389109160512655;0.00013903748224014685
2127178.0;94081CM0115_04;1.0;1.0;1.0;0.006447601761453291;0.00026806159475929693;0.00016383754968863666
2127178.0;94081CM0115_05;1.0;1.0;1.0;0.0034778808864537477;0.000204530167517482;6.287916996469937e-05
2127178.0;94081CM0156_03;1.0;1.0;1.0;1.0562632226122344e-08;2.9390134905695616e-09;7.560035254732414e-09
2127178.0;94081CH0190_01;1.0;1.0;1.0;1.0563345196945539e-05;2.0921851264245343e-06;3.2267840776938296e-06
2127178.0;94081CH0192_01;1.0;1.0;1.0;2.0462471719549216e-07;5.059614879884262e-08;1.1099491198013069e-07
2127178.0;94081CH0241_01;1.0;1.0;1.0;1.6523783147773987e-06;3.675754061004418e-07;6.865266000750391e-07
2127178.0;94081CH0244_01;1.0;1.0;1.0;0.00011578940583859824;1.851423108428151e-05;2.137118384595396e-05
2127178.0;94081CH0245_01;1.0;1.0;1.0;0.0003296836564723568;4.611606591188518e-05;4.1749629627550526e-05
2127178.0;94081CH0246_01;1.0;1.0;1.0;0.0007042263038792148;8.58993932487159e-05;4.983985895976362e-05
2127178.0;94081CH0248_01;1.0;1.0;1.0;0.0013058924327030905;0.000136476453906531;5.285610821014818e-05
2127178.0;94081CH0249_01;1.0;1.0;1.0;0.0026916374385081284;0.00020234115261187928;5.2856112730372234e-05
2127178.0;94081CH0255_01;1.0;1.0;1.0;9.12114467739465e-06;1.8158172085220878e-06;2.9721498145256512e-06
2127178.0;94081CH0256_01;1.0;1.0;1.0;3.094152932397565e-06;6.620717755308639e-07;1.2029567517808253e-06
2127188.0;94081CM0115_02;1.0;1.0;1.0;0.0032001351882622792;0.00017914155317866744;4.3465437670527605e-05
2127188.0;94081CM0115_03;1.0;1.0;1.0;0.003956501499761955;0.00016392442298851045;9.743429794903558e-05
2127188.0;94081CM0115_04;1.0;1.0;1.0;0.004521879004270816;0.0001866795488754637;0.0001141065146170332
2127188.0;94081CM0115_05;1.0;1.0;1.0;0.002403508040988026;0.00013968064513926622;4.291593441296331e-05
2127188.0;94081CN0092_02;1.0;1.0;1.0;0.0029819037239783566;0.00014607881029603085;5.912317406453927e-05
2127188.0;94081CH0190_01;1.0;1.0;1.0;8.030399603361026e-06;1.5718956985544707e-06;2.4004174471207617e-06
2127188.0;94081CH0192_01;1.0;1.0;1.0;1.6300837364008935e-07;3.982205116378201e-08;8.654306635020884e-08
2127188.0;94081CH0241_01;1.0;1.0;1.0;1.2839144368884202e-06;2.8222365644919774e-07;5.220701238019161e-07
2127188.0;94081CH0244_01;1.0;1.0;1.0;8.325399008313445e-05;1.3157416690462232e-05;1.5038288232713265e-05
2127188.0;94081CH0245_01;1.0;1.0;1.0;0.0002341825854572773;3.2375906098930635e-05;2.8994940256096578e-05
2127188.0;94081CH0246_01;1.0;1.0;1.0;0.0005020765241183687;6.052040265913673e-05;3.466075355864715e-05
2127188.0;94081CH0248_01;1.0;1.0;1.0;0.0009242022710085045;9.541729820947667e-05;3.652294583978467e-05
2127188.0;94081CH0255_01;1.0;1.0;1.0;6.759402436912834e-06;1.3298182627814789e-06;2.1570919965141857e-06
2127188.0;94081CH0256_01;1.0;1.0;1.0;2.3211663654244094e-06;4.90786972709178e-07;8.838813238110739e-07
2127198.0;94081CM0115_02;1.0;1.0;1.0;0.003239302120010231;0.00017931228378124565;4.353724498805583e-05
2127198.0;94081CM0115_03;1.0;1.0;1.0;0.003996002972648916;0.00016440299692852139;9.770886773435087e-05
2127198.0;94081CM0115_04;1.0;1.0;1.0;0.0045542972385148985;0.00018670799875612602;0.00011413405023346005
2127198.0;94081CM0115_05;1.0;1.0;1.0;0.0023804463801367225;0.00013673030361138522;4.1983812315470674e-05
2127198.0;94081CN0092_02;1.0;1.0;1.0;0.0029453360623418086;0.00014293289977856038;5.839909227795327e-05
2127198.0;94081CH0190_01;1.0;1.0;1.0;8.726819228558957e-06;1.6883833405721315e-06;2.5530303568697097e-06
2127198.0;94081CH0192_01;1.0;1.0;1.0;1.8545671970899313e-07;4.476652685064515e-08;9.638587699654898e-08
2127198.0;94081CH0241_01;1.0;1.0;1.0;1.4254735135563684e-06;3.09655491853766e-07;5.673711060046076e-07
2127198.0;94081CH0244_01;1.0;1.0;1.0;8.582836762360677e-05;1.3407963994583894e-05;1.5174583323619943e-05
2127198.0;94081CH0245_01;1.0;1.0;1.0;0.0002385614177527523;3.2599861885361906e-05;2.8882377169647052e-05
2127198.0;94081CH0256_01;1.0;1.0;1.0;2.4946110777618583e-06;5.212603865063189e-07;9.305427769169892e-07
2127208.0;94081CM0115_02;1.0;1.0;1.0;0.0027078813382808765;0.00014830500654413296;3.603385553742337e-05
2127208.0;94081CM0115_03;1.0;1.0;1.0;0.004042390616031066;0.00016519882459742756;9.817724983451841e-05
2127208.0;94081CM0115_05;1.0;1.0;1.0;0.0023696511128711495;0.00013460443497895672;4.1307467910090065e-05
2127208.0;94081CN0032_01;1.0;1.0;1.0;4.4745904893114866e-07;1.020781603004334e-07;2.0358254349417624e-07
2127208.0;94081CN0092_02;1.0;1.0;1.0;0.0029245603693534386;0.00014065600379028052;5.79803976655666e-05
2127208.0;94081CH0190_01;1.0;1.0;1.0;7.742427825363254e-06;1.4812933094995564e-06;2.2189043520040613e-06
2127208.0;94081CH0192_01;1.0;1.0;1.0;1.71826680261626e-07;4.1003941564475513e-08;8.750167758051173e-08
2127208.0;94081CH0241_01;1.0;1.0;1.0;1.2905590488747327e-06;2.771939478080843e-07;5.032798491020361e-07
2127208.0;94081CH0244_01;1.0;1.0;1.0;8.874198345836955e-05;1.3710258414119126e-05;1.537138792695031e-05
2127218.0;94081CM0115_02;1.0;1.0;1.0;0.0027132331162708517;0.00014698597443937408;3.573724778854775e-05
2127218.0;94081CM0115_03;1.0;1.0;1.0;0.004063464130015254;0.000164918914722729;9.800153596269327e-05
2127218.0;94081CM0115_05;1.0;1.0;1.0;0.002356004762780874;0.0001323143853899839;4.057981622155729e-05
2127218.0;94081CN0032_01;1.0;1.0;1.0;4.95725230407761e-07;1.1177520389162602e-07;2.2086242611741845e-07
2127218.0;94081CN0092_02;1.0;1.0;1.0;0.0029003331476739297;0.00013821299085886699;5.748252188836662e-05
2127218.0;94081CH0190_01;1.0;1.0;1.0;8.301098212491265e-06;1.5700857705928213e-06;2.3291671194942966e-06
2127218.0;94081CH0192_01;1.0;1.0;1.0;1.925025007957013e-07;4.5401385135972595e-08;9.59993427718344e-08
2127218.0;94081CH0241_01;1.0;1.0;1.0;1.412397638970371e-06;2.9986356460738085e-07;5.393367340342091e-07
2127218.0;94081CH0244_01;1.0;1.0;1.0;9.17017866621935e-05;1.4007138959810101e-05;1.555200740325869e-05
2127228.0;94081CM0115_02;1.0;1.0;1.0;0.002746428240903598;0.00014718072353354532;3.581025777566671e-05
2127228.0;94081CM0115_03;1.0;1.0;1.0;0.004116545228158052;0.0001659267368524727;9.859831531058677e-05
2127228.0;94081CM0115_05;1.0;1.0;1.0;0.0023649739236571705;0.0001313269147032774;4.025327047874268e-05
2127228.0;94081CN0032_01;1.0;1.0;1.0;5.541626133161459e-07;1.2350086114486155e-07;2.417850315036707e-07
2127228.0;94081CN0032_02;1.0;1.0;1.0;4.237909070921094e-06;8.350346750420751e-07;1.402830062798603e-06
2127228.0;94081CN0092_01;1.0;2.0;1.0;0.0034336994133171836;0.0001379257306052545;8.434184994173201e-05
2127228.0;94081CN0092_02;1.0;1.0;1.0;0.002904134301582109;0.0001371344660716478;5.7533796492881076e-05
2127228.0;94081CH0192_01;1.0;1.0;1.0;2.1758475176302154e-07;5.071803357095278e-08;1.0626342203864614e-07
2127228.0;94081CH0241_01;1.0;1.0;1.0;1.5599370847076862e-06;3.273692243571161e-07;5.833105063442251e-07
2127238.0;94081CM0115_02;1.0;1.0;1.0;0.002979495051946785;0.0001580134100209629;3.847547916041863e-05
2127238.0;94081CM0115_03;1.0;1.0;1.0;0.004468171555809758;0.0001789029873823433;0.00010632070552216411
2127238.0;94081CM0115_05;1.0;1.0;1.0;0.0025605626723661295;0.00014065120240683862;4.3089976176187715e-05
2127238.0;94081CN0032_01;1.0;1.0;1.0;6.613475132419487e-07;1.4572040141509698e-07;2.827705181054749e-07
2127238.0;94081CN0032_02;1.0;1.0;1.0;4.925643387111716e-06;9.596767956886207e-07;1.5988683236185958e-06
2127238.0;94081CN0092_01;1.0;2.0;1.0;0.0037129451607197804;0.000148155675846252;9.062088352337173e-05
2127238.0;94081CN0092_02;1.0;1.0;1.0;0.003136959462076277;0.00014682840208607364;6.211907430835018e-05
2127238.0;94081CN0096_03;1.0;1.0;1.0;0.0002874685512546837;3.8803784221073816e-05;3.126640757838233e-05
2127238.0;94081CN0096_06;1.0;2.0;1.0;0.005484459904971231;0.00022864616054714274;0.0001268251080888305
2127238.0;94081CH0192_01;1.0;1.0;1.0;2.624013957895321e-07;6.046878935346153e-08;1.2558706734348385e-07
2127248.0;94081CM0115_02;1.0;1.0;1.0;0.0030071258361998683;0.00015774340038692434;3.844428456486291e-05
2127248.0;94081CM0115_03;1.0;1.0;1.0;0.00450618433873003;0.0001791609458103744;0.00010650287147331318
2127248.0;94081CN0032_01;1.0;1.0;1.0;7.377697056310159e-07;1.6060490427717522e-07;3.087988674917602e-07
2127248.0;94081CN0032_02;1.0;1.0;1.0;5.346039700877453e-06;1.029195942439626e-06;1.6999303549290565e-06
2127248.0;94081CN0092_01;1.0;2.0;1.0;0.0037353140439062814;0.00014800890927619704;9.05688347660937e-05
2127248.0;94081CN0092_02;1.0;1.0;1.0;0.00315256398726427;0.00014619879405467225;6.239871433424676e-05
2127248.0;94081CN0096_03;1.0;1.0;1.0;0.0002985576584089016;3.9830344608412345e-05;3.174100569246114e-05
2127248.0;94081CN0096_06;1.0;2.0;1.0;0.005495915993687555;0.00022738552345537825;0.00012642337203098297
2127258.0;94081CM0115_02;1.0;1.0;1.0;0.003040427662063084;0.00015750602021146517;3.84255869966118e-05
2127258.0;94081CN0032_01;1.0;1.0;1.0;8.358127155655004e-07;1.7943356433724622e-07;3.413630754824307e-07
2127258.0;94081CN0032_02;1.0;1.0;1.0;5.887329391426859e-06;1.1179061425485563e-06;1.8281430986221573e-06
2127258.0;94081CN0092_01;1.0;2.0;1.0;0.003762656640143721;0.00014789603054624482;9.054418372686293e-05
2127258.0;94081CN0092_02;1.0;1.0;1.0;0.0031809788639752595;0.00014595869825959472;6.291624702444064e-05
2127258.0;94081CN0096_02;1.0;1.0;1.0;0.001996114402754725;0.00016197039152698043;4.635732302477047e-05
2127258.0;94081CN0096_03;1.0;1.0;1.0;0.00031189752469988364;4.105118899157877e-05;3.229916080659172e-05
2127258.0;94081CN0096_06;1.0;2.0;1.0;0.005513752790019497;0.00022613100340867609;0.00012606547748793585
2127268.0;94081CM0115_02;1.0;1.0;1.0;0.0031190769413292777;0.00015881237591696827;3.879765962218101e-05
2127268.0;94081CN0032_01;1.0;1.0;1.0;1.0013114643679542e-06;2.1086641572245118e-07;3.952610687173746e-07
2127268.0;94081CN0032_02;1.0;1.0;1.0;6.736267453391768e-06;1.2549768514835218e-06;2.023854812843784e-06
2127268.0;94081CN0092_01;1.0;2.0;1.0;0.0038409748294784968;0.00014929573340143558;9.145534508621984e-05
2127268.0;94081CN0092_02;1.0;1.0;1.0;0.003230666371377221;0.0001460792255180774;6.38113399541663e-05
2127268.0;94081CN0096_02;1.0;1.0;1.0;0.002066244858352209;0.00016430751611357043;4.66706750567591e-05
2127268.0;94081CN0096_03;1.0;1.0;1.0;0.00033447339393449457;4.3204984546142125e-05;3.3391189167993586e-05
2127268.0;94081CN0096_06;1.0;2.0;1.0;0.005592726919898581;0.000226596713226688;0.00012677997182420354
2127278.0;94081CM0115_02;1.0;1.0;1.0;0.0033970701645676268;0.0001701320969012087;4.1617270801129884e-05
2127278.0;94081CN0032_01;1.0;1.0;1.0;1.2630242754338245e-06;2.610929451724274e-07;4.824578590010028e-07
2127278.0;94081CN0032_02;1.0;1.0;1.0;8.145564989604386e-06;1.4899234519105077e-06;2.3705446355830795e-06
2127278.0;94081CN0092_01;1.0;2.0;1.0;0.004163399326359013;0.00016009268468188982;9.812631799236183e-05
2127278.0;94081CN0092_02;1.0;1.0;1.0;0.0034897758624124284;0.0001555892373632713;6.881645328591846e-05
2127278.0;94081CN0096_01;1.0;1.0;1.0;0.00496057182723596;0.0001950698397404782;0.00011555283557891352
2127278.0;94081CN0096_02;1.0;1.0;1.0;0.0022701290493880614;0.00017703018976912707;4.993592510048123e-05
2127278.0;94081CN0096_03;1.0;1.0;1.0;0.00038000161355449934;4.8205508712561906e-05;3.661526904792778e-05
2127278.0;94081CN0096_06;1.0;2.0;1.0;0.00602879400708926;0.00024142099832460896;0.00013553385019089343
2127288.0;94081CM0115_02;1.0;1.0;1.0;0.003456470907071213;0.0001703238948806797;4.259057171113889e-05
2127288.0;94081CN0032_01;1.0;1.0;1.0;1.48171735278946e-06;3.0074708715908524e-07;5.479195929915111e-07
2127288.0;94081CN0032_02;1.0;1.0;1.0;9.235114452079465e-06;1.6588841067735518e-06;2.604317421746219e-06
2127288.0;94081CN0092_01;1.0;2.0;1.0;0.004216363144544427;0.00016041185861931793;9.837866023162439e-05
2127288.0;94081CN0092_02;1.0;1.0;1.0;0.0035460046322142733;0.0001559238464680622;6.979120163561457e-05
2127288.0;94081CN0096_01;1.0;1.0;1.0;0.00501214108332344;0.00019491111632637275;0.00011570225300203982
2127288.0;94081CN0096_02;1.0;1.0;1.0;0.0023300165019835913;0.00017822343803050123;4.994533632713868e-05
2127288.0;94081CN0096_03;1.0;1.0;1.0;0.00040292965108466476;5.020756146719395e-05;3.7484258474181954e-05
2127288.0;94081CN0096_06;1.0;2.0;1.0;0.006077282233129954;0.00024056888587899194;0.00013549998927413039
2127288.0;94081CN0096_19;1.0;1.0;1.0;0.005117328906746878;0.00019491107234712921;0.0001228447784477464
2127298.0;94081CM0115_02;1.0;1.0;1.0;0.0035135158403723954;0.00017034249634796748;4.365855572066818e-05
2127298.0;94081CN0032_01;1.0;1.0;1.0;1.7345103035213764e-06;3.456197501937644e-07;6.20700586947146e-07
2127298.0;94081CN0032_02;1.0;1.0;1.0;1.0443283456579265e-05;1.8419292518940638e-06;2.8526953633564497e-06
2127298.0;94081CN0092_01;1.0;2.0;1.0;0.00426608524898829;0.00016056715344683355;9.852815538031674e-05
2127298.0;94081CN0092_02;1.0;1.0;1.0;0.003597088247357302;0.00015598559967722992;7.063725467987975e-05
2127298.0;94081CN0096_01;1.0;1.0;1.0;0.0050597503915827124;0.00019455992218996254;0.00011573112861356468
2127298.0;94081CN0096_02;1.0;1.0;1.0;0.0023890261454101104;0.00017919871397901885;4.990404435087135e-05
2127298.0;94081CN0096_03;1.0;1.0;1.0;0.000426704232229134;5.221709292769527e-05;3.8306413738044823e-05
2127298.0;94081CN0096_06;1.0;2.0;1.0;0.006120919179740513;0.00023949092749538477;0.00013532783988503026
2127298.0;94081CN0096_19;1.0;1.0;1.0;0.005163621547023882;0.0001945599221774475;0.00012271606770675997
2127308.0;94081CM0115_02;1.0;1.0;1.0;0.003565094035682772;0.00017017903526812345;4.4627036098854474e-05
2127308.0;94081CN0032_02;1.0;1.0;1.0;1.1727129421222825e-05;2.0323695811461186e-06;3.1066099520357555e-06
2127308.0;94081CN0092_01;1.0;2.0;1.0;0.004309719389602452;0.00016054038200465271;9.856081287536707e-05
2127308.0;94081CN0092_02;1.0;1.0;1.0;0.003645294100350314;0.00015598525500796524;7.140836843949706e-05
2127308.0;94081CN0096_01;1.0;1.0;1.0;0.005100919450939199;0.00019403304767268164;0.00011563761221665758
2127308.0;94081CN0096_02;1.0;1.0;1.0;0.0024440863256824184;0.0001799072702036922;4.981381594468476e-05
2127308.0;94081CN0096_03;1.0;1.0;1.0;0.0004500859498642258;5.412811404327735e-05;3.903863025191417e-05
2127308.0;94081CN0096_06;1.0;2.0;1.0;0.006157756583613057;0.00023825356801964929;0.0001350330609236447
2127308.0;94081CN0096_19;1.0;1.0;1.0;0.0052034383624239774;0.00019403308502754537;0.0001224672696648416
2127318.0;94081CN0092_01;1.0;2.0;1.0;0.004542483009867151;0.00016749705671146117;0.00010287715681372695
2127318.0;94081CN0096_01;1.0;1.0;1.0;0.005368466643994028;0.00020204974794404347;0.00012063077696373014
2127318.0;94081CN0096_02;1.0;1.0;1.0;0.002609047441999332;0.0001885147614377098;5.191555223603176e-05
2127318.0;94081CN0096_03;1.0;1.0;1.0;0.0004948935529109601;5.850547818191712e-05;4.148886322664942e-05
2127318.0;94081CN0096_06;1.0;2.0;1.0;0.006470290038999448;0.00024761047333498264;0.00014073564689625207
2127318.0;94081CN0096_19;1.0;1.0;1.0;0.005474132728539503;0.0002020497274974787;0.00012760504985661036
2127328.0;94081CN0092_01;1.0;2.0;1.0;0.004539690776244256;0.0001656792289501272;0.00010180391615690398
2127328.0;94081CN0096_01;1.0;1.0;1.0;0.005355448454317505;0.00019940489189735217;0.00011926023837984223
2127328.0;94081CN0096_02;1.0;1.0;1.0;0.0026396657943050157;0.00018716961554827012;5.1278069456960114e-05
2127328.0;94081CN0096_06;1.0;2.0;1.0;0.006442786355254825;0.00024383980532711102;0.0001389786665430131
2127328.0;94081CN0096_19;1.0;1.0;1.0;0.005458654806858729;0.00019940475399948476;0.00012600831946777858
2127338.0;94081CN0092_01;1.0;2.0;1.0;0.004732665429970077;0.000171141347051801;0.00010519993830789635
2127338.0;94081CN0096_01;1.0;1.0;1.0;0.005576447182520128;0.0002056524283523193;0.0001231849643396237
2127338.0;94081CN0096_02;1.0;1.0;1.0;0.0027827870048674186;0.00019402311880029944;5.292265861482501e-05
2127338.0;94081CN0096_06;1.0;2.0;1.0;0.006699880109344285;0.00025107473279527693;0.0001434516583009823
2127338.0;94081CN0096_17;1.0;1.0;1.0;0.00696439920434842;0.00025107527272183;0.00016053494664878775
2127338.0;94081CN0096_19;1.0;1.0;1.0;0.005681905298686765;0.00020565241659262925;0.00013002249368845934
2127348.0;94081CN0096_01;1.0;1.0;1.0;0.005537753449318472;0.00020249699023867018;0.00012146226817429005
2127348.0;94081CN0096_02;1.0;1.0;1.0;0.0027934724464438493;0.00019187548269870082;5.214540456840465e-05
2127348.0;94081CN0096_06;1.0;2.0;1.0;0.0066447029026011975;0.00024683366983019355;0.0001413354710631363
2127348.0;94081CN0096_17;1.0;1.0;1.0;0.006902657200154819;0.0002468379476192438;0.00015787270966344951
2127348.0;94081CN0096_19;1.0;1.0;1.0;0.005640743839348492;0.00020249667510084007;0.0001280904381462593
2127358.0;94081CN0096_01;1.0;1.0;1.0;0.005451748394358147;0.00019765497785123013;0.00011874097063790419
2127358.0;94081CN0096_06;1.0;2.0;1.0;0.006534200135626898;0.00024060182334625327;0.0001380864476852013
2127358.0;94081CN0096_17;1.0;1.0;1.0;0.006783603766907701;0.0002406037261008512;0.00015396061383882504
2127358.0;94081CN0096_19;1.0;1.0;1.0;0.005551450633271523;0.00019765420922727585;0.00012511101188874762
2127368.0;94081CN0096_01;1.0;1.0;1.0;0.005605211057752224;0.00020151183850564564;0.00012123517203432322
2127368.0;94081CN0096_06;1.0;2.0;1.0;0.00671203086071844;0.0002450134260095892;0.0001409300834218878
2127368.0;94081CN0096_17;1.0;1.0;1.0;0.0069639721933360075;0.0002450143453001922;0.00015685127078717806
2127368.0;94081CN0096_19;1.0;1.0;1.0;0.005706033518700793;0.00020151177166075616;0.00012763039622126304
2127378.0;94081CN0096_06;1.0;2.0;1.0;0.0066011258089106704;0.0002388983401578359;0.00013771372869307187
2127378.0;94081CN0096_17;1.0;1.0;1.0;0.006844824342786235;0.0002388961646926585;0.00015300512988564017
2127378.0;94081CN0096_19;1.0;1.0;1.0;0.005615149382175465;0.0001967058372970303;0.0001246641324740525
2127388.0;94081CN0096_06;1.0;2.0;1.0;0.006473192608161651;0.00023227902726327915;0.00013418317902388134
2127388.0;94081CN0096_17;1.0;1.0;1.0;0.006708270045005814;0.00023227900206000554;0.00014883000429491403
2127388.0;94081CN0096_19;1.0;1.0;1.0;0.005509631023529658;0.000191469125166757;0.00012141869013197526
2127398.0;94081CN0096_06;1.0;2.0;1.0;0.006706941518688341;0.00023785866531908989;0.00013779770511114346
2127398.0;94081CN0096_17;1.0;1.0;1.0;0.006945055323822776;0.0002378598540978615;0.00015248947606008852
2127398.0;94081CN0096_19;1.0;1.0;1.0;0.005717580061016171;0.00019651776367111308;0.00012471607071242528
2127408.0;94081CN0003_02;1.0;2.0;1.0;0.0054233350683299915;0.00018428391223937208;0.00011353015829569497
2127408.0;94081CN0096_06;1.0;2.0;1.0;0.006680948548284253;0.0002340836510932461;0.00013600582281065584
2127408.0;94081CN0096_17;1.0;1.0;1.0;0.006912658370677011;0.00023408657465573402;0.0001501590948749215
2127418.0;94081CN0003_02;1.0;2.0;1.0;0.005633652385125716;0.0001892909616559039;0.00011670471865120915
2127418.0;94081CN0096_06;1.0;2.0;1.0;0.006923310113876891;0.00023969922207551996;0.0001396572570283454
2127418.0;94081CN0096_17;1.0;1.0;1.0;0.0071579463802666134;0.00023969861336610633;0.00015384710251767163
2127428.0;94081CN0003_02;1.0;2.0;1.0;0.005650560697836039;0.00018787127875487475;0.0001159294932095111
2127428.0;94081CN0096_06;1.0;2.0;1.0;0.006926320073216959;0.000237136644171734;0.0001385411489258796
2127428.0;94081CN0096_17;1.0;1.0;1.0;0.007156039851353878;0.00023713565361446122;0.00015230644371123873
2127438.0;94081CN0002_02;1.0;2.0;1.0;0.0039249423865053154;0.00014931456590314894;6.621896272445503e-05
2127438.0;94081CN0003_02;1.0;2.0;1.0;0.005676643788127181;0.0001867656224558058;0.00011536074822921141
2127438.0;94081CN0096_06;1.0;2.0;1.0;0.006942606620248619;0.00023506081037263452;0.00013771036634854984
2127438.0;94081CN0096_17;1.0;1.0;1.0;0.007167965097081282;0.00023506104402538187;0.00015109244394663872
2127448.0;94081CN0002_02;1.0;2.0;1.0;0.004069695455413881;0.00015293511325375667;6.854012497607019e-05
2127448.0;94081CN0003_02;1.0;2.0;1.0;0.005904630801930222;0.0001924221570344213;0.00011897143252903411
2127448.0;94081CN0003_03;1.0;1.0;1.0;0.005005047936147313;0.00015259787213606283;0.00010095214319152635
2127448.0;94081CN0096_17;1.0;1.0;1.0;0.007432767240296641;0.0002414455562447078;0.0001553176821459085
2127458.0;94081CN0002_02;1.0;2.0;1.0;0.004085294124103553;0.00015172073413425517;6.86719457682441e-05
2127458.0;94081CN0003_01;1.0;2.0;1.0;0.005892435615511468;0.00019196697692366773;0.00011582369465357639
2127458.0;94081CN0003_02;1.0;2.0;1.0;0.005945076075454476;0.00019196566544123867;0.00011879973582044414
2127458.0;94081CN0003_03;1.0;1.0;1.0;0.0050515393785963624;0.00015199348462261567;0.00010104871864033887
2127458.0;94081CN0096_17;1.0;1.0;1.0;0.0064380701326922805;0.00020722756331836175;0.0001334057615139077
2127468.0;94081CN0002_02;1.0;2.0;1.0;0.00410861776812908;0.00015086247202034423;6.892543546357493e-05
2127468.0;94081CN0003_01;1.0;2.0;1.0;0.005961938897955259;0.00019247758049179573;0.00011629238253537003
2127468.0;94081CN0003_02;1.0;2.0;1.0;0.006014241529338294;0.00019247723842860472;0.00011922651751700259
2127468.0;94081CN0003_03;1.0;1.0;1.0;0.005123448845175229;0.00015218426840008244;0.00010167062232170664
2127468.0;94081CN0096_17;1.0;1.0;1.0;0.006437181191509935;0.00020537039001753367;0.0001323088778114344
2127478.0;94081CN0002_02;1.0;2.0;1.0;0.004252166115629282;0.0001545106384251853;7.11955304877007e-05
2127478.0;94081CN0003_01;1.0;2.0;1.0;0.006230953191758579;0.00019948363019464327;0.00012069136168073607
2127478.0;94081CN0003_02;1.0;2.0;1.0;0.006284706879373479;0.00019948356616236883;0.0001236857561790843
2127478.0;94081CN0003_03;1.0;1.0;1.0;0.005367141963303061;0.00015752465827664704;0.00010573326569498388
2127478.0;94081CN0096_17;1.0;1.0;1.0;0.00662847688808847;0.00020974801002546413;0.00013523591301872469
2127478.0;94081BT0140_01;1.0;1.0;1.0;2.8472338618044728e-05;4.1988768170796e-06;6.1442560284698915e-06
2127478.0;94081BT0141_02;1.0;1.0;1.0;8.501018548730104e-05;1.0836853735010976e-05;1.2748204002220275e-05
2127488.0;94081CN0002_02;1.0;2.0;1.0;0.004183994500327895;0.00015244320195548558;7.011623488495696e-05
2127488.0;94081CN0003_01;1.0;2.0;1.0;0.006066774747880559;0.0001946321652729659;0.0001177881381697753
2127488.0;94081CN0003_02;1.0;2.0;1.0;0.006119335498485675;0.00019463062117333662;0.00012072317198327838
2127488.0;94081CN0003_03;1.0;1.0;1.0;0.005219724023157154;0.00015366100773944;0.00010307887489230047
2127488.0;94081CN0096_17;1.0;1.0;1.0;0.006528596814279024;0.00020701074156968347;0.00013352301882054473
2127488.0;94081BT0140_01;1.0;1.0;1.0;2.7492248592397014e-05;4.068130095724745e-06;5.970838734411976e-06
2127488.0;94081BT0141_02;1.0;1.0;1.0;8.248022650465127e-05;1.0550111017765885e-05;1.2449831435514232e-05
