PK;VOLUME_LOSS;SETTLEMENT_MAX;K_PECK;phi_tun;ci_tun;COB;BLOWUP;P_EPB
2127928.0;0.005518775748799313;0.012288716277888677;0.39416929387893024;26.525947107534122;50.395007649153115;302.216804922067;495.14;300.0
2127938.0;0.005513073930446626;0.012363108479250805;0.39457510112217387;26.549791417030672;49.40877822741451;298.37502594865134;491.79999999999995;300.0
2127948.0;0.005635387536066258;0.012724182758669472;0.39490287311025135;26.586737037183696;48.3521258260201;294.6715017750943;488.6399999999999;290.0
2127958.0;0.005618127291151377;0.012807881590337895;0.3955290919136463;26.605514256245122;47.37977701395601;290.161182390208;483.94000000000005;290.0
2127968.0;0.005675655746033451;0.013197881522572754;0.3969917810034689;26.61208958262112;46.52051212860099;283.1521261629779;474.14;280.0
2127978.0;0.005605899159549822;0.013301380500840124;0.39850469676246253;26.615111361912543;45.644300321361044;276.1913272280834;464.34000000000003;280.0
2127988.0;0.005664710580255994;0.013720603940792083;0.4000304942380887;26.623862927017832;44.77493390289959;269.1920768127846;454.56000000000006;270.0
2127998.0;0.005732424743377677;0.014179500028373001;0.40159971286804963;26.631462951870756;43.86176254440659;262.2312778778902;444.76000000000005;260.0
2128008.0;0.005654195317525629;0.014289403165659822;0.4031948164159807;26.642555328291202;42.95453010616372;255.2222216506601;434.9600000000001;260.0
2128018.0;0.00576453719596758;0.014821849009260786;0.4044380950402648;26.657598742117674;41.8257321824432;249.62221055935018;427.32000000000005;250.0
2128028.0;0.0059107740559851815;0.015431757377207585;0.405363817059758;26.709532889747383;40.50394153952022;244.70259893548754;420.9800000000001;240.0
2128038.0;0.0059029928109829155;0.015652258712334707;0.4062966468357829;26.764856316435026;39.164481166187834;239.76512088790352;414.6000000000001;240.0
2128048.0;0.006080531399713115;0.016378493108196873;0.4072411587463444;26.82264947867809;37.796895186633286;234.8258976401783;408.21999999999997;230.0
2128058.0;0.006081936943215733;0.016645152388380685;0.4082484062944921;26.87064671741552;36.44491120650464;229.85900215680036;401.78;230.0
2128068.0;0.006297260392488971;0.017506020991871044;0.40930811254091465;26.903055597621574;35.113040952401384;224.99919883734594;395.4599999999999;220.0
2128078.0;0.00637111028043752;0.01785944059357765;0.40989256112493283;26.9121709587358;33.77244765280003;221.51298095559642;392.03999999999996;220.0
2128088.0;0.006448419597737868;0.01822578419253943;0.41055862434586904;26.902712177041312;32.518555068907226;217.96792820225906;388.49999999999994;220.0
2128098.0;0.006812377097380053;0.019416182941013212;0.41121140936136513;26.89794504529266;31.235349855341898;214.3819070010552;384.87999999999994;210.0
2128108.0;0.005847890814087977;0.0168088764242365;0.41180070613701164;26.910266705500824;42.46937668195768;168.78517870740984;381.2599999999999;170.0
2128118.0;0.0060879314564705475;0.017648420306847143;0.41241722927735747;26.917424491606663;41.12396376873825;165.23755190931382;377.63999999999993;170.0
2128128.0;0.0063114120642747875;0.01858448761050594;0.4137588961215629;26.891471799227546;39.9456968065006;160.28096417108253;371.09999999999997;160.0
2128138.0;0.006527828686344737;0.019675403095084;0.4157440114228412;26.860481546851933;38.79188270097015;153.91233951474203;361.68000000000006;150.0
2128148.0;0.00631499550448917;0.019477487794267088;0.41793516719607915;26.790958746847856;38.592751300966675;147.56332648226407;352.30000000000007;150.0
2128158.0;0.005470842659625772;0.017294490611765575;0.4207542303970847;26.587561526428825;38.800887990935216;185.38173479805573;342.8;190.0
2128168.0;0.005539635430557485;0.01780267033963887;0.42300127628784645;26.35696799412566;39.00238307856572;180.25656992459278;336.5;180.0
2128178.0;0.005494590604843331;0.01787438962494208;0.4248775732731721;26.13173751187505;39.13691981122718;175.8051301896906;331.85999999999996;180.0
2128188.0;0.005585895215381705;0.018405957646285023;0.4268363851083743;25.898810403285843;39.308844923369904;171.26440158100328;326.9999999999999;170.0
2128198.0;0.005519879329298836;0.018403144432303897;0.42954592552065624;25.458373619201396;40.174156704019786;166.6983993913271;322.2;170.0
2128208.0;0.00556689603990537;0.018321916115975643;0.43064451471570825;24.920876494173505;41.15446751511639;167.7380557171412;325.78;170.0
2128218.0;0.005618137235248771;0.018247531658589583;0.4317217291043024;24.385911607235318;42.157073550553086;168.9487711170148;329.50000000000006;170.0
2128228.0;0.005619697238453079;0.018367596834615446;0.4336755538565757;23.99813740764397;42.78941858883646;166.4579515715224;326.76000000000005;170.0
2128238.0;0.005779031698669905;0.018970075444528865;0.4354135274375501;23.624148776813325;43.4791450455923;164.57924747185382;324.76;160.0
2128248.0;0.005752101683675681;0.01907929842341385;0.43763815175014387;23.25005748644206;44.3394238134806;161.48501497772378;320.58000000000004;160.0
2128258.0;0.005684922626705072;0.019182746922584783;0.4405651534407022;22.834657963536774;45.430335469111235;157.130985148772;314.04;160.0
2128268.0;0.005782225351525705;0.019811993705439224;0.4433477792824739;22.41728859843989;46.5358995145996;153.37860472106976;308.2799999999999;150.0
2128278.0;0.00574150036478561;0.01937928244751085;0.44304731112737733;22.172008287994007;46.907369574509104;156.05865312429665;313.34;160.0
2128288.0;0.005854201921465919;0.02004259569820528;0.4453335649306963;21.85663012645422;47.66614685023516;153.04029036942796;308.48000000000013;150.0
2128298.0;0.005814650874422867;0.020173679976652287;0.4475230519546013;21.547055212638146;48.34979702979161;150.39482435804075;304.08000000000004;150.0
2128308.0;0.005842924806302814;0.020292735342737764;0.44853392827187805;21.293425280935963;48.836328497172545;150.36380386047568;303.9;150.0
2128318.0;0.005983931124856945;0.020411336330784492;0.4477817422421995;21.111181565553515;49.025099693371246;154.25150992896252;310.26;150.0
2128328.0;0.005877733001295214;0.019697519033500265;0.44700135810725267;20.945541704128573;49.18165100171641;158.24344688909696;316.65999999999997;320.0
2128338.0;0.005980669712931975;0.019827281027699883;0.4466505647443595;20.80787286119354;49.29076228948967;160.88160689028885;320.8399999999999;330.0
2128348.0;0.005939857296808888;0.01960026205138682;0.4466369937207733;20.705241695014482;49.34962648589107;165.71807062311257;323.0199999999999;330.0
2128358.0;0.006093390367295658;0.020051588581577375;0.44555742759664296;20.914703486160928;48.66998630954543;172.266963806356;325.26;330.0
2128368.0;0.005989476593946813;0.019923895344506976;0.4453388417193984;21.171921616338178;47.93733055580278;176.03918796187423;322.96;330.0
2128378.0;0.006246831320163948;0.01995973986192391;0.4405159672265283;21.593097269201582;46.416604657252684;190.6333853025107;339.04;340.0
2128388.0;0.006488583262649571;0.01950486924261906;0.43395770312986803;22.04748417591838;44.6934368750964;210.33370022372418;363.76;370.0
2128398.0;0.006659305516965769;0.019382872899312897;0.43034254143539097;22.319704613855883;43.74734910817129;221.7254697164233;378.15999999999997;370.0
2128408.0;0.006664053342987087;0.018997832604436576;0.428809861902026;22.299978112229784;43.76637971343779;229.21032790927345;387.26000000000005;350.0
2128418.0;0.006565654851757314;0.019052061584439426;0.43078526014771085;22.138444431493458;44.38629297080989;227.51439159898177;380.66;370.0
2128428.0;0.006637445410263515;0.019429980790575826;0.4321011110127206;21.96779288282348;44.985231696412214;228.13717733491563;377.88000000000005;230.0
2128438.0;0.0066648256334047315;0.019064629022997912;0.4306630172474788;21.876850433240953;45.16623706160155;236.40965650342378;388.06;240.0
2128448.0;0.006818349964817223;0.019344190860617897;0.43024035864567706;21.819961513231064;45.34222717552834;241.00026873116374;392.17999999999995;240.0
