PK;bldg_code;vulnerability;sc_lev;damage_class;settlement_max;tilt_max;esp_h_max
2122648.0;94028BC0310_06;2.0;3.0;1.0;3.321311374687315e-05;8.910212622619551e-06;1.0770245829370147e-05
2122658.0;94028BC0117_01;1.0;2.0;1.0;0.005558119722374076;0.000556576756454552;0.00013471580320793236
2122658.0;94028BC0310_06;2.0;3.0;1.0;2.9404318661709855e-05;8.007219594065775e-06;9.82868022506903e-06
2122668.0;94028BC0117_01;1.0;2.0;1.0;0.006060955539055034;0.0006005941953882084;0.0001454181549548465
2122668.0;94028BC0310_06;2.0;3.0;1.0;3.343485272821772e-05;9.024801244992789e-06;1.097398421706843e-05
2122678.0;94028BC0117_01;1.0;2.0;1.0;0.006214868235085199;0.0005975543060005216;0.00014493918032811856
2122678.0;94028BC0310_06;2.0;3.0;1.0;3.90283810948036e-05;1.0265506007044915e-05;1.214740845086833e-05
2122688.0;94028BC0117_01;1.0;2.0;1.0;0.006341297251760691;0.0005984557248225182;0.0001453646346736843
2122688.0;94028BC0310_06;2.0;3.0;1.0;4.3165656429644566e-05;1.1170031292870266e-05;1.2995529275536383e-05
2122698.0;94028BC0117_01;1.0;2.0;1.0;0.006502189604125434;0.0006039476510181232;0.00014694392775175635
2122698.0;94028BC0310_06;2.0;3.0;1.0;4.754689175260452e-05;1.2127552817974898e-05;1.390956829050908e-05
2122708.0;94028BC0117_01;1.0;2.0;1.0;0.007314677522277962;0.0006645161055820589;0.00016205563430882775
2122708.0;94028BC0310_06;2.0;3.0;1.0;5.86570167721902e-05;1.4660313412985682e-05;1.6481182304046215e-05
2122718.0;94028BC0259_01;1.0;2.0;1.0;0.004322568215864723;0.00039899221985609495;0.00012816080205282698
2122718.0;94028BC0310_06;2.0;3.0;1.0;6.340997015611411e-05;1.5681627170449002e-05;1.7448294849870044e-05
2122728.0;94028BC0259_01;1.0;2.0;1.0;0.004482979471130713;0.00040766409450668754;0.0001308469906841063
2122728.0;94028BC0310_06;2.0;3.0;1.0;6.975275031285603e-05;1.7018602221356996e-05;1.86808807378126e-05
2122738.0;94028BC0259_01;1.0;2.0;1.0;0.004828527737015664;0.0004318399720194505;0.00013846900937722925
2122748.0;94028BC0259_01;1.0;2.0;1.0;0.004894003715535404;0.00043197352440376834;0.0001383472357410555
2122758.0;94028BC0259_01;1.0;2.0;1.0;0.005020877568548675;0.0004373764170059341;0.0001399222584800945
2122768.0;94028BC0259_01;1.0;2.0;1.0;0.004988841889941498;0.0004282150818282124;0.00013688767541175913
2122778.0;94028BC0259_01;1.0;2.0;1.0;0.005750874967815476;0.0004874715882296442;0.00015569434813986736
2122898.0;94028BC0255_03;1.0;1.0;1.0;0.009011264498256824;0.0010509036755217398;0.00037027191921507367
2122898.0;94028BC0255_05;1.0;1.0;1.0;7.100245612671106e-05;1.7601532137957383e-05;2.6578294709114916e-05
2122908.0;94028BC0255_03;1.0;1.0;1.0;0.008956621910323809;0.0010508391657546219;0.00037140247299487044
2122908.0;94028BC0255_05;1.0;1.0;1.0;6.794644076648767e-05;1.6934093944676634e-05;2.5695757215206408e-05
2122908.0;94028BC0300_01;1.0;1.0;1.0;0.0029773845559702915;0.00048612504412920144;0.0002543451494390788
2122918.0;94028BC0255_02;1.0;1.0;1.0;0.007386351579855948;0.0009155057940943876;0.00034302742942366826
2122918.0;94028BC0255_03;1.0;1.0;1.0;0.00892681887838569;0.0010472511864938801;0.000370134629156169
2122918.0;94028BC0255_05;1.0;1.0;1.0;6.682214883244094e-05;1.6651999792074363e-05;2.526735160417787e-05
2122918.0;94028BC0300_01;1.0;1.0;1.0;0.002927792056132574;0.0004779909967231028;0.00025007368256903066
2122918.0;94028BC0300_02;1.0;1.0;1.0;0.002503846167862049;0.00037620137946700545;0.00020243863053663927
2122928.0;94028BC0255_02;1.0;1.0;1.0;0.010288162474006355;0.0012660554007783672;0.00047232015433785503
2122928.0;94028BC0255_03;1.0;1.0;2.1;0.013174254841464962;0.0015343569642306603;0.0005404300544528929
2122928.0;94028BC0255_05;1.0;1.0;1.0;8.471147803201731e-05;2.0969558989102455e-05;3.1643447861665006e-05
2122928.0;94028BC0300_01;1.0;1.0;1.0;0.0037735884006116264;0.0006118740670339759;0.0003175392297670748
2122928.0;94028BC0300_02;1.0;1.0;1.0;0.0030993244255890407;0.00046247911027008865;0.00024675550783459163
2122938.0;94028BC0255_02;1.0;1.0;1.0;0.008642330781424819;0.00106340708378289;0.0003970106318309358
2122938.0;94028BC0255_03;1.0;1.0;1.0;0.010753334706455056;0.0012523166266473532;0.0004414011607002154
2122938.0;94028BC0255_05;1.0;1.0;1.0;7.322155797043518e-05;1.811368940524277e-05;2.7357290757895817e-05
2122938.0;94028BC0300_01;1.0;1.0;1.0;0.0031738524538176827;0.000514413305590454;0.00026717716826697415
2122938.0;94028BC0300_02;1.0;1.0;1.0;0.0026746843347182506;0.00039901075845952255;0.00021305906880201336
2122948.0;94028BC0255_02;1.0;1.0;1.0;0.007940601964333417;0.0009832537015094043;0.00036865725765190273
2122948.0;94028BC0255_03;1.0;1.0;1.0;0.009765024525147365;0.0011445394896993054;0.00040480973378514046
2122948.0;94028BC0255_05;1.0;1.0;1.0;6.446298960665057e-05;1.603607187399927e-05;2.43503656628718e-05
2122948.0;94028BC0300_01;1.0;1.0;1.0;0.002819033751770564;0.0004595590908156356;0.00024052745231219538
2122948.0;94028BC0300_02;1.0;1.0;1.0;0.0024032774143139674;0.000360667842135616;0.00019413320279172458
2122958.0;94028BC0255_02;1.0;1.0;1.0;0.007091355928255267;0.0008736803799495971;0.00032572785285978274
2122958.0;94028BC0255_03;1.0;1.0;1.0;0.008746263222848152;0.0010197836322154879;0.00035892868258609984
2122958.0;94028BC0255_05;1.0;1.0;1.0;5.873401422753478e-05;1.456825740996038e-05;2.1968723340703057e-05
2122958.0;94028BC0300_01;1.0;1.0;1.0;0.002532867506346574;0.0004112856764224335;0.0002134183635296557
2122958.0;94028BC0300_02;1.0;1.0;1.0;0.0021617413987789214;0.00032302197992816275;0.0001723212857994257
2122968.0;94028BC0255_02;1.0;1.0;1.0;0.006663535517252828;0.0008144184258237466;0.00030231919867062634
2122968.0;94028BC0255_04;1.0;1.0;1.0;0.000227769068416003;4.909941501211907e-05;5.8722347653442e-05
2122968.0;94028BC0300_01;1.0;1.0;1.0;0.002409505462997477;0.0003882094585246566;0.0001997326056870038
2122968.0;94028BC0300_02;1.0;1.0;1.0;0.0020668819481347318;0.00030645614621110045;0.00016203464222262873
2122978.0;94028BC0255_02;1.0;1.0;1.0;0.006296527511887087;0.000767705510304856;0.00028492765289072144
2122978.0;94028BC0255_04;1.0;1.0;1.0;0.00021961520131919592;4.7201975573286926e-05;5.642286699636674e-05
2122978.0;94028BC0300_01;1.0;1.0;1.0;0.0022953830293713025;0.00036878820918360825;0.00018949794750602688
2122978.0;94028BC0300_02;1.0;1.0;1.0;0.001981711217904383;0.00029307566369355146;0.00015474367322349978
2122988.0;94028BD0056_01;1.0;2.0;1.0;0.001143589131256028;0.00019672802286519137;0.00012473123674663642
2122988.0;94028BD0058_01;1.0;2.0;1.0;0.010300099871609384;0.0005004082061892206;0.0003787108803443359
2122988.0;94028BD0060_01;1.0;2.0;1.0;0.0013309909870408412;0.00022117423931353826;0.00012772670643136522
2122988.0;94028BD0183_01;1.0;2.0;1.0;0.0018459296761069652;0.0002855477830667895;0.0001342813484780433
2122988.0;94028BC0255_02;1.0;1.0;1.0;0.006085444148061942;0.0007324266117717913;0.00027000544584862487
2122988.0;94028BC0255_04;1.0;1.0;1.0;0.00022233320130546396;4.719736418297072e-05;5.587387985200788e-05
2122988.0;94028BC0300_01;1.0;1.0;1.0;0.0028169553976053873;0.0004469382673810351;0.00022649950772651216
2122998.0;94028BD0055_01;1.0;2.0;1.0;0.0002611811550911014;5.4836313191234857e-05;5.7385741331018694e-05
2122998.0;94028BD0056_01;1.0;2.0;1.0;0.0012013751380490988;0.00020320508507380128;0.00012647278780346987
2122998.0;94028BD0057_01;2.0;3.0;1.0;0.009538866025499927;0.00044286746231500084;0.00034719656422092343
2122998.0;94028BD0058_01;1.0;2.0;1.0;0.010396440716862975;0.000496489485381089;0.0003784106194923585
2122998.0;94028BD0058_02;2.0;3.0;1.0;0.002642480324439487;0.0003453740460191786;0.00014497399453345324
2122998.0;94028BD0060_01;1.0;2.0;1.0;0.0013947544358217016;0.00022786391463053447;0.00012907829740202317
2122998.0;94028BD0183_01;1.0;2.0;1.0;0.0019236603463833267;0.00029248695677478413;0.00013463976898124008
2122998.0;94028BC0255_02;1.0;1.0;1.0;0.006064037526442285;0.0007167870569927516;0.0002616095929382894
2122998.0;94028BC0255_04;1.0;1.0;1.0;0.00023375745052226762;4.879885416144583e-05;5.693313387978463e-05
2123008.0;94028BD0055_01;1.0;2.0;1.0;0.00021500602364177718;4.3908479377813704e-05;4.471049211734134e-05
2123008.0;94028BD0056_01;1.0;2.0;1.0;0.0009483919548945837;0.00015595102012886747;9.400747317772024e-05
2123008.0;94028BD0057_01;2.0;3.0;1.0;0.007273717313895277;0.0003278181642253388;0.0002601299562955724
2123008.0;94028BD0058_01;1.0;2.0;1.0;0.007607804021482993;0.00035289474632608467;0.00027207787798042937
2123008.0;94028BD0058_02;2.0;3.0;1.0;0.0026827420898215162;0.0003403608351846653;0.00013943773076996268
2123008.0;94028BD0060_01;1.0;2.0;1.0;0.001127944024076742;0.00017911443539148116;9.814023335010762e-05
2123008.0;94028BD0060_02;1.0;2.0;1.0;0.0013037744023630773;0.00020347905890911522;0.00013367902076987848
2123008.0;94028BD0183_01;1.0;2.0;1.0;0.001541628876560955;0.00022773475607699463;0.0001010989416390845
2123008.0;94028BD0210_01;1.0;2.0;1.0;0.0008949663328033337;0.00015417678936827448;0.00010498509585150578
2123008.0;94028BC0255_02;1.0;1.0;1.0;0.006058665399584819;0.0006946948389668661;0.0002493918199341597
2123008.0;94028BC0255_04;1.0;1.0;1.0;0.000254042313356857;5.1577243178049974e-05;5.867722170447017e-05
2123018.0;94028BD0050_01;2.0;3.0;1.0;0.007109028609769795;0.0003919083783265612;0.00024979808457194637
2123018.0;94028BD0055_01;1.0;2.0;1.0;0.00023290661138844132;4.6263453107629014e-05;4.582994239348102e-05
2123018.0;94028BD0056_01;1.0;2.0;1.0;0.0009862368885706274;0.00015764643924401584;9.199616911400785e-05
2123018.0;94028BD0057_01;2.0;3.0;1.0;0.007109029577238647;0.00031095140428743845;0.0002497981806999373
2123018.0;94028BD0058_01;1.0;2.0;1.0;0.007430443318083021;0.0003347017828407299;0.0002610920466278443
2123018.0;94028BD0058_02;2.0;3.0;1.0;0.002709646134195625;0.00033365480970124715;0.00013354857167876587
2123018.0;94028BD0060_01;1.0;2.0;1.0;0.0011672715380013998;0.00018015004086726285;9.542198691901928e-05
2123018.0;94028BD0060_02;1.0;2.0;1.0;0.0013444391461384239;0.00020390863014308966;0.00012965255304377154
2123018.0;94028BD0183_01;1.0;2.0;1.0;0.0015813280072004899;0.00022692912099749708;9.728779513917602e-05
2123018.0;94028BD0210_01;1.0;2.0;1.0;0.0009346382204491797;0.00015654985297688134;0.00010335544815622108
2123018.0;94028BC0255_04;1.0;1.0;1.0;0.0002742205704834683;5.414346321502435e-05;6.0049665502276964e-05
2123028.0;94028BD0049_01;2.0;3.0;1.0;0.006183275700297078;0.00038566101211724236;0.00015941846232676122
2123028.0;94028BD0049_02;1.0;1.0;1.0;0.0009420212804439924;0.00015153213453268267;0.0001142220921291516
2123028.0;94028BD0050_01;2.0;3.0;1.0;0.007112378960490353;0.0003856611295093533;0.00024583283006342536
2123028.0;94028BD0055_01;1.0;2.0;1.0;0.0002563235521548012;4.95837217707117e-05;4.7857162567129835e-05
2123028.0;94028BD0056_01;1.0;2.0;1.0;0.0010449417304637188;0.00016257024600442214;9.197382300448408e-05
2123028.0;94028BD0057_01;2.0;3.0;1.0;0.007112379895653288;0.0003023482650130741;0.00024583292142122884
2123028.0;94028BD0058_01;1.0;2.0;1.0;0.007431271109719832;0.0003254964080109264;0.00025685508645362806
2123028.0;94028BD0058_02;2.0;3.0;1.0;0.0027966852308793956;0.00033469348958349403;0.0001310274604762834
2123028.0;94028BD0060_01;1.0;2.0;1.0;0.001231181824619527;0.0001849064339383022;9.481542122668807e-05
2123028.0;94028BD0060_02;1.0;2.0;1.0;0.0014145845124998507;0.00020876428429222562;0.00012863967261012363
2123028.0;94028BD0183_01;1.0;2.0;1.0;0.0016542540398598968;0.0002309134275699949;9.591906056112308e-05
2123028.0;94028BD0210_01;1.0;2.0;1.0;0.000995299843781727;0.00016229268295138183;0.00010403698163104757
2123028.0;94028BD0272_01;1.0;2.0;1.0;0.0035072249400559612;0.0003633177757887657;9.59190685199161e-05
2123038.0;94028BD0048_01;1.0;2.0;1.0;0.001813494352405374;0.00024185868747041449;9.062713193837372e-05
2123038.0;94028BD0049_01;2.0;3.0;1.0;0.005868026402537624;0.0003642337371848964;0.0001511128692712254
2123038.0;94028BD0049_02;1.0;1.0;1.0;0.0009057478978660962;0.0001448089100884204;0.0001084493655089745
2123038.0;94028BD0050_01;2.0;3.0;1.0;0.006742518236106274;0.0003642338053846331;0.00023216983269875116
2123038.0;94028BD0055_01;1.0;2.0;1.0;0.0002482235166411396;4.772971218950701e-05;4.579314229448751e-05
2123038.0;94028BD0056_01;1.0;2.0;1.0;0.001003384663359649;0.0001551483475668476;8.715053383438576e-05
2123038.0;94028BD0057_01;2.0;3.0;1.0;0.006742519115711108;0.00028476151928635916;0.00023216991829718176
2123038.0;94028BD0058_01;1.0;2.0;1.0;0.007045107898326652;0.00030661167540624974;0.00024258915373414684
2123038.0;94028BD0058_02;2.0;3.0;1.0;0.0026707910571448575;0.00031756142911498243;0.00012367248458191015
2123038.0;94028BD0060_01;1.0;2.0;1.0;0.0011810264245129412;0.00017627917594277434;8.97181918418641e-05
2123038.0;94028BD0060_02;1.0;2.0;1.0;0.0013567252150564518;0.00019898716305948608;0.00012172946530446515
2123038.0;94028BD0183_01;1.0;2.0;1.0;0.001583950892334184;0.00021971262115545493;9.062717192740211e-05
2123038.0;94028BD0210_01;1.0;2.0;1.0;0.0009573157546243359;0.00015515045770637018;9.878682984942625e-05
2123038.0;94028BD0272_01;1.0;2.0;1.0;0.0033418479769737864;0.0003438449931674513;9.062717063311846e-05
2123048.0;94028BD0047_01;1.0;2.0;1.0;0.0006231844398356261;0.0001042093980422422;7.173378824103197e-05
2123048.0;94028BD0048_01;1.0;2.0;1.0;0.001700761234904747;0.00022714655805586;8.522215470305492e-05
2123048.0;94028BD0049_01;2.0;3.0;1.0;0.0055130026936347255;0.0003425606049053414;0.00014199587230116743
2123048.0;94028BD0049_02;1.0;1.0;1.0;0.0008493274346045096;0.00013597605621498994;0.00010197207157825082
2123048.0;94028BD0050_01;2.0;3.0;1.0;0.006336057097200723;0.00034256055280707534;0.00021833635709757416
2123048.0;94028BD0055_01;1.0;2.0;1.0;0.00023215389312991039;4.470091821081171e-05;4.294033575378359e-05
2123048.0;94028BD0056_01;1.0;2.0;1.0;0.00094022986250112;0.00014558475329043023;8.190108155073586e-05
2123048.0;94028BD0057_01;2.0;3.0;1.0;0.006336057925184336;0.0002679752113865792;0.00021833643773416274
2123048.0;94028BD0058_01;1.0;2.0;1.0;0.006622516904983556;0.0002886221318595726;0.0002282076113746409
2123048.0;94028BD0058_02;2.0;3.0;1.0;0.0025082268519245714;0.0002986616812501178;0.0001164382171003864
2123048.0;94028BD0060_01;1.0;2.0;1.0;0.0011069414718655815;0.00016545171064553656;8.434020331206153e-05
2123048.0;94028BD0060_02;1.0;2.0;1.0;0.0012729256793651918;0.00018695670109059124;0.00011454419490966826
2123048.0;94028BD0098_01;1.0;2.0;1.0;0.006336057515895625;0.0003425605621955993;0.00021833639787389777
2123048.0;94028BD0100_01;1.0;2.0;1.0;0.0063360578921775185;0.00031281587534756606;0.00021833643451965796
2123048.0;94028BD0210_01;1.0;2.0;1.0;0.0008979988981999306;0.00014573788867012897;9.292528442440584e-05
2123048.0;94028BD0272_01;1.0;2.0;1.0;0.0031368983864632693;0.00032324165092881036;8.522215421182566e-05
2123058.0;94028BD0047_01;1.0;2.0;1.0;0.0005833407087168816;9.768688238607626e-05;6.733782302162898e-05
2123058.0;94028BD0048_01;1.0;2.0;1.0;0.0015943465822657133;0.00021324945189257373;8.01111330271257e-05
2123058.0;94028BD0049_01;2.0;3.0;1.0;0.0051775709736682175;0.0003220719257798393;0.00013337696576379214
2123058.0;94028BD0049_02;1.0;1.0;1.0;0.0007960298545286748;0.0001276265941867193;9.584202042041974e-05
2123058.0;94028BD0050_01;2.0;3.0;1.0;0.005951975039552755;0.0003220718956930599;0.00020525270722083295
2123058.0;94028BD0060_02;1.0;2.0;1.0;0.0011937433827948248;0.00017558127885840028;0.00010774149513697519
2123058.0;94028BD0064_01;1.0;2.0;1.0;0.004519047268379754;0.00032207192681293103;8.011113955478562e-05
2123058.0;94028BD0098_01;1.0;2.0;1.0;0.005951975433555842;0.00032207188479944633;0.00020525274562158377
2123058.0;94028BD0100_01;1.0;2.0;1.0;0.005951975787647157;0.0002942296319961834;0.00020525278013241207
2123058.0;94028BD0210_01;1.0;2.0;1.0;0.0008419413830546159;0.00013683703052070283;8.73755849316982e-05
2123058.0;94028BD0272_01;1.0;2.0;1.0;0.002943351024172612;0.0003037692223567364;8.01111358326065e-05
2123068.0;94028BD0046_01;1.0;1.0;1.0;9.406821145146063e-06;2.4110890542428757e-06;4.224265174941049e-06
2123068.0;94028BD0047_01;1.0;2.0;1.0;0.0005507596474611204;9.221704472947272e-05;6.356472592061166e-05
2123068.0;94028BD0048_01;1.0;2.0;1.0;0.0015050737929232865;0.00020127922410826136;7.561296366069822e-05
2123068.0;94028BD0049_01;2.0;3.0;1.0;0.004886814724622865;0.0003039544145915119;0.0001258974794753821
2123068.0;94028BD0049_02;1.0;1.0;1.0;0.0007517860036407985;0.00012051733675741049;9.049907386779877e-05
2123068.0;94028BD0050_01;2.0;3.0;1.0;0.005617615123178126;0.0003039544173001033;0.0001937299768934101
2123068.0;94028BD0064_01;1.0;2.0;1.0;0.004265357122756643;0.00030395441577110824;7.561297831643979e-05
2123068.0;94028BD0065_01;1.0;2.0;1.0;0.002025424392258789;0.00024848072669254764;7.906447497405417e-05
2123068.0;94028BD0098_01;1.0;2.0;1.0;0.005617615494992641;0.0003039544085101769;0.00019373001313342073
2123068.0;94028BD0100_01;1.0;2.0;1.0;0.005617615829143043;0.0002776693164968958;0.00019373004570238781
2123068.0;94028BD0100_02;1.0;2.0;1.0;0.006163092451389805;0.00022743764083186992;0.000264737623473387
2123068.0;94028BD0210_01;1.0;2.0;1.0;0.0007952478254424099;0.0001292288747360953;8.251398578003115e-05
2123068.0;94028BD0272_01;1.0;2.0;1.0;0.0027782923773358266;0.000286692176548724;7.561296773162904e-05
2123068.0;94028BE0523_01;1.0;1.0;1.0;7.154910468775867e-08;2.390996434559807e-08;6.041179475432594e-08
2123068.0;94028BE0523_03;1.0;1.0;1.0;4.808512235183674e-21;3.0363677811290024e-21;1.6029816240671415e-20
2123078.0;94028BD0046_01;1.0;1.0;1.0;8.972927304536058e-06;2.3005864348769626e-06;4.034247710720393e-06
2123078.0;94028BD0047_01;1.0;2.0;1.0;0.0005263345744705495;8.815960240916818e-05;6.0831945469225454e-05
2123078.0;94028BD0048_01;1.0;2.0;1.0;0.001438911576574139;0.0001925187440345598;7.239762959929497e-05
2123078.0;94028BD0049_01;2.0;3.0;1.0;0.004675134605199865;0.00029091076390400187;0.00012051989713543504
2123078.0;94028BD0049_02;1.0;1.0;1.0;0.0007182140294736005;0.00011518673485797474;8.658432892108607e-05
2123078.0;94028BD0050_01;2.0;3.0;1.0;0.005374855478446643;0.00029091071734348574;0.00018552520077665062
2123078.0;94028BD0064_01;1.0;2.0;1.0;0.004080201094750533;0.00029091076380167514;7.239760829164534e-05
2123078.0;94028BD0065_01;1.0;2.0;1.0;0.001936326499540335;0.00023766718582623556;7.569092179164886e-05
2123078.0;94028BD0065_02;2.0;3.0;1.0;0.0007275423577039229;0.0001163946134627243;8.701188039167953e-05
2123078.0;94028BD0098_01;1.0;2.0;1.0;0.005374855834478607;0.00029091061820918644;0.00018552523551122234
2123078.0;94028BD0100_01;1.0;2.0;1.0;0.005374856154445202;0.0002658118931131262;0.00018552526672724852
2123078.0;94028BD0100_02;1.0;2.0;1.0;0.005895487798746917;0.0002177309162578287;0.0002534603287346453
2123078.0;94028BD0210_01;1.0;2.0;1.0;0.0007595304827856424;0.00012347115811905672;7.892243275953879e-05
2123078.0;94028BD0272_01;1.0;2.0;1.0;0.0026569816418100874;0.0002743285924671976;7.239762757672532e-05
2123078.0;94028BD0295_01;1.0;2.0;1.0;0.00040328523144800673;7.05060134821264e-05;5.4080357979854714e-05
2123078.0;94028BE0523_01;1.0;1.0;1.0;6.810813900992849e-08;2.2766726965631265e-08;5.757356571178195e-08
2123078.0;94028BE0523_03;1.0;1.0;1.0;4.539228735682588e-21;2.867168184024532e-21;1.5149637658807965e-20
2123078.0;94028BE00M8_01;2.0;3.0;1.0;0.007610275985894641;0.0004052875472389559;0.0003271818366665836
2123088.0;94028BD0046_01;1.0;1.0;1.0;8.5042910935084e-06;2.180793036164558e-06;3.82588656033512e-06
2123088.0;94028BD0047_01;1.0;2.0;1.0;0.0004991754943698165;8.362621419944543e-05;5.7734523373734684e-05
2123088.0;94028BD0048_01;1.0;2.0;1.0;0.0013649454758301767;0.0001826644119067161;6.872853876238124e-05
2123088.0;94028BD0049_01;2.0;3.0;1.0;0.0044363011971567555;0.00027610721177714177;0.00011440000318262231
2123088.0;94028BD0064_01;1.0;2.0;1.0;0.003871574471125123;0.000276107211104694;6.872854153237151e-05
2123088.0;94028BD0065_01;1.0;2.0;1.0;0.001836952058896832;0.00022552560788819672;7.18569140682545e-05
2123088.0;94028BD0065_02;2.0;3.0;1.0;0.0006901095606440587;0.00011043168891845226;8.259665621362377e-05
2123088.0;94028BD0098_01;1.0;2.0;1.0;0.00510054720035008;0.000276107158155147;0.00017613786739710364
2123088.0;94028BD0100_01;1.0;2.0;1.0;0.005100547504107246;0.00025231275112641327;0.0001761378970461777
2123088.0;94028BD0100_02;1.0;2.0;1.0;0.005595863385748423;0.00020674686372880257;0.00024068227360004243
2123088.0;94028BD0272_01;1.0;2.0;1.0;0.002520792599381678;0.00026034046686176666;6.872853398009287e-05
2123088.0;94028BD0294_01;1.0;2.0;1.0;0.0003797285953166376;6.65992248331738e-05;5.1482141289340646e-05
2123088.0;94028BD0295_01;1.0;2.0;1.0;0.0003824567835347971;6.687670460509697e-05;5.132302953803384e-05
2123088.0;94028BE0523_01;1.0;1.0;1.0;6.450525573608847e-08;2.156578778524896e-08;5.4560469575854615e-08
2123088.0;94028BE0523_03;1.0;1.0;1.0;4.278234481109986e-21;2.7027443338740703e-21;1.428702116278167e-20
2123088.0;94028BE00M8_01;2.0;3.0;1.0;0.0072245693622600745;0.00038481877797071236;0.0003107330850303602
2123098.0;94028BD0046_01;1.0;1.0;1.0;8.113644570025962e-06;2.0806093986635326e-06;3.6532700167248805e-06
2123098.0;94028BD0047_01;1.0;2.0;1.0;0.00047607748982776574;7.976788471948014e-05;5.512231798108991e-05
2123098.0;94028BD0048_01;1.0;2.0;1.0;0.001302047492076614;0.00017429460009866306;6.563728632849929e-05
2123098.0;94028BD0064_01;1.0;2.0;1.0;0.003694710807701466;0.0002636020353915518;6.563730655097172e-05
2123098.0;94028BD0065_01;1.0;2.0;1.0;0.0017527369269050542;0.00021525601751877144;6.863677116208941e-05
2123098.0;94028BD0065_02;2.0;3.0;1.0;0.0006585772350489741;0.0001054049808447999;7.8909979188163e-05
2123098.0;94028BD0098_01;1.0;2.0;1.0;0.004868395317208014;0.0002636021391353149;0.00016825903747540497
2123098.0;94028BD0100_01;1.0;2.0;1.0;0.004868395607345151;0.00024093581628527986;0.00016825906581826984
2123098.0;94028BD0100_02;1.0;2.0;1.0;0.0053443884556986405;0.00019757155190330548;0.00023006405313702151
2123098.0;94028BD0294_01;1.0;2.0;1.0;0.0003621621950313974;6.352574186058876e-05;4.9151803545168146e-05
2123098.0;94028BD0295_01;1.0;2.0;1.0;0.0003647470504788954;6.3787519081455e-05;4.899769451662167e-05
2123098.0;94028BE0523_01;1.0;1.0;1.0;6.158460951050774e-08;2.0588523948709128e-08;5.213277664501453e-08
2123098.0;94028BE0523_03;1.0;1.0;1.0;4.0894798823991194e-21;2.583344778252398e-21;1.366760773022635e-20
2123098.0;94028BE00M8_01;2.0;3.0;1.0;0.006905330597354442;0.0003679027185525809;0.00029725813843701994
2123108.0;94028BD0046_01;1.0;1.0;1.0;7.2722558288925534e-06;1.8703016322497147e-06;3.2877437931127323e-06
2123108.0;94028BD0064_01;1.0;2.0;1.0;0.003370455934464644;0.00024098281932961418;5.997649078625038e-05
2123108.0;94028BD0065_01;1.0;2.0;1.0;0.001595363543128442;0.0001964332074286812;6.27056415631962e-05
2123108.0;94028BD0065_02;2.0;3.0;1.0;0.0005976099606221351;9.590189640732035e-05;7.192605713244907e-05
2123108.0;94028BD0098_01;1.0;2.0;1.0;0.004444345680729354;0.00024098284673740707;0.00015371993375465712
2123108.0;94028BD0100_01;1.0;2.0;1.0;0.00444434594629527;0.00022039092346702377;0.00015371995971911928
2123108.0;94028BD0100_02;1.0;2.0;1.0;0.00487630241207465;0.0001806943715713206;0.0002100948708939434
2123108.0;94028BD0294_01;1.0;2.0;1.0;0.00032835756456150745;5.775003254943509e-05;4.476123146978431e-05
2123108.0;94028BD0295_01;1.0;2.0;1.0;0.0003307366237642394;5.799414330303076e-05;4.462591239128543e-05
2123108.0;94028BE0523_01;1.0;1.0;1.0;5.434622023437538e-08;1.82243556933146e-08;4.619334511189227e-08
2123108.0;94028BE0523_03;1.0;1.0;1.0;3.2780585184223872e-21;2.077497304735463e-21;1.1001269325429756e-20
2123108.0;94028BE00M8_01;2.0;3.0;1.0;0.0062976966958304455;0.00033600556862343805;0.0002713345416605841
2123118.0;94028BD0046_01;1.0;1.0;1.0;7.080398579577375e-06;1.8106643184629889e-06;3.1621111133404147e-06
2123118.0;94028BD0064_01;1.0;2.0;1.0;0.0031621630184227897;0.0002246296021533386;5.5896427674742525e-05
2123118.0;94028BD0065_01;1.0;2.0;1.0;0.0015053032294347487;0.0001840736753429795;5.8427024271672374e-05
2123118.0;94028BD0065_02;2.0;3.0;1.0;0.0005673089448385137;9.048581905058778e-05;6.730941245079574e-05
2123118.0;94028BD0100_02;1.0;2.0;1.0;0.00456181974108325;0.00016776749307675733;0.00019536699425000008
2123118.0;94028BD0294_01;1.0;2.0;1.0;0.0003128949945982248;5.470567303320895e-05;4.206147313761859e-05
2123118.0;94028BD0295_01;1.0;2.0;1.0;0.0003151454782160388;5.493371665114589e-05;4.193130870600381e-05
2123118.0;94028BE0516_01;1.0;1.0;1.0;0.003464183126039352;0.0002575601312115872;6.4090904599162e-05
2123118.0;94028BE0523_01;1.0;1.0;1.0;5.443410336719499e-08;1.8148850824182213e-08;4.571274128412259e-08
2123118.0;94028BE0523_03;1.0;1.0;1.0;3.9295497241567855e-21;2.4754340182474445e-21;1.3028915326478707e-20
2123118.0;94028BE00M8_01;2.0;3.0;1.0;0.005887326342973732;0.0003128648047738805;0.0002521330179425955
2123128.0;94028BD0065_01;1.0;2.0;1.0;0.0014853891694693463;0.00017978257452266747;5.674416038259231e-05
2123128.0;94028BD0065_02;2.0;3.0;1.0;0.0005651264895343249;8.925484675123649e-05;6.579039290382054e-05
2123128.0;94028BD0294_01;1.0;2.0;1.0;0.0003136077031507184;5.429272044834851e-05;4.137634648582667e-05
2123128.0;94028BD0295_01;1.0;2.0;1.0;0.00031584087128351296;5.451513699308825e-05;4.1244416693152477e-05
