ID_bati;Typologie;PK début;PK fin;Distance horizontale minimale à l'axe du tunnel;Distance horizontale maximale à l'axe du tunnel;PK début;PK fin;Distance horizontale minimale à l'axe du tunnel;Distance horizontale maximale à l'axe du tunnel;Classe de sensibilité;Classe de dommage;Vulnérablité;Settlement max;Tilt max;Esp h max;Classe de dommage base;Vulnérablité base;Settlement max base;Tilt max base;Esp h max base
94028BC0277_01;building;2122508.86557;2122574.39048;7.31372921012;47.3922638335;None;None;None;None;2.0;2.1;2.0;13.1769320197;1.15086890195;0.250123622306;2.1;2.0;13.8031923076;1.2055662692;0.262011252255
94028BC0310_01;building;2122515.36388;2122585.91025;-46.6233168073;-9.57367933879;None;None;None;None;2.0;1.0;1.0;8.06790210077;0.704337220909;0.174048121187;1.0;1.0;8.06790210077;0.704337220909;0.174048121187
94028BC0310_08;building;2122527.0214;2122556.47894;-63.7600006919;-39.5219674286;None;None;None;None;2.0;1.0;1.0;0.0372007730593;0.00941471547537;0.0144647703948;1.0;1.0;0.0372007730593;0.00941471547537;0.0144647703948
94028BC0300_01;building;2122927.25536;2122965.97222;19.7360930467;50.287759299;None;None;None;None;1.0;1.0;1.0;4.66326752145;0.756132402575;0.392403786285;1.0;1.0;4.66326752145;0.756132402575;0.392403786285
94028BC0255_02;building;2122937.89899;2122984.49822;-65.1138486811;-14.0131844551;None;None;None;None;1.0;2.1;1.0;12.6485156441;1.556519114;0.58068181492;2.1;1.0;12.6485156441;1.556519114;0.58068181492
94028BC0300_02;building;2122943.39057;2122953.34214;18.1004410292;19.8226298315;None;None;None;None;1.0;1.0;1.0;4.15750860244;0.620380642782;0.33100379487;1.0;1.0;4.15750860244;0.620380642782;0.33100379487
94028BC0255_04;building;2122984.95098;2122995.85996;-45.1717204217;-30.3258887577;None;None;None;None;1.0;1.0;1.0;0.459997758544;0.0908242283699;0.100731726578;1.0;1.0;0.459997758544;0.0908242283699;0.100731726578
94028BD0294_01;building;2123113.63867;2123128.32026;-43.8854868738;-26.3569719888;None;None;None;None;2.0;1.0;1.0;0.67980268789;0.119228134541;0.0921650316952;1.0;1.0;0.67980268789;0.119228134541;0.0921650316952
94028BD0295_01;building;2123103.74913;2123116.09594;-39.2254567476;-26.2489052593;None;None;None;None;2.0;1.0;1.0;0.726056639197;0.126935863749;0.0973638504386;1.0;1.0;0.726056639197;0.126935863749;0.0973638504386
94028BF0258_01;building;2123445.71211;2123470.22253;44.0936481377;66.61095836;None;None;None;None;1.0;1.0;1.0;0.0391666250327;0.00798035005484;0.0107189363066;1.0;1.0;0.0391666250327;0.00798035005484;0.0107189363066
94002AE0085_01;building;2124847.0661;2124856.75359;12.2701239058;29.354299334;None;None;None;None;1.0;1.0;1.0;3.53463249971;0.187913863866;0.0512984807114;1.0;1.0;3.53463249971;0.187913863866;0.0512984807114
94002AE0100_01;building;2124844.58126;2124856.23488;-13.0420404341;-1.77277476654;None;None;None;None;1.0;1.0;1.0;5.30175393498;0.201914525862;0.144597349034;1.0;1.0;5.30175393498;0.201914525862;0.144597349034
94028BF0158_02;building;2123939.66664;2123952.94544;18.4287762693;32.1837328242;None;None;None;None;1.0;1.0;1.0;5.39343115792;0.356232515729;0.115191006385;1.0;1.0;5.39343115792;0.356232515729;0.115191006385
94028BF0159_03;building;2123936.54647;2123946.81072;-60.3290908349;-45.8501338864;None;None;None;None;1.0;1.0;1.0;0.316977608772;0.0426787754308;0.0404681122161;1.0;1.0;0.316977608772;0.0426787754308;0.0404681122161
94028BF0157_01;building;2123971.8;2124008.28696;16.0611238598;52.7928984836;None;None;None;None;1.0;1.0;1.0;6.29877371115;0.36611071066;0.0948585501033;1.0;1.0;6.29877371115;0.36611071066;0.0948585501033
94046BH0052_01;building;2123980.36013;2124017.9208;-85.3253414606;-56.7399540152;None;None;None;None;1.0;1.0;1.0;0.0939247959306;0.0137658833828;0.0169765783346;1.0;1.0;0.0939247959306;0.0137658833828;0.0169765783346
94002AF0060_01;building;2124550.04515;2124559.98226;-0.0809073026631;9.16357985189;None;None;None;None;1.0;1.0;1.0;5.56318868047;0.148025204087;0.143863164738;1.0;1.0;5.56318868047;0.148025204087;0.143863164738
94002AF0137_01;building;2124556.10584;2124563.85479;16.7956022082;26.187222216;None;None;None;None;1.0;1.0;1.0;3.28848524375;0.178244896361;0.0452788531904;1.0;1.0;3.28848524375;0.178244896361;0.0452788531904
94002AF0161_01;building;2124557.12833;2124569.08478;-26.3207040894;-17.1030956259;None;None;None;None;1.0;1.0;1.0;3.36792297542;0.184504741595;0.0505047354874;1.0;1.0;3.36792297542;0.184504741595;0.0505047354874
94002AF0128_01;building;2124566.72419;2124576.71993;17.125661852;25.7274288628;None;None;None;None;1.0;1.0;1.0;3.43147415179;0.185917901316;0.0486024635877;1.0;1.0;3.43147415179;0.185917901316;0.0486024635877
94002AF0057_01;building;2124576.80257;2124586.73;-26.9383793408;-12.8241560059;None;None;None;None;1.0;1.0;1.0;3.5913863966;0.171714894886;0.0508033750827;1.0;1.0;3.5913863966;0.171714894886;0.0508033750827
94002AF0058_01;building;2124578.11757;2124581.75898;-0.814504048791;2.36893074842;None;None;None;None;1.0;1.0;1.0;3.91354866997;0.0361970856923;0.109362519773;1.0;1.0;3.91354866997;0.0361970856923;0.109362519773
94028BD0056_01;building;2123014.40121;2123024.23881;-31.6887866306;-22.1432690495;None;None;None;None;2.0;1.0;1.0;1.97218519871;0.333582782252;0.207618546641;1.0;1.0;1.97218519871;0.333582782252;0.207618546641
94028BD0058_01;building;2123011.11341;2123021.21595;-5.76000608317;3.40216671368;None;None;None;None;2.0;1.0;1.0;16.2910024311;0.791463326119;0.598982529227;2.1;2.0;16.6449741121;0.80866027917;0.611997250306
94028BD0060_01;building;2123013.58507;2123023.16375;21.0800728447;29.5286933023;None;None;None;None;2.0;1.0;1.0;2.22949576694;0.367851041389;0.212431620156;1.0;1.0;2.29340464919;0.374678257231;0.212431620156
94028BD0183_01;building;2123005.2091;2123015.22974;19.0420005684;27.5571540967;None;None;None;None;2.0;1.0;1.0;3.0749445877;0.474915386973;0.223333124424;1.0;1.0;3.1630884068;0.480938385927;0.223333124424
94028BD0055_01;building;2123016.79855;2123026.14051;-40.1608484679;-30.1822276901;None;None;None;None;2.0;1.0;1.0;0.446520962448;0.0900196464808;0.0942048042081;1.0;1.0;0.446520962448;0.0900196464808;0.0942048042081
94028BD0057_01;building;2123019.64783;2123029.14049;-3.84849635835;5.51627218654;None;None;None;None;3.0;2.2;3.0;15.2477460515;0.707917542969;0.554988929191;2.2;3.0;15.6848253326;0.728210121931;0.570897782956
94028BD0058_02;building;2123019.33833;2123024.30917;-19.2658044287;-15.9913502919;None;None;None;None;3.0;2.1;2.0;4.63366977521;0.572199540535;0.240186122931;2.1;2.0;4.63366977521;0.572199540535;0.240186122931
94028BD0060_02;building;2123026.87614;2123030.51111;21.0840552785;26.7398010038;None;None;None;None;2.0;1.0;1.0;2.3437451704;0.345889749754;0.223064324754;1.0;1.0;2.3437451704;0.345889749754;0.223064324754
94028BD0210_01;building;2123030.83454;2123052.74433;23.6771345112;37.8429196645;None;None;None;None;2.0;1.0;1.0;1.60741342833;0.262103364664;0.170675471791;1.0;1.0;1.60741342833;0.262103364664;0.170675471791
94028BD0050_01;building;2123039.67484;2123052.83775;-11.0821071369;1.75065096134;None;None;None;None;3.0;2.1;2.0;12.5616849353;0.692503834531;0.441394318139;2.1;2.0;12.5616849353;0.692503834531;0.441394318139
94028BD0049_01;building;2123048.29717;2123061.31987;-18.4580541764;-5.57728785049;None;None;None;None;3.0;2.1;2.0;10.7713949558;0.671829509475;0.277710279163;2.1;2.0;10.7713949558;0.671829509475;0.277710279163
94028BD0049_02;building;2123048.83427;2123054.86434;-30.3133360205;-23.7128453645;None;None;None;None;1.0;1.0;1.0;1.5607818443;0.251065033614;0.189248132069;1.0;1.0;1.5607818443;0.251065033614;0.189248132069
94028BD0272_01;building;2123055.02744;2123065.40644;12.8914395658;25.1584669231;None;None;None;None;2.0;1.0;1.0;6.1096588405;0.632907126892;0.167093013627;1.0;1.0;6.1096588405;0.632907126892;0.167093013627
94028BD0048_01;building;2123061.46644;2123071.93146;-32.7757733134;-18.0325312733;None;None;None;None;2.0;1.0;1.0;3.17914668224;0.423990426507;0.158873914091;1.0;1.0;3.17914668224;0.423990426507;0.158873914091
94028BD0047_01;building;2123067.55208;2123078.55248;-35.2435154513;-24.6956564425;None;None;None;None;2.0;1.0;1.0;1.09972154927;0.183896312787;0.126587231189;1.0;1.0;1.09972154927;0.183896312787;0.126587231189
94028BD0064_01;building;2123083.68951;2123098.09851;-21.5543586781;-7.89646060383;None;None;None;None;2.0;1.0;1.0;8.02807552814;0.572159926719;0.142317227678;1.0;1.0;8.02807552814;0.572159926719;0.142317227678
94028BD0098_01;building;2123067.42409;2123081.61078;-1.30062376105;15.2111409312;None;None;None;None;2.0;1.0;1.0;11.1811183738;0.604510010604;0.385294026107;1.0;1.0;11.1811183738;0.604510010604;0.385294026107
94028BD0100_01;building;2123074.30041;2123085.12361;-7.17007305398;3.75815644985;None;None;None;None;2.0;1.0;1.0;11.1811190379;0.552020135976;0.385294090775;1.0;1.0;11.1811190379;0.552020135976;0.385294090775
94028BE0523_03;building;2123086.23187;2123102.4837;124.485128821;133.720236329;None;None;None;None;1.0;1.0;1.0;1.08759664179e-17;6.77526416527e-18;3.54575666948e-17;1.0;1.0;1.08759664179e-17;6.77526416527e-18;3.54575666948e-17
94028BD0046_01;building;2123089.09113;2123097.96718;-54.6221320562;-44.6784572898;None;None;None;None;1.0;1.0;1.0;0.0159902736571;0.00409851247239;0.00718065700461;1.0;1.0;0.0159902736571;0.00409851247239;0.00718065700461
94028BD0065_01;building;2123092.78113;2123102.16423;-25.9201544187;-16.0703380732;None;None;None;None;2.0;1.0;1.0;3.46525218174;0.425119981626;0.135269598588;1.0;1.0;3.46525218174;0.425119981626;0.135269598588
94028BD0100_02;building;2123089.19831;2123097.68656;-3.75551233539;4.80668417823;None;None;None;None;2.0;1.0;1.0;10.4763908387;0.386612019157;0.45001674648;1.0;1.0;10.4763908387;0.386612019157;0.45001674648
94028BD0065_02;building;2123099.57532;2123105.60879;-30.0415906802;-23.6324742777;None;None;None;None;3.0;1.0;2.0;1.2447919056;0.199145893224;0.14887337243;1.0;2.0;1.2447919056;0.199145893224;0.14887337243
94081DI0027_07;building;2125488.77287;2125508.49286;-6.94763685359;11.6635396415;None;None;None;None;2.0;1.0;1.0;14.8057992038;0.6242937758;0.493748731716;1.0;1.0;16.4377335046;0.693105084967;0.542141510955
94081DI0027_05;building;2125494.57917;2125511.35102;55.4220145657;73.4819482426;None;None;None;None;2.0;1.0;1.0;0.0214131191675;0.00451294527649;0.00754298811611;1.0;1.0;0.0237733297292;0.00501037402672;0.0083743961926
94081DI0027_08;building;2125509.44023;2125522.14173;-19.2810650021;-7.15357857611;None;None;None;None;1.0;1.0;1.0;12.9858184997;0.638586598604;0.310320932623;1.0;1.0;14.3029323022;0.701921654285;0.341850990423
94081DI0027_10;building;2125509.4953;2125523.66166;108.169043883;121.539709948;None;None;None;None;2.0;1.0;1.0;4.67023601872e-09;1.74792683431e-09;6.07182543384e-09;1.0;1.0;4.89452805033e-09;1.83189827933e-09;6.37401574259e-09
94081DI0027_02;building;2125542.05401;2125559.28442;24.2017398467;41.9244062673;None;None;None;None;2.0;1.0;1.0;3.80485259929;0.431466370075;0.220179923921;1.0;1.0;3.90348386293;0.442651053893;0.225887536387
940280D0020_01;building;2122088.0;2122088.0;300.6147058;314.225640811;None;None;None;None;1.0;1.0;1.0;6.62342189308e-74;7.35205143138e-74;8.16373264125e-73;1.0;1.0;6.62342189308e-74;7.35205143138e-74;8.16373264125e-73
940280D0021_01;building;2122088.0;2122088.0;291.184606863;296.010493075;None;None;None;None;2.0;1.0;1.0;2.0208822698e-69;2.17367670303e-69;2.37319255448e-68;1.0;1.0;2.0208822698e-69;2.17367670303e-69;2.37319255448e-68
940280D0025_01;building;2122088.0;2122088.0;216.032251268;230.623442007;None;None;None;None;2.0;1.0;1.0;8.79036340558e-39;7.05049897894e-39;5.68108050067e-38;1.0;1.0;8.79036340558e-39;7.05049897894e-39;5.68108050067e-38
940280D0026_01;building;2122088.0;2122088.0;167.867566338;202.955964065;None;None;None;None;1.0;1.0;1.0;8.69720489877e-24;5.46001913438e-24;3.39286809955e-23;1.0;1.0;8.69720489877e-24;5.46001913438e-24;3.39286809955e-23
940280D0035_01;building;2122088.0;2122088.0;225.911055389;233.230077994;None;None;None;None;3.0;1.0;2.0;2.50354601885e-42;2.09780888556e-42;1.73137771783e-41;1.0;2.0;2.50354601885e-42;2.09780888556e-42;1.73137771783e-41
940280D0049_01;building;2122088.0;2122088.0;259.995709571;288.153959867;None;None;None;None;1.0;1.0;1.0;1.39210124745e-55;1.33909956343e-55;1.28389086557e-54;1.0;1.0;1.39210124745e-55;1.33909956343e-55;1.28389086557e-54
940280L0003_01;building;2122088.0;2122088.0;274.806320996;287.17154845;None;None;None;None;2.0;1.0;1.0;5.75385402646e-62;5.84523471238e-62;5.75324799656e-61;1.0;1.0;5.75385402646e-62;5.84523471238e-62;5.75324799656e-61
940280L0004_02;building;2122088.0;2122088.0;247.42059077;276.780472456;None;None;None;None;1.0;1.0;1.0;1.67635070082e-50;1.53577307394e-50;1.35983296385e-49;1.0;1.0;1.67635070082e-50;1.53577307394e-50;1.35983296385e-49
940280L0005_01;building;2122088.0;2122088.0;247.275181459;257.846030059;None;None;None;None;2.0;1.0;1.0;1.74471718478e-50;1.59749584956e-50;1.45568713519e-49;1.0;1.0;1.74471718478e-50;1.59749584956e-50;1.45568713519e-49
940280L0006_01;building;2122088.0;2122088.0;174.830505179;183.165750941;None;None;None;None;1.0;1.0;1.0;9.1978130622e-26;6.0050910563e-26;3.79058365066e-25;1.0;1.0;9.1978130622e-26;6.0050910563e-26;3.79058365066e-25
940280L0057_01;building;2122088.0;2122088.0;177.894350535;193.886745939;None;None;None;None;2.0;1.0;1.0;1.10023597181e-26;7.30507253928e-27;4.75677566208e-26;1.0;1.0;1.10023597181e-26;7.30507253928e-27;4.75677566208e-26
940280L0092_01;building;2122088.0;2122088.0;176.024931416;206.857515806;None;None;None;None;1.0;1.0;1.0;4.56828439125e-26;3.00220936705e-26;1.8831610839e-25;1.0;1.0;4.56828439125e-26;3.00220936705e-26;1.8831610839e-25
940280L0095_01;building;2122088.0;2122088.0;197.728799581;210.771251212;None;None;None;None;1.0;1.0;1.0;1.03119828638e-32;7.5864925484e-33;5.50537231718e-32;1.0;1.0;1.03119828638e-32;7.5864925484e-33;5.50537231718e-32
940280L0098_01;building;2122088.0;2122088.0;244.103453579;256.415735357;None;None;None;None;1.0;1.0;1.0;3.17567110774e-49;2.87105556863e-49;2.58214611632e-48;1.0;1.0;3.17567110774e-49;2.87105556863e-49;2.58214611632e-48
940280L0099_01;building;2122088.0;2122088.0;236.521588214;246.4281274;None;None;None;None;1.0;1.0;1.0;2.71234852984e-46;2.3773793081e-46;2.07073199518e-45;1.0;1.0;2.71234852984e-46;2.3773793081e-46;2.07073199518e-45
940280L0101_01;building;2122088.0;2122088.0;224.085189526;238.272634026;None;None;None;None;1.0;1.0;1.0;1.10996200654e-41;9.22716876479e-42;7.60753200743e-41;1.0;1.0;1.10996200654e-41;9.22716876479e-42;7.60753200743e-41
940280L0109_01;building;2122088.0;2122088.0;194.952821428;211.174955629;None;None;None;None;1.0;1.0;1.0;9.63938637822e-32;6.99484556048e-32;5.07286753624e-31;1.0;1.0;9.63938637822e-32;6.99484556048e-32;5.07286753624e-31
940280L0113_01;building;2122088.0;2122088.0;215.459978956;248.159139639;None;None;None;None;1.0;1.0;1.0;1.55011461756e-38;1.24008299921e-38;9.96513179491e-38;1.0;1.0;1.55011461756e-38;1.24008299921e-38;9.96513179491e-38
940280N0079_01;building;2122088.0;2122088.0;91.2373908116;126.829041072;None;None;None;None;1.0;1.0;1.0;1.86389351277e-07;6.61928190141e-08;2.14035518412e-07;1.0;1.0;1.86389351277e-07;6.61928190141e-08;2.14035518412e-07
940280N0114_03;building;2122088.0;2122088.0;61.9954792375;156.037722605;None;None;None;None;1.0;1.0;1.0;0.0013085876781;0.000334965569292;0.000690077542485;1.0;1.0;0.0013085876781;0.000334965569292;0.000690077542485
940280N0114_04;building;2122088.0;2122088.0;131.970536564;164.473595576;None;None;None;None;1.0;1.0;1.0;4.92538269428e-15;2.45731497862e-15;1.14797912847e-14;1.0;1.0;4.92538269428e-15;2.45731497862e-15;1.14797912847e-14
940280L0100_02;building;2122088.0;2122088.0;207.608730359;228.386691667;None;None;None;None;3.0;1.0;2.0;6.88590100938e-36;5.31241886304e-36;3.93967877169e-35;1.0;2.0;6.88590100938e-36;5.31241886304e-36;3.93967877169e-35
94081DI0005_02;building;2125730.25951;2125848.26711;-87.2963222848;-11.0003375883;None;None;None;None;1.0;1.0;1.0;13.8651710646;0.947779777307;0.293422417839;1.0;1.0;13.9707046112;0.966990244163;0.29936977161
94081DJ0131_01;building;2126042.79721;2126228.77665;-54.0886733028;120.683636601;None;None;None;None;3.0;3.0;3.0;22.8620344391;1.18686549092;0.942321344195;3.0;3.0;23.1935496396;1.20407585565;0.955985650851
94081BQ0235_01;building;2127692.93401;2127709.58534;-59.3508456218;-14.7935577752;None;None;None;None;1.0;1.0;1.0;6.19325500593;0.382251462285;0.11670466266;1.0;1.0;6.19325500593;0.382251462285;0.11670466266
94081BT0134_01;building;2127574.85361;2127658.18402;-61.3582093422;-29.4023024619;None;None;None;None;2.0;1.0;1.0;2.43546347994;0.210273295416;0.100264306522;1.0;1.0;2.43546347994;0.210273295416;0.100264306522
94081BT0134_04;building;2127662.58544;2127679.09775;-139.374418012;-39.0537522201;None;None;None;None;2.0;1.0;1.0;0.928421961152;0.0987305970238;0.0712591052772;1.0;1.0;0.928421961152;0.0987305970238;0.0712591052772
94081BT0134_03;building;2127661.75963;2127678.21626;-37.5833112326;-20.1776234733;None;None;None;None;1.0;1.0;1.0;4.35387136666;0.32132244673;0.106883459282;1.0;1.0;4.35387136666;0.32132244673;0.106883459282
94081BQ0220_01;building;2127756.72901;2127887.99764;-107.38648047;-11.0863707083;None;None;None;None;2.0;1.0;1.0;9.28679925675;0.59031317335;0.182230788361;1.0;1.0;9.28679925675;0.59031317335;0.182230788361
94081CO0177_01;building;2127761.68968;2127827.1381;50.4350569671;75.8440669287;None;None;None;None;1.0;1.0;1.0;0.133663437353;0.0210590711604;0.0250994533361;1.0;1.0;0.133663437353;0.0210590711604;0.0250994533361
94081CU0141_01;building;2127902.43392;2127919.9037;42.6356725381;65.559504353;None;None;None;None;1.0;1.0;1.0;0.214466183292;0.0378460708821;0.0436209875628;1.0;1.0;0.214466183292;0.0378460708821;0.0436209875628
94081BP0150_02;building;2127899.83813;2127916.79463;-73.970665051;-57.5348171518;None;None;None;None;1.0;1.0;1.0;0.010140129357;0.00224371198241;0.00397954202679;1.0;1.0;0.010140129357;0.00224371198241;0.00397954202679
94081BP0150_01;building;2127905.33947;2127930.53178;-106.14641641;-26.0401788662;None;None;None;None;2.0;1.0;1.0;2.16816873328;0.279880131828;0.184230641105;1.0;1.0;2.16816873328;0.279880131828;0.184230641105
94081CU0141_02;building;2127921.13684;2128010.81631;40.6832403621;94.5762276607;None;None;None;None;2.0;1.0;1.0;0.299677088303;0.0518834656823;0.0582576682054;1.0;1.0;0.299677088303;0.0518834656823;0.0582576682054
94081BP0027_01;building;2127955.42383;2127997.02934;-22.0887003199;-14.144607855;None;None;None;None;2.0;1.0;1.0;8.42621825722;0.822318976392;0.273657570783;1.0;1.0;8.42621825722;0.822318976392;0.273657570783
94081BP0027_02;building;2127953.88485;2127963.94495;-101.678350848;-40.5268448621;None;None;None;None;2.0;1.0;1.0;0.251110894534;0.0449707288943;0.0507320932804;1.0;1.0;0.251110894534;0.0449707288943;0.0507320932804
94081BP0207_01;building;2127996.80073;2128027.18144;-36.3970671625;-11.1127647456;None;None;None;None;1.0;1.0;1.0;12.9454324105;1.19865395757;0.263576031893;1.0;1.0;12.9454324105;1.19865395757;0.263576031893
94081BP0211_01;building;2128047.49934;2128062.70239;-31.7935251315;-24.1022172234;None;None;None;None;2.0;1.0;1.0;2.26687037693;0.358189456817;0.283736657863;1.0;1.0;2.26687037693;0.358189456817;0.283736657863
94081BP0134_01;building;2128065.78659;2128104.06917;-28.0322427812;-15.9677573537;None;None;None;None;1.0;1.0;1.0;7.50591242746;0.93707255425;0.376446625217;1.0;1.0;7.50591242746;0.93707255425;0.376446625217
94081CU0314_01;building;2128074.15798;2128095.56434;28.2545431009;78.3823440255;None;None;None;None;2.0;1.0;1.0;1.28623524913;0.250019593018;0.202344376069;1.0;1.0;1.28623524913;0.250019593018;0.202344376069
94081CU0314_02;building;2128095.38893;2128121.30819;28.6896937984;45.1584405533;None;None;None;None;1.0;1.0;1.0;1.18138087653;0.23208329843;0.192528237106;1.0;1.0;1.18138087653;0.23208329843;0.192528237106
94081BP0126_01;building;2128132.0893;2128197.94162;-106.123851491;-62.7987531955;None;None;None;None;1.0;1.0;1.0;4.84626276935e-05;1.74876991104e-05;4.6943323552e-05;1.0;1.0;4.84626276935e-05;1.74876991104e-05;4.6943323552e-05
94081BP0148_01;building;2128145.96114;2128165.73398;-33.7980422277;-14.8980249839;None;None;None;None;1.0;1.0;1.0;6.35082395785;0.866247609886;0.298631011101;1.0;1.0;6.35082395785;0.866247609886;0.298631011101
94081CU0299_01;building;2128248.32463;2128280.7185;45.3534460573;115.169453544;None;None;None;None;1.0;1.0;1.0;0.00295806375717;0.000999946282301;0.00201919791125;1.0;1.0;0.00295806375717;0.000999946282301;0.00201919791125
940810X0237_01;building;2128288.97764;2128347.68299;83.1791396383;129.083043905;None;None;None;None;1.0;1.0;1.0;1.06827371722e-10;6.19572252614e-11;2.52083982013e-10;1.0;1.0;1.06827371722e-10;6.19572252614e-11;2.52083982013e-10
94081BP0093_01;building;2128273.47422;2128313.92392;-46.5443033786;-8.40072523372;None;None;None;None;1.0;1.0;1.0;12.4275889834;1.28612794696;0.280877555187;1.0;1.0;12.4275889834;1.28612794696;0.280877555187
94081BP0093_02;building;2128286.72122;2128329.35325;-79.8982262916;-40.6965481511;None;None;None;None;1.0;1.0;1.0;0.014509097159;0.00455950453964;0.00857844384335;1.0;1.0;0.014509097159;0.00455950453964;0.00857844384335
94081BP0093_03;building;2128243.97751;2128292.37114;-82.5608307523;-40.7762012656;None;None;None;None;2.0;1.0;1.0;0.0127300048304;0.00395681182081;0.00694324274151;1.0;1.0;0.0127300048304;0.00395681182081;0.00694324274151
94081BP0142_01;building;2128353.37828;2128389.46754;26.3001209924;52.7997511321;None;None;None;None;1.0;1.0;1.0;1.40113417357;0.259873972734;0.191836766804;1.0;1.0;1.51542559237;0.281072060407;0.20748501568
94081BP0203_01;building;2128345.96878;2128380.46763;-80.5952413685;-10.7914668131;None;None;None;None;2.0;2.1;2.0;14.0985807319;1.39066529907;0.322099098352;2.2;3.0;15.879476635;1.54566481191;0.346737011035
940810X0214_01;building;2128359.50514;2128393.82736;93.9359840282;131.652314786;None;None;None;None;1.0;1.0;1.0;9.36532490376e-11;4.85183078912e-11;1.93161477547e-10;1.0;1.0;1.01448757556e-10;5.25568744795e-11;2.09239851325e-10
94081AU0111_01;building;2128402.74952;2128419.92573;-44.7917072638;-24.110844352;None;None;None;None;1.0;1.0;1.0;2.20671472251;0.375016106738;0.29394312342;1.0;1.0;2.34426359972;0.398391599678;0.312265177547
94081AU0188_01;building;2128396.89362;2128425.36835;34.63166463;61.9935878137;None;None;None;None;2.0;1.0;1.0;0.285510216234;0.0634001898581;0.0820508546568;1.0;1.0;0.304307613167;0.0675743260769;0.0874529117322
94081AU0171_01;building;2128455.94144;2128516.90634;34.6295012042;76.5647726239;None;None;None;None;1.0;1.0;1.0;0.414291150975;0.083213282786;0.0795870143952;1.0;1.0;0.455037451434;0.0913974629563;0.0874145443666
94081DI0024_04;building;2125873.39455;2125939.21985;-74.0189036785;-18.9208721108;None;None;None;None;2.0;1.0;1.0;6.82885316673;0.76964845635;0.317591079192;1.0;1.0;6.99375136768;0.76964845635;0.317591079192
94081DJ0041_01;building;2125880.25034;2125884.71471;20.1897480404;24.8273678208;None;None;None;None;2.0;1.0;1.0;6.09886436674;0.699677817982;0.288114596413;1.0;1.0;6.30224648878;0.725735674043;0.298844747475
94081DJ0131_06;building;2125922.88127;2125976.25927;-27.2353673534;20.2320817971;None;None;None;None;1.0;2.1;1.0;21.2262682005;1.02376113973;0.80372019418;2.1;1.0;21.2262682005;1.02376113973;0.80372019418
94081CI0167_01;building;2126560.07409;2126638.73751;97.1999729782;125.367123034;2150935.28975;2151001.59408;148.085678923;211.647179304;1.0;1.0;1.0;6.07498668975e-12;3.36231961899e-12;1.44543663551e-11;1.0;1.0;6.07498668975e-12;3.36231961899e-12;1.44543663551e-11
94081CI0190_01;building;2126563.31633;2126599.63594;91.495308245;110.649223035;2150970.84367;2151025.09516;159.196780389;193.164956852;1.0;1.0;1.0;7.41430336764e-11;3.96941297496e-11;1.63046911241e-10;1.0;1.0;7.41430336764e-11;3.96941297496e-11;1.63046911241e-10
94081CI0191_01;building;2126542.2328;2126601.83038;-9.86718642858;25.6674259983;None;None;None;None;1.0;2.1;1.0;23.6489177722;1.36288963303;1.10012323823;2.1;1.0;23.6489177722;1.36288963303;1.10012323823
94081CI0191_02;building;2126604.28399;2126685.10637;-30.6873872932;9.41641438372;None;None;None;None;1.0;2.1;1.0;23.6961653576;1.36230579432;1.10112221888;2.1;1.0;23.6961653576;1.36230579432;1.10112221888
94081CI0207_01;building;2126552.96664;2126592.9038;-32.3853576415;-10.1033038831;None;None;None;None;2.0;2.1;2.0;14.4033159442;1.34170217144;0.424864878457;2.1;2.0;14.559248338;1.35545192533;0.429218890578
94081CI0191_04;building;2126677.90291;2126702.27424;-1.25507656266;58.8669852115;2150916.36932;2150968.72959;275.388264636;321.608613695;1.0;2.1;1.0;23.2607819203;1.33727225822;1.08089074245;2.1;1.0;23.2607819203;1.33727225822;1.08089074245
94081CI0191_03;building;2126687.71533;2126718.62539;-38.0326233708;1.71845364955;2150938.66098;2150980.7552;324.480216512;364.239420454;1.0;2.1;1.0;24.5822383143;1.41353134092;0.865441270885;2.1;1.0;24.5822383143;1.41353134092;0.865441270885
94081CI0191_05;building;2126699.14198;2126729.2284;6.41780721422;45.2823605021;2150904.35251;2150945.34594;296.044659404;335.045723278;1.0;1.0;1.0;19.3713052883;1.30597153186;0.541724616797;1.0;1.0;19.3713052883;1.30597153186;0.541724616797
94081CI0191_08;building;2126734.10599;2126746.36829;-41.5271961347;-30.3369252126;2150004.50381;2150947.09453;-43.315874713;379.428017718;1.0;2.1;1.0;21.8607426866;1.24020427556;0.956770085834;2.1;1.0;21.8607426866;1.24020427556;0.956770085834
94081CL0140_01;building;2126733.01097;2126905.35644;95.5950156608;177.955761668;2150008.19719;2150848.2162;21.9350831931;245.454468089;1.0;1.0;1.0;2.48524391661;0.433107352544;0.258046352477;1.0;1.0;2.48524391661;0.433107352544;0.258046352477
94081CI0191_06;building;2126748.40825;2126785.92973;30.8769063623;47.9382961977;2150010.8905;2150053.58131;25.3933496169;45.9254146083;1.0;1.0;1.0;1.17636235026;0.214527460039;0.181213765165;1.0;1.0;1.17636235026;0.214527460039;0.181213765165
94081CI0191_09;building;2126753.47314;2126762.18547;-24.4001416762;-17.5629721646;2150013.53045;2150021.7871;-26.88225772;-19.6910529549;1.0;1.0;1.0;6.1318828916;0.828652750747;0.38836411327;1.0;1.0;6.1318828916;0.828652750747;0.38836411327
