ID_bati;PK début;PK fin;Distance horizontale minimale à l'axe du tunnel;Distance horizontale maximale à l'axe du tunnel;PK début;PK fin;Distance horizontale minimale à l'axe du tunnel;Distance horizontale maximale à l'axe du tunnel;Classe de sensibilité;Classe de dommage;Vulnérablité;Settlement max;Tilt max;Esp h max;Classe de dommage base;Vulnérablité base;Settlement max base;Tilt max base;Esp h max base;Classe de dommage - Vibration;Vulnérablité - Vibration;Vitessse de vibration
94081DI0026_01;2125577.1656;2125581.98136;-27.0347377572;-22.2584994317;None;None;None;None;2.0;1.0;1.0;3.93352227145;0.446192520252;0.16763914585;1.0;1.0;3.93352227145;0.446192520252;0.16763914585;1.0;1.0;0.116435245633
94081DI0027_01;2125500.92494;2125554.96554;57.2400511346;111.940134985;None;None;None;None;2.0;1.0;1.0;0.0107074796524;0.00235021247084;0.00360995084574;1.0;1.0;0.0107074796524;0.00235021247084;0.00363043872718;1.0;1.0;0.038643718325
94081DI0027_02;2125526.21494;2125565.69453;47.5769666206;92.1311603511;None;None;None;None;2.0;1.0;1.0;0.0837875764463;0.0157686082638;0.0197183926388;1.0;1.0;0.0837875764463;0.0157686082638;0.0197183926388;1.0;1.0;0.0451258222855
94081DI0027_03;2125551.15769;2125568.87129;53.3177574105;71.1544783813;None;None;None;None;2.0;1.0;1.0;0.0270802104952;0.00555948071502;0.00820146101193;1.0;1.0;0.0270802104952;0.00555948071502;0.00820146101193;1.0;1.0;0.0393222059164
94081DI0027_04;2125519.55261;2125534.30142;41.5294570201;56.3322259727;None;None;None;None;2.0;1.0;1.0;0.247600397018;0.0421206807498;0.0428745026612;1.0;1.0;0.247600397018;0.0421206807498;0.0428745026612;1.0;1.0;0.0528079537458
94081DI0027_05;2125494.57917;2125511.35102;55.4220145657;73.4819482426;None;None;None;None;2.0;1.0;1.0;0.0111924298917;0.00238912586413;0.00375564311141;1.0;1.0;0.0140861794152;0.00300682299495;0.00472664677813;1.0;1.0;0.0396980017287
94081DI0027_06;2125542.05401;2125559.28442;24.2017398467;41.9244062673;None;None;None;None;2.0;1.0;1.0;2.96254624558;0.340517304808;0.132640239683;1.0;1.0;2.96254624558;0.340517304808;0.132640239683;1.0;1.0;0.0908732597274
94081DI0027_07;2125488.77287;2125508.49286;-6.94763685359;11.6635396415;None;None;None;None;2.0;1.0;1.0;8.53344182004;0.382464984677;0.236535453566;1.0;1.0;10.3833230295;0.465375819877;0.287811656082;1.0;1.0;1.01073915329
94081DI0027_08;2125509.44023;2125522.14173;-19.2810650021;-7.15357857611;None;None;None;None;1.0;1.0;1.0;8.18541261551;0.41648691296;0.14944731362;1.0;1.0;10.4246465705;0.5304227255;0.190330713745;1.0;1.0;0.296680325277
94081DI0027_09;2125562.75449;2125587.51623;63.587295235;88.2571657278;None;None;None;None;2.0;1.0;1.0;0.00280926408192;0.000663086487554;0.00124789481688;1.0;1.0;0.00280926408192;0.000663086487554;0.00124789481688;1.0;1.0;0.0315639841335
94081DI0027_10;2125509.4953;2125523.66166;108.169043883;121.539709948;None;None;None;None;2.0;1.0;1.0;3.19987631376e-09;1.19868883243e-09;4.3686071374e-09;1.0;1.0;3.19987631376e-09;1.19868883243e-09;4.3686071374e-09;1.0;1.0;0.0159603615665
94081DI0027_11;2125499.24141;2125520.62558;91.8066117382;111.672977498;None;None;None;None;2.0;1.0;1.0;6.78986666501e-07;2.20255124541e-07;6.63985612944e-07;1.0;1.0;8.64732953227e-07;2.80508990388e-07;8.45628151934e-07;1.0;1.0;0.0200145719447
94081DI0027_12;2125473.12471;2125492.03574;71.6130766078;92.7443661558;None;None;None;None;2.0;1.0;1.0;0.00024302372012;6.34220502936e-05;0.00014017202567;1.0;1.0;0.00029995766014;7.82801357744e-05;0.00017301057204;1.0;1.0;0.0281183920225
94081DI0027_13;2125461.97879;2125474.80572;78.7186557369;91.0570928389;None;None;None;None;2.0;1.0;1.0;3.52211772115e-05;9.95778280176e-06;2.48242353476e-05;1.0;1.0;4.34725544426e-05;1.22906242565e-05;3.06398879335e-05;1.0;1.0;0.0247180962733
94081DI0027_14;2125472.98733;2125485.82254;91.5646073008;103.898511496;None;None;None;None;2.0;1.0;1.0;7.22487774383e-07;2.32997918871e-07;6.99250080553e-07;1.0;1.0;8.91747283669e-07;2.87583082539e-07;8.63065621381e-07;1.0;1.0;0.020103468904
94081DI0027_15;2125449.78532;2125463.57931;94.8266887971;107.216001009;None;None;None;None;2.0;1.0;1.0;2.48166647579e-07;8.25590034957e-08;2.5836005142e-07;1.0;1.0;3.06305437576e-07;1.01900363882e-07;3.18886882562e-07;1.0;1.0;0.0191626599315
94081DI0027_16;2125472.67489;2125482.56379;120.332249314;129.730905252;None;None;None;None;2.0;1.0;1.0;1.84158590888e-11;7.60896378623e-12;3.1367339623e-11;1.0;1.0;2.27302009822e-11;9.3915399381e-12;3.87158660623e-11;1.0;1.0;0.0138184438436
94081DI0027_17;2125481.10867;2125514.5231;123.621947658;145.044741448;None;None;None;None;2.0;1.0;1.0;4.64952904232e-12;1.96977583823e-12;8.37019598844e-12;1.0;1.0;5.7669470417e-12;2.45199994113e-12;1.04324802984e-11;1.0;1.0;0.0133140834194
94081DI0027_18;2125521.59471;2125566.06418;146.507467361;173.633392671;None;None;None;None;2.0;1.0;1.0;2.10314434252e-16;1.04241719817e-16;5.32237138182e-16;1.0;1.0;2.10314434252e-16;1.04241719817e-16;5.32237138182e-16;1.0;1.0;0.0104453682457
94081DI0027_19;2125572.00837;2125595.40582;128.99816251;152.329761613;None;None;None;None;2.0;1.0;1.0;7.56384588064e-13;3.32548640514e-13;1.47599271551e-12;1.0;1.0;7.56384588064e-13;3.32548640514e-13;1.47599271551e-12;1.0;1.0;0.012413443679
94081DI0027_20;2125595.53445;2125618.86894;113.014115638;136.307999355;None;None;None;None;2.0;1.0;1.0;5.68078695493e-10;2.20939959378e-10;8.44824456163e-10;1.0;1.0;5.68078695493e-10;2.20939959378e-10;8.44824456163e-10;1.0;1.0;0.0148379465606
94081DI0027_21;2125509.5174;2125530.04143;-5.88193083095;17.7828467917;None;None;None;None;3.0;2.1;2.0;12.7500130415;0.557291978416;0.324862113294;2.1;2.0;12.7500130415;0.557291978416;0.324862113294;1.0;2.0;0.378454209276
94081DJ0088_01;2126390.9826;2126453.72684;-31.3323383661;-19.1987420652;2151214.19322;2151214.19322;66.6481236028;103.717673201;1.0;1.0;1.0;2.62581320274;0.403211839198;0.243532231673;1.0;1.0;2.75986853452;0.403211839198;0.243532231673;1.0;1.0;0.121807664429
94081DJ0088_02;2126388.69231;2126458.57596;-54.6348381844;-40.2183803251;2151214.19322;2151214.19322;87.9984986931;124.584236283;1.0;1.0;1.0;0.0392527426372;0.00955879393762;0.0148975095489;1.0;1.0;0.0471891492674;0.0114914608161;0.017909597001;1.0;1.0;0.0570175103264
94081DJ0088_03;2126484.84161;2126493.71105;-54.6220331609;-40.0365848966;2151214.19322;2151214.19322;135.050920569;147.088744069;1.0;1.0;1.0;0.0241991982668;0.00660718235751;0.0109303694424;1.0;1.0;0.0241991982668;0.00660718235751;0.0109303694424;1.0;1.0;0.0586798934188
94081DJ0088_04;2126488.53202;2126495.84053;-32.4073885271;-23.1207647461;2151214.19322;2151214.19322;125.465143081;134.938371273;1.0;1.0;1.0;1.15630167035;0.211788117496;0.159898990552;1.0;1.0;1.15630167035;0.211788117496;0.159898990552;1.0;1.0;0.109484584432
94081DJ0090_01;2126371.00777;2126496.96925;-19.3980781757;-5.14523054414;2151214.19322;2151214.19322;54.4580061726;128.99101664;1.0;1.0;1.0;12.4910135431;0.850307267744;0.432927755035;1.0;1.0;12.4910135431;0.850307267744;0.432927755035;1.0;1.0;0.21171356198
94081DJ0092_01;2126371.46448;2126469.98392;-5.41222837535;8.93637780983;2151214.19322;2151214.19322;39.0504633709;93.363403106;1.0;1.0;1.0;14.6572316758;0.865224909253;0.702984673602;1.0;1.0;14.6572316758;0.865224909253;0.702984673602;1.0;1.0;0.226708424118
94081DJ0092_02;2126469.96412;2126499.88964;5.03164929226;9.08583874457;2151214.19322;2151214.19322;92.4986293344;121.326070652;2.0;1.0;1.0;11.6421380738;0.786471715271;0.410912097775;1.0;1.0;11.6421380738;0.786471715271;0.410912097775;1.0;1.0;0.212317934862
94081DJ0120_01;None;None;None;None;2151214.19322;2151214.19322;241.477632858;277.35071778;1.0;1.0;1.0;9.29195880104e-148;2.58900036335e-147;4.26404701729e-146;1.0;1.0;9.60737601395e-148;2.67688444638e-147;4.40879086029e-146;1.0;1.0;0.00528926463859
94081DJ0121_01;None;None;None;None;2151214.19322;2151214.19322;201.452311978;246.875870905;1.0;1.0;1.0;2.52148725021e-103;5.86861377156e-103;8.05822626459e-102;1.0;1.0;2.60015923884e-103;6.05171821356e-103;8.30964799399e-102;1.0;1.0;0.0067914020692
94081DJ0121_02;None;None;None;None;2151214.19322;2151214.19322;213.63140588;248.427407864;2.0;1.0;1.0;4.98607393443e-116;1.23006389596e-115;1.85081586358e-114;1.0;1.0;5.13065727654e-116;1.26573259069e-115;1.90448477157e-114;1.0;1.0;0.00626520748444
94081DJ0121_03;None;None;None;None;2151214.19322;2151214.19322;220.962896078;235.881194408;1.0;1.0;1.0;5.28162851514e-124;1.34736073907e-123;2.02997655815e-122;1.0;1.0;5.43187160065e-124;1.38568824244e-123;2.0877219942e-122;1.0;1.0;0.00597849819767
94081DJ0122_01;2126377.38748;2126476.7817;-144.357201781;-76.5324655842;2151214.19322;2151214.19322;130.580003441;207.972069009;1.0;1.0;1.0;2.49564358672e-07;1.03944469203e-07;3.3272701292e-07;1.0;1.0;3.0163226179e-07;1.25630941506e-07;4.02145570785e-07;1.0;1.0;0.0251827814993
94081DJ0123_01;2126387.03894;2126491.67912;8.11761852968;49.5033871059;2151211.83486;2151214.19322;1.31230002222;112.597145681;1.0;2.1;1.0;12.0337612179;1.02731141177;0.810236879994;2.1;1.0;12.4377705584;1.06180132714;0.837438954363;1.0;1.0;0.402400681485
94081DJ0124_01;2126384.62102;2126397.23738;54.3865764816;79.0880423043;2151182.25736;2151206.95167;-1.10561796888;11.3126055626;1.0;2.1;1.0;11.8049814808;0.989192019992;0.825523177671;2.1;1.0;12.1532579195;1.01837565526;0.849878173297;1.0;1.0;0.406776670147
94081DJ0131_01;2126095.23423;2126206.8098;-54.0886733028;49.7646665835;None;None;None;None;3.0;2.1;2.0;13.2572995338;0.653177212563;0.515612707892;2.1;2.0;13.2572995338;0.653177212563;0.515612707892;1.0;2.0;0.169548759196
94081DJ0131_02;2126175.62334;2126206.06038;13.0029472879;55.2313136684;None;None;None;None;2.0;1.0;1.0;6.6680261914;0.596602957496;0.190144101542;1.0;1.0;6.6680261914;0.596602957496;0.190144101542;1.0;1.0;0.131991745151
94081DJ0131_03;2126072.15786;2126228.77665;13.942659322;120.683636601;None;None;None;None;3.0;2.1;2.0;6.39413935351;0.592216610165;0.167093094065;2.1;2.0;6.39413935351;0.592216610165;0.167093094065;1.0;2.0;0.142946473447
94081DJ0131_04;2126202.65948;2126245.15074;14.3064748413;58.0640913673;None;None;None;None;1.0;1.0;1.0;5.88097674443;0.651321412388;0.175164577614;1.0;1.0;5.88097674443;0.651321412388;0.175164577614;1.0;1.0;0.176575939531
94081DJ0131_05;2126042.79721;2126108.45087;-6.13685503171;59.6969858714;None;None;None;None;2.0;1.0;1.0;13.2230647764;0.641280909867;0.506040369031;1.0;1.0;13.2230647764;0.641280909867;0.506040369031;1.0;1.0;0.159491631327
94081DJ0131_06;2125922.88127;2125957.52207;-12.97893209;20.2320817971;None;None;None;None;1.0;1.0;1.0;12.9124920539;0.609439894525;0.477134642006;1.0;1.0;12.9124920539;0.609439894525;0.477134642006;1.0;1.0;0.148598272526
94081DJ0131_07;2125950.48764;2125976.25927;-27.2353673534;-1.62732041319;None;None;None;None;1.0;1.0;1.0;12.6278928938;0.611733883847;0.375523604424;1.0;1.0;12.6278928938;0.611733883847;0.375523604424;1.0;1.0;0.183562308028
94028BCOAA_016;2122284.45724;2122309.10747;-51.353120048;10.4931888712;None;None;None;None;2.0;1.0;1.0;7.48256826759;0.353981014682;0.225326910544;1.0;1.0;7.48256826759;0.353981014682;0.225326910544;1.0;1.0;0.175310418506
940280N0125_01;2122186.2901;2122218.32048;-46.942234548;-4.91950451679;None;None;None;None;3.0;1.0;2.0;5.64501065174;0.281854987875;0.137025665499;1.0;2.0;5.64501065174;0.281854987875;0.137025665499;1.0;2.0;0.1710030638
94028BE0518_01;2123321.67257;2123361.32549;-45.5471825181;-9.77088144492;None;None;None;None;1.0;1.0;1.0;2.40548397421;0.173747851642;0.0380603446648;1.0;1.0;2.40548397421;0.173747851642;0.0380603446648;1.0;1.0;0.207188336582
94028BE0518_02;2123277.47613;2123306.53733;-35.3824191862;-0.145008568959;None;None;None;None;1.0;1.0;1.0;3.47549918415;0.177213337954;0.108810247997;1.0;1.0;3.47549918415;0.177213337954;0.108810247997;1.0;1.0;0.289017055863
94028BE0518_03;2123295.87326;2123318.84559;4.67172322479;20.6528608198;None;None;None;None;1.0;1.0;1.0;3.18380643704;0.176276004696;0.0801034679743;1.0;1.0;3.18380643704;0.176276004696;0.0801034679743;1.0;1.0;0.263300444261
94028BE0518_04;2123306.53733;2123341.09037;-6.78044724652;17.8549523373;None;None;None;None;1.0;1.0;1.0;3.47595886781;0.175490011345;0.107504757026;1.0;1.0;3.47595886781;0.175490011345;0.107504757026;1.0;1.0;0.280881875662
94028BE0518_05;2123309.5124;2123353.98246;-29.965653901;-4.33261700642;None;None;None;None;1.0;1.0;1.0;3.21986558472;0.174762577884;0.0830374855558;1.0;1.0;3.21986558472;0.174762577884;0.0830374855558;1.0;1.0;0.259288657045
94028BE0518_06;2123291.38086;2123316.57535;-36.7335152695;-0.454928629852;None;None;None;None;1.0;1.0;1.0;3.4725438371;0.176276005718;0.107783789869;1.0;1.0;3.4725438371;0.176276005718;0.107783789869;1.0;1.0;0.284397580586
94028BE0523_01;2123087.04406;2123177.22953;61.8125424683;132.067828869;None;None;None;None;1.0;1.0;1.0;9.52014002146e-05;2.93642484033e-05;7.03138778112e-05;1.0;1.0;9.52014002146e-05;2.93642484033e-05;7.03138778112e-05;1.0;1.0;0.0328754330933
94028BE0523_03;2123086.23187;2123102.4837;124.485128821;133.720236329;None;None;None;None;1.0;1.0;1.0;5.43594148299e-18;3.38636017428e-18;1.77221269611e-17;1.0;1.0;5.43594148299e-18;3.38636017428e-18;1.77221269611e-17;1.0;1.0;0.0130424424079
94028BE0534_01;2123391.87935;2123423.80354;-90.3302094201;-39.5324610912;None;None;None;None;2.0;1.0;1.0;0.0818920618169;0.0154971185866;0.0183705289376;1.0;1.0;0.0818920618169;0.0154971185866;0.0183705289376;1.0;1.0;0.0562105368912
94028BE0644_01;2123475.71363;2123501.78253;-77.3114471521;-37.109796248;None;None;None;None;3.0;1.0;2.0;0.07832576947;0.0139803165209;0.0145215067435;1.0;2.0;0.07832576947;0.0139803165209;0.0145215067435;1.0;2.0;0.0609676278056
94028BF0087_01;2123579.7512;2123636.3246;-66.0114514775;-39.7513544266;None;None;None;None;3.0;1.0;2.0;0.136585116967;0.0222996652872;0.0220536677793;1.0;2.0;0.136585116967;0.0222996652872;0.0220536677793;1.0;2.0;0.0577886578509
94028BF0087_02;2123557.26029;2123583.02653;-81.6415743221;-45.795068933;None;None;None;None;3.0;1.0;2.0;0.0156813513579;0.00325890903947;0.00454917329826;1.0;2.0;0.0156813513579;0.00325890903947;0.00454917329826;1.0;2.0;0.0486880358876
94028BF0157_01;2123971.8;2124008.28696;16.0611238598;52.7928984836;None;None;None;None;1.0;1.0;1.0;3.97655131202;0.215504530325;0.0559159246004;1.0;1.0;3.97655131202;0.215504530325;0.0559159246004;1.0;1.0;0.0885445302825
94028BF0157_02;2123924.09518;2123969.1918;58.4167525977;103.482473339;None;None;None;None;2.0;1.0;1.0;0.0338426266761;0.00530138870822;0.00704173333346;1.0;1.0;0.0338426266761;0.00530138870822;0.00704173333346;1.0;1.0;0.0333518368882
94028BF0158_01;2123935.08482;2123989.21319;-21.5316340765;34.0595910236;None;None;None;None;1.0;1.0;1.0;5.94605555502;0.224858864701;0.138920871819;1.0;1.0;5.94605555502;0.224858864701;0.138920871819;1.0;1.0;0.124193083938
94028BF0158_02;2123939.66664;2123952.94544;18.4287762693;32.1837328242;None;None;None;None;1.0;1.0;1.0;3.44828459067;0.221189078819;0.0688727314264;1.0;1.0;3.44828459067;0.221189078819;0.0688727314264;1.0;1.0;0.0794078212132
94028BF0159_01;2123919.22765;2123969.44691;-43.1860204959;3.5899789444;None;None;None;None;1.0;1.0;1.0;5.88458125768;0.224858815465;0.138921028014;1.0;1.0;5.88458125768;0.224858815465;0.138921028014;1.0;1.0;0.124193083938
94028BF0159_02;2123923.57652;2123952.87746;-51.0460608408;-24.7707269474;None;None;None;None;2.0;1.0;1.0;2.24879243368;0.185037397597;0.0716726794498;1.0;1.0;2.24879243368;0.185037397597;0.0716726794498;1.0;1.0;0.0685857024536
94028BF0159_03;2123936.54647;2123946.81072;-60.3290908349;-45.8501338864;None;None;None;None;1.0;1.0;1.0;0.173212409298;0.0233218161588;0.0221137992802;1.0;1.0;0.173212409298;0.0233218161588;0.0221137992802;1.0;1.0;0.0441834981029
94028BF0210_01;2123626.41928;2123660.51955;31.9749086239;82.7917515921;None;None;None;None;1.0;1.0;1.0;0.408791845865;0.0561925143113;0.0464666442781;1.0;1.0;0.408791845865;0.0561925143113;0.0464666442781;1.0;1.0;0.0675767288537
94028BF0234_01;2123826.43584;2123836.97796;-19.4361935007;-0.417986217995;None;None;None;None;1.0;1.0;1.0;5.26545373358;0.191893274764;0.146926972418;1.0;1.0;5.26545373358;0.191893274764;0.146926972418;1.0;1.0;0.110160466874
94028BF0234_02;2123817.92061;2123834.45541;-0.797503866808;16.3833965743;None;None;None;None;1.0;1.0;1.0;5.37310708878;0.195742266223;0.151986466288;1.0;1.0;5.37310708878;0.195742266223;0.151986466288;1.0;1.0;0.110519790765
94028BF0252_01;2123560.04476;2123587.87024;4.53337144126;23.7611192926;None;None;None;None;2.0;1.0;1.0;5.204930169;0.275814526023;0.134605308034;1.0;1.0;5.204930169;0.275814526023;0.134605308034;1.0;1.0;0.297045165467
94028BF0252_02;2123537.86242;2123598.87505;8.3155159758;61.7269695955;None;None;None;None;2.0;1.0;1.0;6.16550534518;0.402780600213;0.0875419192873;1.0;1.0;6.16550534518;0.402780600213;0.0875419192873;1.0;1.0;0.276138416536
94028BF0253_01;2123507.94408;2123537.51408;25.876450035;79.4453223507;None;None;None;None;2.0;1.0;1.0;1.0109598929;0.139268289504;0.0761976122039;1.0;1.0;1.0109598929;0.139268289504;0.0761976122039;1.0;1.0;0.0903991468738
94028BF0258_01;2123445.71211;2123470.22253;44.0936481377;66.61095836;None;None;None;None;1.0;1.0;1.0;0.0195770445686;0.00398889790903;0.00535775277105;1.0;1.0;0.0195770445686;0.00398889790903;0.00535775277105;1.0;1.0;0.0500248679984
94028BF0258_02;2123471.21433;2123487.24768;41.294943496;56.3424891441;None;None;None;None;1.0;1.0;1.0;0.0353395185864;0.00682733643703;0.00831594212054;1.0;1.0;0.0353395185864;0.00682733643703;0.00831594212054;1.0;1.0;0.0539682761578
94028BF0272_01;2123717.47251;2123729.43246;-12.5001172371;0.0712887096975;None;None;None;None;1.0;1.0;1.0;4.25211556079;0.176413211408;0.127914024896;1.0;1.0;4.25211556079;0.176413211408;0.127914024896;1.0;1.0;0.143176081089
94028BF0272_02;2123717.10832;2123728.042;-40.4798268338;-27.9374962959;None;None;None;None;1.0;1.0;1.0;0.689467343367;0.0821950306276;0.049267313529;1.0;1.0;0.689467343367;0.0821950306276;0.049267313529;1.0;1.0;0.0743998112834
94028BF0273_01;2123728.52245;2123740.70933;-17.0781144598;-4.13233135909;None;None;None;None;1.0;1.0;1.0;4.12008138966;0.177843472742;0.112477988903;1.0;1.0;4.12008138966;0.177843472742;0.112477988903;1.0;1.0;0.138027710232
94028BF0273_02;2123731.87591;2123743.69459;-29.7439057265;-16.694628489;None;None;None;None;1.0;1.0;1.0;2.20782570187;0.169860023435;0.0512328674434;1.0;1.0;2.20782570187;0.169860023435;0.0512328674434;1.0;1.0;0.104127385825
94028BF0273_03;2123727.22231;2123738.47051;-41.4035780557;-28.5150742192;None;None;None;None;1.0;1.0;1.0;0.671291530455;0.0800501489205;0.0489856492471;1.0;1.0;0.671291530455;0.0800501489205;0.0489856492471;1.0;1.0;0.0727348884895
94028BF0283_01;2123602.77886;2123631.54499;-42.0688750449;-11.4986921799;None;None;None;None;2.0;1.0;1.0;2.12908604766;0.167865149115;0.0403488806145;1.0;1.0;2.12908604766;0.167865149115;0.0403488806145;1.0;1.0;0.159544409993
94028BF0283_02;2123621.85585;2123642.2572;-36.1118196611;-14.1342659329;None;None;None;None;2.0;1.0;1.0;1.95237524828;0.182592109171;0.046413900884;1.0;1.0;1.95237524828;0.182592109171;0.046413900884;1.0;1.0;0.144009900025
94028BF0283_03;2123682.93022;2123691.12002;-44.0857289618;-12.6698898098;None;None;None;None;1.0;1.0;1.0;2.35842794112;0.159183003329;0.0458945174786;1.0;1.0;2.35842794112;0.159183003329;0.0458945174786;1.0;1.0;0.121979791776
94028BF0283_04;2123690.11491;2123703.45093;-43.3587929891;-8.7143698816;None;None;None;None;2.0;1.0;1.0;4.80457931104;0.258274147208;0.0780545172973;1.0;1.0;4.80457931104;0.258274147208;0.0780545172973;1.0;1.0;0.157690905857
94028BF0283_05;2123691.12002;2123703.63579;-71.7135902914;-43.3282659992;None;None;None;None;2.0;1.0;1.0;0.0801470791694;0.0138683073912;0.0170311939266;1.0;1.0;0.0801470791694;0.0138683073912;0.0170311939266;1.0;1.0;0.048707194117
94028BF0283_06;2123677.93419;2123691.85577;-77.0051359363;-43.3282659992;None;None;None;None;1.0;1.0;1.0;0.0497837858505;0.00877444140702;0.0109512006339;1.0;1.0;0.0497837858505;0.00877444140702;0.0109512006339;1.0;1.0;0.0491110153509
94028BF0283_07;2123670.33282;2123679.37294;-11.7731490611;-2.5402641748;None;None;None;None;2.0;1.0;1.0;3.24018742127;0.150149436581;0.0874498550029;1.0;1.0;3.24018742127;0.150149436581;0.0874498550029;1.0;1.0;0.184756039845
94046BH0029_01;2124053.54039;2124109.39003;11.6250944547;83.902241813;None;None;None;None;1.0;1.0;1.0;5.96567202798;0.242067391732;0.0856633317164;1.0;1.0;5.96567202798;0.242067391732;0.0856633317164;1.0;1.0;0.0770153828444
94046BH0029_02;2124089.32503;2124148.49553;-5.24081959676;67.3144302176;None;None;None;None;1.0;1.0;1.0;7.38475108852;0.242066896512;0.183017208732;1.0;1.0;7.38475108852;0.242066896512;0.183017208732;1.0;1.0;0.0811656780042
94046BH0030_01;2124039.57992;2124065.65634;-24.1084548495;8.91655135775;None;None;None;None;3.0;1.0;2.0;7.66961898158;0.259421124478;0.196927636379;1.0;2.0;7.66961898158;0.259421124478;0.196927636379;1.0;2.0;0.084419967395
94046BH0030_02;2124051.93352;2124080.93823;-31.5438882854;2.81884447471;None;None;None;None;3.0;1.0;2.0;7.73097623205;0.259421103809;0.196927635151;1.0;2.0;7.73097623205;0.259421103809;0.196927635151;1.0;2.0;0.083567962393
94046BH0030_03;2124067.93683;2124081.61568;-35.3700926374;-23.0336809064;None;None;None;None;2.0;1.0;1.0;3.31490262598;0.223030474686;0.0743934384375;1.0;1.0;3.31490262598;0.223030474686;0.0743934384375;1.0;1.0;0.0629410965484
94046BH0031_01;2124022.73295;2124051.93352;-50.8498271862;-17.7373373919;None;None;None;None;3.0;1.0;2.0;4.54066991809;0.257679985745;0.0788340223018;1.0;2.0;4.54066991809;0.257679985745;0.0788340223018;1.0;2.0;0.0717050701538
94046BH0031_02;2124035.91576;2124067.93683;-58.7370852002;-24.1084548495;None;None;None;None;2.0;1.0;1.0;3.14433007707;0.221005476647;0.0788339665053;1.0;1.0;3.14433007707;0.221005476647;0.0788339665053;1.0;1.0;0.0628630527009
94046BH0033_01;2124060.65504;2124110.64275;-112.04008087;-69.3085202731;None;None;None;None;3.0;1.0;2.0;0.0169369930132;0.00266548165723;0.00414099868447;1.0;2.0;0.0169369930132;0.00266548165723;0.00414099868447;1.0;2.0;0.025811930012
94046BH0036_01;2124195.52094;2124226.43717;-131.480335785;-84.0959788229;None;None;None;None;3.0;1.0;2.0;0.0131384324113;0.00211595863088;0.00340408476358;1.0;2.0;0.0131384324113;0.00211595863088;0.00340408476358;1.0;2.0;0.0246992185668
94046BH0036_03;2124203.26543;2124240.06819;-118.569620777;-80.02675884;None;None;None;None;3.0;1.0;2.0;0.00263061170007;0.00046381700452;0.00085008713233;1.0;2.0;0.00263061170007;0.00046381700452;0.00085008713233;1.0;2.0;0.0217176176655
94046BH0037_01;2124077.27576;2124139.96217;-79.4905056215;-16.1623853586;None;None;None;None;3.0;1.0;2.0;4.56693790135;0.230587464527;0.0557302507984;1.0;2.0;4.56693790135;0.230587464527;0.0557302507984;1.0;2.0;0.0843886256945
94046BH0037_02;2124133.66877;2124155.69233;-52.7652415236;-22.7357284674;None;None;None;None;3.0;1.0;2.0;3.35146811802;0.227177289096;0.0605777852872;1.0;2.0;3.35146811802;0.227177289096;0.0605777852872;1.0;2.0;0.0689679937175
94046BH0037_03;2124117.38459;2124137.80799;-77.0815021018;-48.8818923379;None;None;None;None;3.0;1.0;2.0;0.254814349225;0.0308544836352;0.0276172029768;1.0;2.0;0.254814349225;0.0308544836352;0.0276172029768;1.0;2.0;0.0390471780501
94046BH0038_01;2124195.15829;2124234.00979;-42.8569007691;3.24341292851;None;None;None;None;1.0;1.0;1.0;6.98600195752;0.22964782005;0.148484954238;1.0;1.0;6.98600195752;0.22964782005;0.148484954238;1.0;1.0;0.0888748887212
94046BH0042_01;2124190.40806;2124203.37625;21.8210753772;54.7213326704;None;None;None;None;1.0;1.0;1.0;3.52257482658;0.227427256017;0.0608807355204;1.0;1.0;3.52257482658;0.227427256017;0.0608807355204;1.0;1.0;0.0678254811377
94046BH0042_02;2124212.78879;2124226.36225;23.7528426409;56.941554868;None;None;None;None;1.0;1.0;1.0;2.9752515937;0.205508180694;0.0583177534631;1.0;1.0;2.9752515937;0.205508180694;0.0583177534631;1.0;1.0;0.0668575423358
94046BH0042_03;2124201.75989;2124214.57546;32.727632723;45.9120022644;None;None;None;None;1.0;1.0;1.0;1.49585328794;0.133381752028;0.0598026414871;1.0;1.0;1.49585328794;0.133381752028;0.0598026414871;1.0;1.0;0.0536488622035
94046BH0052_01;2123980.36013;2124017.9208;-85.3253414606;-56.7399540152;None;None;None;None;1.0;1.0;1.0;0.0607562428261;0.00890460655497;0.0109814783778;1.0;1.0;0.0607562428261;0.00890460655497;0.0109814783778;1.0;1.0;0.0338734313487
94046BH0053_01;2123995.611;2124030.7677;-75.5329186506;-49.0374115943;None;None;None;None;1.0;1.0;1.0;0.182048727878;0.023768605817;0.0237644811855;1.0;1.0;0.182048727878;0.023768605817;0.0237644811855;1.0;1.0;0.0394306443709
94046BH0053_02;2124022.4402;2124037.23295;-79.305599201;-66.5304653079;None;None;None;None;1.0;1.0;1.0;0.0175591310378;0.00284073217762;0.00438885060886;1.0;1.0;0.0175591310378;0.00284073217762;0.00438885060886;1.0;1.0;0.0272352074262
94046BH0053_03;2123989.40015;2124004.24831;-60.6552711341;-45.2936773954;None;None;None;None;1.0;1.0;1.0;0.255473615626;0.032033151521;0.0289174368746;1.0;1.0;0.255473615626;0.032033151521;0.0289174368746;1.0;1.0;0.0427562382026
94046BI0001_01;2124268.32015;2124291.74369;9.82418083831;79.4927631582;None;None;None;None;3.0;1.0;2.0;6.44877298958;0.267079986543;0.089497373848;1.0;2.0;6.44877298958;0.267079986543;0.089497373848;1.0;2.0;0.0981661006791
