ID;Descrizione;PK;x;y;top;base
Sbv (5);Sbv;2826.58;2526922.41;4151107.44;28.49;25.97
Bvlc (17);Bvlc;2826.58;2526922.41;4151107.44;25.97;23.17
Bvlc (16);Bvlc;2826.58;2526922.41;4151107.44;23.17;15.20
Limi (5);Limi;2826.58;2526922.41;4151107.44;15.20;11.50
Sb (14);Sb;2826.58;2526922.41;4151107.44;11.50;8.23
Limi (4);Limi;2826.58;2526922.41;4151107.44;8.23;7.13
Agm (2);Agm;2826.58;2526922.41;4151107.44;7.13;-0.15
DEM;DEM;2836.58;2526916.13;4151099.65;39.13;39.13
Rp (1);Rp;2836.58;2526916.13;4151099.65;39.13;37.23
L1669;L1669;2836.58;2526916.13;4151099.65;37.23;30.96
Bvlc (10);Bvlc;2836.58;2526916.13;4151099.65;30.96;28.30
Sbv (5);Sbv;2836.58;2526916.13;4151099.65;28.30;25.72
Bvlc (17);Bvlc;2836.58;2526916.13;4151099.65;25.72;22.77
Bvlc (16);Bvlc;2836.58;2526916.13;4151099.65;22.77;13.91
Limi (5);Limi;2836.58;2526916.13;4151099.65;13.91;10.39
Sb (14);Sb;2836.58;2526916.13;4151099.65;10.39;8.67
Agm (2);Agm;2836.58;2526916.13;4151099.65;8.67;-0.29
DEM;DEM;2846.58;2526910.12;4151091.66;39.20;39.20
Rp (1);Rp;2846.58;2526910.12;4151091.66;39.20;37.81
L1669;L1669;2846.58;2526910.12;4151091.66;37.81;30.59
Bvlc (10);Bvlc;2846.58;2526910.12;4151091.66;30.59;28.11
Sbv (5);Sbv;2846.58;2526910.12;4151091.66;28.11;25.45
Bvlc (17);Bvlc;2846.58;2526910.12;4151091.66;25.45;22.43
Bvlc (16);Bvlc;2846.58;2526910.12;4151091.66;22.43;12.82
Limi (5);Limi;2846.58;2526910.12;4151091.66;12.82;10.28
Agm (2);Agm;2846.58;2526910.12;4151091.66;10.28;-0.42
DEM;DEM;2856.58;2526904.34;4151083.50;39.29;39.29
Rp (1);Rp;2856.58;2526904.34;4151083.50;39.29;38.39
L1669;L1669;2856.58;2526904.34;4151083.50;38.39;30.27
Bvlc (10);Bvlc;2856.58;2526904.34;4151083.50;30.27;27.90
Sbv (5);Sbv;2856.58;2526904.34;4151083.50;27.90;25.20
Bvlc (17);Bvlc;2856.58;2526904.34;4151083.50;25.20;22.14
Bvlc (16);Bvlc;2856.58;2526904.34;4151083.50;22.14;11.69
Limi (5);Limi;2856.58;2526904.34;4151083.50;11.69;11.43
Agm (2);Agm;2856.58;2526904.34;4151083.50;11.43;-0.56
DEM;DEM;2866.58;2526898.74;4151075.22;39.38;39.38
Rp (1);Rp;2866.58;2526898.74;4151075.22;39.38;38.99
L1669;L1669;2866.58;2526898.74;4151075.22;38.99;30.01
Bvlc (10);Bvlc;2866.58;2526898.74;4151075.22;30.01;27.67
Sbv (5);Sbv;2866.58;2526898.74;4151075.22;27.67;24.97
Bvlc (17);Bvlc;2866.58;2526898.74;4151075.22;24.97;21.90
Bvlc (16);Bvlc;2866.58;2526898.74;4151075.22;21.90;11.84
Agm (2);Agm;2866.58;2526898.74;4151075.22;11.84;-0.69
DEM;DEM;2876.58;2526893.23;4151066.87;39.66;39.66
L1669;L1669;2876.58;2526893.23;4151066.87;39.66;29.79
Bvlc (10);Bvlc;2876.58;2526893.23;4151066.87;29.79;27.41
Sbv (5);Sbv;2876.58;2526893.23;4151066.87;27.41;24.77
Bvlc (17);Bvlc;2876.58;2526893.23;4151066.87;24.77;21.68
Bvlc (16);Bvlc;2876.58;2526893.23;4151066.87;21.68;11.75
Agm (2);Agm;2876.58;2526893.23;4151066.87;11.75;-0.83
DEM;DEM;2886.58;2526887.74;4151058.51;40.83;40.83
L1669;L1669;2886.58;2526887.74;4151058.51;40.83;29.61
Bvlc (10);Bvlc;2886.58;2526887.74;4151058.51;29.61;27.14
Sbv (5);Sbv;2886.58;2526887.74;4151058.51;27.14;24.59
Bvlc (17);Bvlc;2886.58;2526887.74;4151058.51;24.59;21.49
Bvlc (16);Bvlc;2886.58;2526887.74;4151058.51;21.49;11.31
Agm (2);Agm;2886.58;2526887.74;4151058.51;11.31;-0.97
DEM;DEM;2896.58;2526882.25;4151050.15;42.00;42.00
L1669;L1669;2896.58;2526882.25;4151050.15;42.00;29.47
Bvlc (10);Bvlc;2896.58;2526882.25;4151050.15;29.47;26.93
Sbv (5);Sbv;2896.58;2526882.25;4151050.15;26.93;24.41
Bvlc (17);Bvlc;2896.58;2526882.25;4151050.15;24.41;21.36
Bvlc (16);Bvlc;2896.58;2526882.25;4151050.15;21.36;10.30
Agm (2);Agm;2896.58;2526882.25;4151050.15;10.30;-1.10
DEM;DEM;2906.58;2526876.77;4151041.79;43.17;43.17
L1669;L1669;2906.58;2526876.77;4151041.79;43.17;29.34
Bvlc (10);Bvlc;2906.58;2526876.77;4151041.79;29.34;26.77
Sbv (5);Sbv;2906.58;2526876.77;4151041.79;26.77;24.18
Bvlc (17);Bvlc;2906.58;2526876.77;4151041.79;24.18;21.31
Bvlc (16);Bvlc;2906.58;2526876.77;4151041.79;21.31;8.74
Agm (2);Agm;2906.58;2526876.77;4151041.79;8.74;-1.24
DEM;DEM;2916.58;2526871.28;4151033.43;44.34;44.34
L1669;L1669;2916.58;2526871.28;4151033.43;44.34;29.00
Bvlc (10);Bvlc;2916.58;2526871.28;4151033.43;29.00;26.41
Sbv (5);Sbv;2916.58;2526871.28;4151033.43;26.41;23.95
Bvlc (17);Bvlc;2916.58;2526871.28;4151033.43;23.95;21.27
Bvlc (16);Bvlc;2916.58;2526871.28;4151033.43;21.27;7.24
Agm (2);Agm;2916.58;2526871.28;4151033.43;7.24;-1.37
DEM;DEM;2926.58;2526865.79;4151025.07;45.12;45.12
L1669;L1669;2926.58;2526865.79;4151025.07;45.12;28.64
Bvlc (10);Bvlc;2926.58;2526865.79;4151025.07;28.64;25.99
Sbv (5);Sbv;2926.58;2526865.79;4151025.07;25.99;23.69
Bvlc (17);Bvlc;2926.58;2526865.79;4151025.07;23.69;21.19
Bvlc (16);Bvlc;2926.58;2526865.79;4151025.07;21.19;6.32
Agm (2);Agm;2926.58;2526865.79;4151025.07;6.32;-1.51
DEM;DEM;2936.58;2526860.31;4151016.71;45.08;45.08
L1669;L1669;2936.58;2526860.31;4151016.71;45.08;28.30
Bvlc (10);Bvlc;2936.58;2526860.31;4151016.71;28.30;25.61
Sbv (5);Sbv;2936.58;2526860.31;4151016.71;25.61;23.39
Bvlc (17);Bvlc;2936.58;2526860.31;4151016.71;23.39;21.08
Bvlc (16);Bvlc;2936.58;2526860.31;4151016.71;21.08;5.83
Agm (2);Agm;2936.58;2526860.31;4151016.71;5.83;-1.64
DEM;DEM;2946.58;2526854.82;4151008.35;45.04;45.04
L1669;L1669;2946.58;2526854.82;4151008.35;45.04;27.97
Bvlc (10);Bvlc;2946.58;2526854.82;4151008.35;27.97;25.23
Sbv (5);Sbv;2946.58;2526854.82;4151008.35;25.23;23.06
Bvlc (17);Bvlc;2946.58;2526854.82;4151008.35;23.06;20.95
Bvlc (16);Bvlc;2946.58;2526854.82;4151008.35;20.95;5.58
Agm (2);Agm;2946.58;2526854.82;4151008.35;5.58;-1.78
DEM;DEM;2956.58;2526849.34;4150999.99;44.98;44.98
L1669;L1669;2956.58;2526849.34;4150999.99;44.98;27.67
Bvlc (10);Bvlc;2956.58;2526849.34;4150999.99;27.67;24.89
Sbv (5);Sbv;2956.58;2526849.34;4150999.99;24.89;22.79
Bvlc (17);Bvlc;2956.58;2526849.34;4150999.99;22.79;20.80
Bvlc (16);Bvlc;2956.58;2526849.34;4150999.99;20.80;5.46
Agm (2);Agm;2956.58;2526849.34;4150999.99;5.46;-1.91
DEM;DEM;2966.58;2526843.85;4150991.63;45.27;45.27
L1669;L1669;2966.58;2526843.85;4150991.63;45.27;27.41
Bvlc (10);Bvlc;2966.58;2526843.85;4150991.63;27.41;24.58
Sbv (5);Sbv;2966.58;2526843.85;4150991.63;24.58;22.63
Bvlc (17);Bvlc;2966.58;2526843.85;4150991.63;22.63;20.66
Bvlc (16);Bvlc;2966.58;2526843.85;4150991.63;20.66;5.47
Agm (2);Agm;2966.58;2526843.85;4150991.63;5.47;-1.97
DEM;DEM;2976.58;2526838.36;4150983.27;45.88;45.88
L1669;L1669;2976.58;2526838.36;4150983.27;45.88;27.22
Bvlc (10);Bvlc;2976.58;2526838.36;4150983.27;27.22;24.37
Sbv (5);Sbv;2976.58;2526838.36;4150983.27;24.37;22.51
Bvlc (17);Bvlc;2976.58;2526838.36;4150983.27;22.51;20.53
Bvlc (16);Bvlc;2976.58;2526838.36;4150983.27;20.53;5.57
Agm (2);Agm;2976.58;2526838.36;4150983.27;5.57;-1.98
DEM;DEM;2986.58;2526832.88;4150974.91;46.47;46.47
L1669;L1669;2986.58;2526832.88;4150974.91;46.47;27.12
Sbv (1);Sbv;2986.58;2526832.88;4150974.91;27.12;27.12
Bvlc (10);Bvlc;2986.58;2526832.88;4150974.91;27.12;24.22
Sbv (5);Sbv;2986.58;2526832.88;4150974.91;24.22;22.36
Bvlc (17);Bvlc;2986.58;2526832.88;4150974.91;22.36;20.40
Bvlc (16);Bvlc;2986.58;2526832.88;4150974.91;20.40;5.78
Agm (2);Agm;2986.58;2526832.88;4150974.91;5.78;-1.97
DEM;DEM;2996.58;2526827.39;4150966.55;47.06;47.06
L1669;L1669;2996.58;2526827.39;4150966.55;47.06;27.33
Sbv (1);Sbv;2996.58;2526827.39;4150966.55;27.33;26.98
Bvlc (10);Bvlc;2996.58;2526827.39;4150966.55;26.98;23.93
Sbv (5);Sbv;2996.58;2526827.39;4150966.55;23.93;22.21
Bvlc (17);Bvlc;2996.58;2526827.39;4150966.55;22.21;20.26
Bvlc (16);Bvlc;2996.58;2526827.39;4150966.55;20.26;6.07
Agm (2);Agm;2996.58;2526827.39;4150966.55;6.07;-1.94
DEM;DEM;3006.58;2526821.90;4150958.18;47.49;47.49
Rp;Rp;3006.58;2526821.90;4150958.18;47.49;47.45
L1669;L1669;3006.58;2526821.90;4150958.18;47.45;27.57
Sbv (1);Sbv;3006.58;2526821.90;4150958.18;27.57;26.94
Bvlc (10);Bvlc;3006.58;2526821.90;4150958.18;26.94;23.59
Sbv (5);Sbv;3006.58;2526821.90;4150958.18;23.59;22.07
Bvlc (17);Bvlc;3006.58;2526821.90;4150958.18;22.07;20.11
Bvlc (16);Bvlc;3006.58;2526821.90;4150958.18;20.11;6.47
Agm (2);Agm;3006.58;2526821.90;4150958.18;6.47;-1.89
DEM;DEM;3016.58;2526816.42;4150949.82;47.52;47.52
Rp;Rp;3016.58;2526816.42;4150949.82;47.52;47.32
L1669;L1669;3016.58;2526816.42;4150949.82;47.32;27.88
Sbv (1);Sbv;3016.58;2526816.42;4150949.82;27.88;27.01
Bvlc (10);Bvlc;3016.58;2526816.42;4150949.82;27.01;23.25
Sbv (5);Sbv;3016.58;2526816.42;4150949.82;23.25;21.94
Bvlc (17);Bvlc;3016.58;2526816.42;4150949.82;21.94;19.94
Bvlc (16);Bvlc;3016.58;2526816.42;4150949.82;19.94;6.94
Agm (2);Agm;3016.58;2526816.42;4150949.82;6.94;-1.82
DEM;DEM;3026.58;2526810.93;4150941.46;47.61;47.61
Rp;Rp;3026.58;2526810.93;4150941.46;47.61;47.22
L1669;L1669;3026.58;2526810.93;4150941.46;47.22;28.31
Sbv (1);Sbv;3026.58;2526810.93;4150941.46;28.31;27.18
Bvlc (10);Bvlc;3026.58;2526810.93;4150941.46;27.18;22.95
Sbv (5);Sbv;3026.58;2526810.93;4150941.46;22.95;21.82
Bvlc (17);Bvlc;3026.58;2526810.93;4150941.46;21.82;19.84
Bvlc (16);Bvlc;3026.58;2526810.93;4150941.46;19.84;7.51
Agm (2);Agm;3026.58;2526810.93;4150941.46;7.51;-1.75
DEM;DEM;3036.58;2526805.44;4150933.10;47.69;47.69
Rp;Rp;3036.58;2526805.44;4150933.10;47.69;47.16
L1669;L1669;3036.58;2526805.44;4150933.10;47.16;28.94
Sbv (1);Sbv;3036.58;2526805.44;4150933.10;28.94;27.47
Bvlc (10);Bvlc;3036.58;2526805.44;4150933.10;27.47;22.91
Sbv (5);Sbv;3036.58;2526805.44;4150933.10;22.91;21.71
Bvlc (17);Bvlc;3036.58;2526805.44;4150933.10;21.71;19.75
Bvlc (16);Bvlc;3036.58;2526805.44;4150933.10;19.75;8.15
Agm (2);Agm;3036.58;2526805.44;4150933.10;8.15;-1.66
DEM;DEM;3046.58;2526799.96;4150924.74;47.78;47.78
Rp;Rp;3046.58;2526799.96;4150924.74;47.78;47.14
L1669;L1669;3046.58;2526799.96;4150924.74;47.14;29.85
Sbv (1);Sbv;3046.58;2526799.96;4150924.74;29.85;27.88
Bvlc (10);Bvlc;3046.58;2526799.96;4150924.74;27.88;22.98
Sbv (5);Sbv;3046.58;2526799.96;4150924.74;22.98;21.64
Bvlc (17);Bvlc;3046.58;2526799.96;4150924.74;21.64;19.63
Bvlc (16);Bvlc;3046.58;2526799.96;4150924.74;19.63;8.86
Agm (2);Agm;3046.58;2526799.96;4150924.74;8.86;-1.57
DEM;DEM;3056.58;2526794.47;4150916.38;47.86;47.86
Rp;Rp;3056.58;2526794.47;4150916.38;47.86;47.13
L1669;L1669;3056.58;2526794.47;4150916.38;47.13;30.94
Sbv (1);Sbv;3056.58;2526794.47;4150916.38;30.94;28.43
Bvlc (10);Bvlc;3056.58;2526794.47;4150916.38;28.43;23.06
Sbv (5);Sbv;3056.58;2526794.47;4150916.38;23.06;21.64
Bvlc (17);Bvlc;3056.58;2526794.47;4150916.38;21.64;19.46
Bvlc (16);Bvlc;3056.58;2526794.47;4150916.38;19.46;9.64
Agm (2);Agm;3056.58;2526794.47;4150916.38;9.64;-1.48
DEM;DEM;3066.58;2526788.99;4150908.02;47.85;47.85
Rp;Rp;3066.58;2526788.99;4150908.02;47.85;47.10
L1669;L1669;3066.58;2526788.99;4150908.02;47.10;31.92
Sbv (1);Sbv;3066.58;2526788.99;4150908.02;31.92;29.15
Bvlc (10);Bvlc;3066.58;2526788.99;4150908.02;29.15;23.04
Sbv (5);Sbv;3066.58;2526788.99;4150908.02;23.04;21.72
Bvlc (17);Bvlc;3066.58;2526788.99;4150908.02;21.72;19.23
Bvlc (16);Bvlc;3066.58;2526788.99;4150908.02;19.23;10.43
Agm (2);Agm;3066.58;2526788.99;4150908.02;10.43;-1.38
DEM;DEM;3076.58;2526783.50;4150899.66;47.83;47.83
Rp;Rp;3076.58;2526783.50;4150899.66;47.83;47.05
L1669;L1669;3076.58;2526783.50;4150899.66;47.05;32.63
Sbv (1);Sbv;3076.58;2526783.50;4150899.66;32.63;30.08
Bvlc (10);Bvlc;3076.58;2526783.50;4150899.66;30.08;22.88
Sbv (5);Sbv;3076.58;2526783.50;4150899.66;22.88;21.86
Bvlc (17);Bvlc;3076.58;2526783.50;4150899.66;21.86;18.91
Bvlc (16);Bvlc;3076.58;2526783.50;4150899.66;18.91;11.06
Agm (2);Agm;3076.58;2526783.50;4150899.66;11.06;-1.28
DEM;DEM;3086.58;2526778.01;4150891.30;47.76;47.76
Rp;Rp;3086.58;2526778.01;4150891.30;47.76;46.98
L1669;L1669;3086.58;2526778.01;4150891.30;46.98;33.10
Sbv (1);Sbv;3086.58;2526778.01;4150891.30;33.10;31.39
Bvlc (10);Bvlc;3086.58;2526778.01;4150891.30;31.39;22.61
Sbv (5);Sbv;3086.58;2526778.01;4150891.30;22.61;22.04
Bvlc (17);Bvlc;3086.58;2526778.01;4150891.30;22.04;18.53
Bvlc (16);Bvlc;3086.58;2526778.01;4150891.30;18.53;11.41
Agm (2);Agm;3086.58;2526778.01;4150891.30;11.41;-1.18
DEM;DEM;3096.58;2526772.53;4150882.94;47.57;47.57
Rp;Rp;3096.58;2526772.53;4150882.94;47.57;46.91
L1669;L1669;3096.58;2526772.53;4150882.94;46.91;33.47
Sbv (1);Sbv;3096.58;2526772.53;4150882.94;33.47;33.39
Bvlc (10);Bvlc;3096.58;2526772.53;4150882.94;33.39;22.29
Sbv (5);Sbv;3096.58;2526772.53;4150882.94;22.29;22.25
Bvlc (17);Bvlc;3096.58;2526772.53;4150882.94;22.25;18.15
Bvlc (16);Bvlc;3096.58;2526772.53;4150882.94;18.15;11.49
Agm (2);Agm;3096.58;2526772.53;4150882.94;11.49;-1.07
DEM;DEM;3106.58;2526767.04;4150874.58;47.38;47.38
Rp;Rp;3106.58;2526767.04;4150874.58;47.38;46.71
L1669;L1669;3106.58;2526767.04;4150874.58;46.71;33.70
Bvlc (17);Bvlc;3106.58;2526767.04;4150874.58;33.70;18.09
Bvlc (16);Bvlc;3106.58;2526767.04;4150874.58;18.09;11.37
Agm (2);Agm;3106.58;2526767.04;4150874.58;11.37;-0.96
DEM;DEM;3116.58;2526761.55;4150866.22;47.36;47.36
Rp;Rp;3116.58;2526761.55;4150866.22;47.36;46.52
L1669;L1669;3116.58;2526761.55;4150866.22;46.52;33.86
Bvlc (17);Bvlc;3116.58;2526761.55;4150866.22;33.86;18.26
Bvlc (16);Bvlc;3116.58;2526761.55;4150866.22;18.26;11.09
Agm (2);Agm;3116.58;2526761.55;4150866.22;11.09;-0.85
DEM;DEM;3126.58;2526756.07;4150857.86;47.39;47.39
Rp;Rp;3126.58;2526756.07;4150857.86;47.39;46.39
L1669;L1669;3126.58;2526756.07;4150857.86;46.39;33.94
Bvlc (17);Bvlc;3126.58;2526756.07;4150857.86;33.94;18.73
Bvlc (16);Bvlc;3126.58;2526756.07;4150857.86;18.73;10.68
Agm (2);Agm;3126.58;2526756.07;4150857.86;10.68;-0.74
DEM;DEM;3136.58;2526750.58;4150849.50;47.42;47.42
Rp;Rp;3136.58;2526750.58;4150849.50;47.42;46.34
L1669;L1669;3136.58;2526750.58;4150849.50;46.34;33.93
Bvlc (17);Bvlc;3136.58;2526750.58;4150849.50;33.93;19.56
Bvlc (16);Bvlc;3136.58;2526750.58;4150849.50;19.56;10.17
Agm (2);Agm;3136.58;2526750.58;4150849.50;10.17;-0.63
DEM;DEM;3146.58;2526745.09;4150841.14;47.43;47.43
Rp;Rp;3146.58;2526745.09;4150841.14;47.43;46.35
L1669;L1669;3146.58;2526745.09;4150841.14;46.35;33.80
Bvlc (17);Bvlc;3146.58;2526745.09;4150841.14;33.80;20.68
Bvlc (16);Bvlc;3146.58;2526745.09;4150841.14;20.68;9.54
Agm (2);Agm;3146.58;2526745.09;4150841.14;9.54;-0.51
DEM;DEM;3156.58;2526739.61;4150832.78;47.37;47.37
Rp;Rp;3156.58;2526739.61;4150832.78;47.37;46.34
L1669;L1669;3156.58;2526739.61;4150832.78;46.34;33.55
Bvlc (17);Bvlc;3156.58;2526739.61;4150832.78;33.55;21.86
Bvlc (16);Bvlc;3156.58;2526739.61;4150832.78;21.86;8.85
Agm (2);Agm;3156.58;2526739.61;4150832.78;8.85;-0.40
DEM;DEM;3166.58;2526734.12;4150824.42;47.32;47.32
Rp;Rp;3166.58;2526734.12;4150824.42;47.32;46.25
L1669;L1669;3166.58;2526734.12;4150824.42;46.25;33.18
Bvlc (17);Bvlc;3166.58;2526734.12;4150824.42;33.18;23.03
Bvlc (16);Bvlc;3166.58;2526734.12;4150824.42;23.03;8.15
Agm (2);Agm;3166.58;2526734.12;4150824.42;8.15;-0.28
DEM;DEM;3176.58;2526728.63;4150816.05;47.26;47.26
Rp;Rp;3176.58;2526728.63;4150816.05;47.26;46.11
L1669;L1669;3176.58;2526728.63;4150816.05;46.11;32.69
Bvlc (17);Bvlc;3176.58;2526728.63;4150816.05;32.69;24.12
Bvlc (16);Bvlc;3176.58;2526728.63;4150816.05;24.12;7.54
Agm (2);Agm;3176.58;2526728.63;4150816.05;7.54;-0.16
DEM;DEM;3186.58;2526723.15;4150807.69;47.06;47.06
Rp;Rp;3186.58;2526723.15;4150807.69;47.06;45.95
L1669;L1669;3186.58;2526723.15;4150807.69;45.95;32.12
Bvlc (17);Bvlc;3186.58;2526723.15;4150807.69;32.12;25.08
Bvlc (16);Bvlc;3186.58;2526723.15;4150807.69;25.08;7.06
Agm (2);Agm;3186.58;2526723.15;4150807.69;7.06;-0.05
DEM;DEM;3196.58;2526717.66;4150799.33;46.79;46.79
Rp;Rp;3196.58;2526717.66;4150799.33;46.79;45.76
L1669;L1669;3196.58;2526717.66;4150799.33;45.76;31.48
Bvlc (17);Bvlc;3196.58;2526717.66;4150799.33;31.48;25.95
Bvlc (16);Bvlc;3196.58;2526717.66;4150799.33;25.95;6.76
Agm (2);Agm;3196.58;2526717.66;4150799.33;6.76;0.07
DEM;DEM;3206.58;2526712.18;4150790.97;46.52;46.52
Rp;Rp;3206.58;2526712.18;4150790.97;46.52;45.50
L1669;L1669;3206.58;2526712.18;4150790.97;45.50;30.96
Bvlc (17);Bvlc;3206.58;2526712.18;4150790.97;30.96;26.51
Bvlc (16);Bvlc;3206.58;2526712.18;4150790.97;26.51;6.69
Agm (2);Agm;3206.58;2526712.18;4150790.97;6.69;0.19
DEM;DEM;3216.58;2526706.69;4150782.61;46.25;46.25
Rp;Rp;3216.58;2526706.69;4150782.61;46.25;45.20
L1669;L1669;3216.58;2526706.69;4150782.61;45.20;30.78
Bvlc (17);Bvlc;3216.58;2526706.69;4150782.61;30.78;26.38
Bvlc (16);Bvlc;3216.58;2526706.69;4150782.61;26.38;6.92
Agm (2);Agm;3216.58;2526706.69;4150782.61;6.92;0.31
DEM;DEM;3226.58;2526701.20;4150774.25;45.98;45.98
Rp;Rp;3226.58;2526701.20;4150774.25;45.98;44.89
L1669;L1669;3226.58;2526701.20;4150774.25;44.89;30.71
Bvlc (17);Bvlc;3226.58;2526701.20;4150774.25;30.71;26.25
Bvlc (16);Bvlc;3226.58;2526701.20;4150774.25;26.25;7.43
Agm (2);Agm;3226.58;2526701.20;4150774.25;7.43;0.43
DEM;DEM;3236.58;2526695.72;4150765.89;45.70;45.70
Rp;Rp;3236.58;2526695.72;4150765.89;45.70;44.58
L1669;L1669;3236.58;2526695.72;4150765.89;44.58;30.77
Bvlc (17);Bvlc;3236.58;2526695.72;4150765.89;30.77;26.12
Bvlc (16);Bvlc;3236.58;2526695.72;4150765.89;26.12;8.06
Agm (2);Agm;3236.58;2526695.72;4150765.89;8.06;0.55
DEM;DEM;3246.58;2526690.23;4150757.53;45.13;45.13
Rp;Rp;3246.58;2526690.23;4150757.53;45.13;44.26
L1669;L1669;3246.58;2526690.23;4150757.53;44.26;30.95
Bvlc (17);Bvlc;3246.58;2526690.23;4150757.53;30.95;25.97
Bvlc (16);Bvlc;3246.58;2526690.23;4150757.53;25.97;8.68
Agm (2);Agm;3246.58;2526690.23;4150757.53;8.68;0.67
DEM;DEM;3256.58;2526684.74;4150749.17;44.57;44.57
Rp;Rp;3256.58;2526684.74;4150749.17;44.57;43.92
L1669;L1669;3256.58;2526684.74;4150749.17;43.92;31.21
Bvlc (17);Bvlc;3256.58;2526684.74;4150749.17;31.21;25.80
Bvlc (16);Bvlc;3256.58;2526684.74;4150749.17;25.80;9.19
Agm (2);Agm;3256.58;2526684.74;4150749.17;9.19;0.79
DEM;DEM;3266.58;2526679.26;4150740.81;44.64;44.64
Rp;Rp;3266.58;2526679.26;4150740.81;44.64;43.57
L1669;L1669;3266.58;2526679.26;4150740.81;43.57;31.51
Bvlc (17);Bvlc;3266.58;2526679.26;4150740.81;31.51;25.62
Bvlc (16);Bvlc;3266.58;2526679.26;4150740.81;25.62;9.60
Agm (2);Agm;3266.58;2526679.26;4150740.81;9.60;0.91
DEM;DEM;3276.58;2526673.77;4150732.45;44.50;44.50
Rp;Rp;3276.58;2526673.77;4150732.45;44.50;43.20
L1669;L1669;3276.58;2526673.77;4150732.45;43.20;31.83
Bvlc (17);Bvlc;3276.58;2526673.77;4150732.45;31.83;25.43
Bvlc (16);Bvlc;3276.58;2526673.77;4150732.45;25.43;9.94
Agm (2);Agm;3276.58;2526673.77;4150732.45;9.94;1.04
DEM;DEM;3286.58;2526668.28;4150724.09;43.98;43.98
Rp;Rp;3286.58;2526668.28;4150724.09;43.98;42.81
L1669;L1669;3286.58;2526668.28;4150724.09;42.81;32.16
Bvlc (17);Bvlc;3286.58;2526668.28;4150724.09;32.16;25.23
Bvlc (16);Bvlc;3286.58;2526668.28;4150724.09;25.23;10.23
Agm (2);Agm;3286.58;2526668.28;4150724.09;10.23;1.16
DEM;DEM;3296.58;2526662.80;4150715.73;43.44;43.44
Rp;Rp;3296.58;2526662.80;4150715.73;43.44;42.40
L1669;L1669;3296.58;2526662.80;4150715.73;42.40;32.47
Bvlc (17);Bvlc;3296.58;2526662.80;4150715.73;32.47;25.04
Bvlc (16);Bvlc;3296.58;2526662.80;4150715.73;25.04;10.47
Agm (2);Agm;3296.58;2526662.80;4150715.73;10.47;1.28
DEM;DEM;3306.58;2526657.31;4150707.37;42.91;42.91
Rp;Rp;3306.58;2526657.31;4150707.37;42.91;42.01
L1669;L1669;3306.58;2526657.31;4150707.37;42.01;32.77
Bvlc (17);Bvlc;3306.58;2526657.31;4150707.37;32.77;24.87
Bvlc (16);Bvlc;3306.58;2526657.31;4150707.37;24.87;10.68
Agm (2);Agm;3306.58;2526657.31;4150707.37;10.68;1.40
DEM;DEM;3316.58;2526651.81;4150699.02;42.38;42.38
Rp;Rp;3316.58;2526651.81;4150699.02;42.38;41.66
L1669;L1669;3316.58;2526651.81;4150699.02;41.66;33.05
Bvlc (17);Bvlc;3316.58;2526651.81;4150699.02;33.05;24.74
Bvlc (16);Bvlc;3316.58;2526651.81;4150699.02;24.74;10.87
Agm (2);Agm;3316.58;2526651.81;4150699.02;10.87;1.53
DEM;DEM;3326.58;2526646.24;4150690.71;41.85;41.85
Rp;Rp;3326.58;2526646.24;4150690.71;41.85;41.35
L1669;L1669;3326.58;2526646.24;4150690.71;41.35;33.30
Bvlc (17);Bvlc;3326.58;2526646.24;4150690.71;33.30;24.64
Bvlc (16);Bvlc;3326.58;2526646.24;4150690.71;24.64;11.05
Agm (2);Agm;3326.58;2526646.24;4150690.71;11.05;1.62
DEM;DEM;3336.58;2526640.55;4150682.49;41.51;41.51
Rp;Rp;3336.58;2526640.55;4150682.49;41.51;41.12
L1669;L1669;3336.58;2526640.55;4150682.49;41.12;33.54
Bvlc (18);Bvlc;3336.58;2526640.55;4150682.49;33.54;32.01
Sbv (6);Sbv;3336.58;2526640.55;4150682.49;32.01;30.26
Lbb (8);Lbb;3336.58;2526640.55;4150682.49;30.26;29.88
Bvlc (17);Bvlc;3336.58;2526640.55;4150682.49;29.88;24.60
Bvlc (16);Bvlc;3336.58;2526640.55;4150682.49;24.60;11.23
Agm (2);Agm;3336.58;2526640.55;4150682.49;11.23;1.71
DEM;DEM;3346.58;2526634.69;4150674.38;41.75;41.75
Rp;Rp;3346.58;2526634.69;4150674.38;41.75;40.98
L1669;L1669;3346.58;2526634.69;4150674.38;40.98;33.79
Bvlc (18);Bvlc;3346.58;2526634.69;4150674.38;33.79;32.35
Sbv (6);Sbv;3346.58;2526634.69;4150674.38;32.35;30.43
Lbb (8);Lbb;3346.58;2526634.69;4150674.38;30.43;29.65
Bvlc (17);Bvlc;3346.58;2526634.69;4150674.38;29.65;24.60
Bvlc (16);Bvlc;3346.58;2526634.69;4150674.38;24.60;11.43
Agm (2);Agm;3346.58;2526634.69;4150674.38;11.43;1.78
DEM;DEM;3356.58;2526628.68;4150666.40;42.00;42.00
Rp;Rp;3356.58;2526628.68;4150666.40;42.00;40.97
L1669;L1669;3356.58;2526628.68;4150666.40;40.97;34.08
Bvlc (18);Bvlc;3356.58;2526628.68;4150666.40;34.08;32.68
Sbv (6);Sbv;3356.58;2526628.68;4150666.40;32.68;30.56
Lbb (8);Lbb;3356.58;2526628.68;4150666.40;30.56;29.33
